obs,acts,infos,rews,terminal
"[0.04566129297018051, -0.006791276857256889, 0.0033221610356122255, 0.03599189966917038]",1,{},1.0,True
"[0.04552546516060829, 0.18828287720680237, 0.004041999112814665, -0.25564101338386536]",0,{},1.0,True
"[0.04929112270474434, -0.006896550767123699, -0.0010708211921155453, 0.038314089179039]",0,{},1.0,True
"[0.04915319383144379, -0.2020031362771988, -0.00030453933868557215, 0.3306589722633362]",0,{},1.0,True
"[0.045113131403923035, -0.39712074398994446, 0.0063086398877203465, 0.6232458353042603]",1,{},1.0,True
"[0.037170715630054474, -0.20208744704723358, 0.018773557618260384, 0.33255645632743835]",1,{},1.0,True
"[0.03312896564602852, -0.007237668614834547, 0.025424685329198837, 0.045852385461330414]",0,{},1.0,True
"[0.032984212040901184, -0.20271480083465576, 0.02634173445403576, 0.3464473485946655]",1,{},1.0,True
"[0.02892991714179516, -0.00797724723815918, 0.03327067941427231, 0.06218595430254936]",1,{},1.0,True
"[0.02877037227153778, 0.186652272939682, 0.034514401108026505, -0.21981698274612427]",0,{},1.0,True
"[0.03250341862440109, -0.008945603854954243, 0.030118059366941452, 0.08355031162500381]",1,{},1.0,True
"[0.03232450410723686, 0.18573196232318878, 0.03178906813263893, -0.19948022067546844]",1,{},1.0,True
"[0.036039143800735474, 0.380385160446167, 0.027799461036920547, -0.48196810483932495]",0,{},1.0,True
"[0.04364684596657753, 0.18488208949565887, 0.018160099163651466, -0.18065479397773743]",0,{},1.0,True
"[0.04734449088573456, -0.010494961403310299, 0.01454700343310833, 0.1177012175321579]",1,{},1.0,True
"[0.04713458940386772, 0.18441557884216309, 0.016901027411222458, -0.17035697400569916]",0,{},1.0,True
"[0.0508229024708271, -0.010944156907498837, 0.013493889011442661, 0.12760943174362183]",0,{},1.0,True
"[0.050604019314050674, -0.20625679194927216, 0.016046077013015747, 0.42451879382133484]",1,{},1.0,True
"[0.04647888243198395, -0.01136577408760786, 0.024536453187465668, 0.1369372457265854]",0,{},1.0,True
"[0.0462515689432621, -0.20683041214942932, 0.027275197207927704, 0.43725892901420593]",1,{},1.0,True
"[0.04211495816707611, -0.012104946188628674, 0.03602037578821182, 0.1532972902059555]",1,{},1.0,True
"[0.04187285900115967, 0.1824832260608673, 0.039086323231458664, -0.12780793011188507]",0,{},1.0,True
"[0.045522525906562805, -0.013176225125789642, 0.03653016313910484, 0.1769455373287201]",0,{},1.0,True
