obs,acts,infos,rews,terminal
"[0.008832952938973904, -0.02051415480673313, -0.03042285144329071, 0.006651049945503473]",1,{},1.0,True
"[0.008422669023275375, 0.17503058910369873, -0.03028983063995838, -0.29547327756881714]",0,{},1.0,True
"[0.011923281475901604, -0.01964673399925232, -0.03619929775595665, -0.012495085597038269]",1,{},1.0,True
"[0.011530347168445587, 0.17597515881061554, -0.03644919767975807, -0.3163759708404541]",0,{},1.0,True
"[0.015049849636852741, -0.018609169870615005, -0.042776718735694885, -0.03540702164173126]",0,{},1.0,True
"[0.014677666127681732, -0.21309241652488708, -0.04348485916852951, 0.243478462100029]",1,{},1.0,True
"[0.01041581854224205, -0.01737719215452671, -0.03861529007554054, -0.0625973716378212]",0,{},1.0,True
"[0.010068274103105068, -0.21192482113838196, -0.03986723721027374, 0.2176564484834671]",0,{},1.0,True
"[0.00582977756857872, -0.406454861164093, -0.03551410883665085, 0.49750179052352905]",1,{},1.0,True
"[-0.002299319487065077, -0.21085062623023987, -0.025564070791006088, 0.19384150207042694]",1,{},1.0,True
"[-0.006516331806778908, -0.015372494235634804, -0.02168724127113819, -0.10679491609334946]",0,{},1.0,True
"[-0.006823781877756119, -0.21017704904079437, -0.023823140189051628, 0.1789676547050476]",1,{},1.0,True
"[-0.011027323082089424, -0.014722432941198349, -0.02024378627538681, -0.12113442271947861]",0,{},1.0,True
"[-0.011321771889925003, -0.20954859256744385, -0.02266647480428219, 0.16509366035461426]",0,{},1.0,True
"[-0.015512743033468723, -0.40433886647224426, -0.019364602863788605, 0.4505406320095062]",1,{},1.0,True
"[-0.023599520325660706, -0.20894846320152283, -0.010353789664804935, 0.15181715786457062]",1,{},1.0,True
"[-0.027778489515185356, -0.013679792173206806, -0.007317446172237396, -0.14411410689353943]",0,{},1.0,True
"[-0.028052086010575294, -0.208696186542511, -0.010199728421866894, 0.1462513506412506]",1,{},1.0,True
"[-0.03222600743174553, -0.013429667800664902, -0.00727470126003027, -0.14963187277317047]",0,{},1.0,True
"[-0.03249460086226463, -0.2084466964006424, -0.010267338715493679, 0.14074718952178955]",0,{},1.0,True
"[-0.03666353598237038, -0.403420090675354, -0.007452394813299179, 0.4301733374595642]",1,{},1.0,True
"[-0.04473193734884262, -0.20819342136383057, 0.0011510720942169428, 0.1351504623889923]",1,{},1.0,True
"[-0.048895806074142456, -0.013087972067296505, 0.003854081267490983, -0.15716908872127533]",1,{},1.0,True
"[-0.04915756732225418, 0.18197858333587646, 0.0007106994744390249, -0.44863367080688477]",0,{},1.0,True
"[-0.045517995953559875, -0.013153409585356712, -0.008261973969638348, -0.15572679042816162]",1,{},1.0,True
"[-0.04578106105327606, 0.18208585679531097, -0.011376509442925453, -0.45100468397140503]",0,{},1.0,True
"[-0.04213934391736984, -0.012873366475105286, -0.020396603271365166, -0.1619293987751007]",0,{},1.0,True
"[-0.04239681363105774, -0.20769748091697693, -0.023635191842913628, 0.12424978613853455]",0,{},1.0,True
"[-0.04655076190829277, -0.40247297286987305, -0.021150195971131325, 0.4093833565711975]",1,{},1.0,True
"[-0.054600223898887634, -0.2070576548576355, -0.012962529435753822, 0.11010821908712387]",0,{},1.0,True
"[-0.05874137580394745, -0.40199148654937744, -0.010760365054011345, 0.39867350459098816]",0,{},1.0,True
"[-0.06678120791912079, -0.596959114074707, -0.002786894328892231, 0.6879445910453796]",1,{},1.0,True
"[-0.07872039079666138, -0.4017986059188843, 0.010971996933221817, 0.39438560605049133]",1,{},1.0,True
"[-0.08675636351108551, -0.20683406293392181, 0.018859708681702614, 0.10518206655979156]",0,{},1.0,True
"[-0.09089303761720657, -0.402221143245697, 0.02096335031092167, 0.40375497937202454]",1,{},1.0,True
"[-0.09893746674060822, -0.20740267634391785, 0.029038449749350548, 0.11775427311658859]",1,{},1.0,True
"[-0.10308551788330078, -0.012708555907011032, 0.03139353543519974, -0.16562767326831818]",1,{},1.0,True
"[-0.10333968698978424, 0.18195027112960815, 0.028080983087420464, -0.4482438564300537]",1,{},1.0,True
"[-0.0997006818652153, 0.3766639828681946, 0.019116105511784554, -0.7319445610046387]",0,{},1.0,True
"[-0.09216739982366562, 0.1812831610441208, 0.004477214068174362, -0.43330708146095276]",0,{},1.0,True
"[-0.08854173868894577, -0.013901895843446255, -0.004188927356153727, -0.1392161250114441]",0,{},1.0,True
"[-0.08881977945566177, -0.20896360278129578, -0.006973250303417444, 0.15214231610298157]",1,{},1.0,True
"[-0.09299904853105545, -0.013742498122155666, -0.0039304038509726524, -0.14273233711719513]",0,{},1.0,True
