obs,acts,infos,rews,terminal
"[0.02147851325571537, 0.024809276685118675, 0.028284359723329544, 0.03965878114104271]",0,{},1.0,True
"[0.021974699571728706, -0.1707066148519516, 0.02907753549516201, 0.3411298096179962]",0,{},1.0,True
"[0.018560567870736122, -0.36622995138168335, 0.03590013086795807, 0.6428384184837341]",1,{},1.0,True
"[0.011235968209803104, -0.1716262847185135, 0.04875690117478371, 0.36167338490486145]",1,{},1.0,True
"[0.007803442422300577, 0.022769955918192863, 0.055990368127822876, 0.08475439995527267]",1,{},1.0,True
"[0.008258841931819916, 0.21704646944999695, 0.05768545717000961, -0.18975114822387695]",0,{},1.0,True
"[0.012599770911037922, 0.02114873379468918, 0.05389043316245079, 0.12055681645870209]",1,{},1.0,True
"[0.013022745959460735, 0.21545882523059845, 0.05630157142877579, -0.15464907884597778]",0,{},1.0,True
"[0.0173319224268198, 0.019577831029891968, 0.05320858955383301, 0.15525077283382416]",0,{},1.0,True
"[0.017723478376865387, -0.1762639880180359, 0.05631360411643982, 0.4642336964607239]",1,{},1.0,True
"[0.014198198914527893, 0.018018851056694984, 0.06559827923774719, 0.1898188591003418]",0,{},1.0,True
"[0.014558576047420502, -0.17797724902629852, 0.06939465552568436, 0.5024527311325073]",0,{},1.0,True
"[0.010999031364917755, -0.37400519847869873, 0.07944370806217194, 0.8161725997924805]",1,{},1.0,True
"[0.003518927376717329, -0.18005558848381042, 0.09576716274023056, 0.549497663974762]",1,{},1.0,True
"[-8.218441507779062e-05, 0.013599906116724014, 0.10675711184740067, 0.288457989692688]",1,{},1.0,True
"[0.00018981371249537915, 0.2070503532886505, 0.11252627521753311, 0.031261347234249115]",1,{},1.0,True
"[0.004330820869654417, 0.4003938138484955, 0.11315150558948517, -0.2239067405462265]",0,{},1.0,True
"[0.012338696978986263, 0.20385178923606873, 0.10867336392402649, 0.10221663117408752]",1,{},1.0,True
"[0.016415733844041824, 0.3972620964050293, 0.11071769893169403, -0.1543002426624298]",1,{},1.0,True
"[0.02436097525060177, 0.5906389355659485, 0.10763169825077057, -0.4101049602031708]",1,{},1.0,True
"[0.036173753440380096, 0.7840834856033325, 0.09942959994077682, -0.6670100092887878]",1,{},1.0,True
"[0.0518554225564003, 0.9776923656463623, 0.08608939498662949, -0.9268047213554382]",0,{},1.0,True
"[0.07140927016735077, 0.7815200090408325, 0.06755330413579941, -0.6083569526672363]",1,{},1.0,True
"[0.08703967183828354, 0.9756357669830322, 0.05538616329431534, -0.8790208697319031]",0,{},1.0,True
"[0.10655238479375839, 0.7798067331314087, 0.037805743515491486, -0.5694525837898254]",0,{},1.0,True
"[0.12214852124452591, 0.5841755270957947, 0.02641669288277626, -0.26510322093963623]",1,{},1.0,True
"[0.13383203744888306, 0.7789106369018555, 0.02111462689936161, -0.5493384003639221]",0,{},1.0,True
"[0.14941024780273438, 0.5834985971450806, 0.010127859190106392, -0.25007838010787964]",0,{},1.0,True
"[0.16108021140098572, 0.388233482837677, 0.005126291420310736, 0.04578178748488426]",1,{},1.0,True
"[0.16884487867355347, 0.5832815170288086, 0.006041927263140678, -0.24527934193611145]",0,{},1.0,True
"[0.1805105209350586, 0.3880738317966461, 0.0011363402009010315, 0.04930320754647255]",0,{},1.0,True
"[0.18827199935913086, 0.19293560087680817, 0.0021224042866379023, 0.3423444330692291]",1,{},1.0,True
"[0.1921306997537613, 0.38802728056907654, 0.008969292975962162, 0.05033155158162117]",1,{},1.0,True
"[0.19989125430583954, 0.583019495010376, 0.009975924156606197, -0.23950804769992828]",1,{},1.0,True
"[0.21155163645744324, 0.7779974937438965, 0.005185763351619244, -0.5290276408195496]",0,{},1.0,True
"[0.2271115928888321, 0.5828030109405518, -0.005394789855927229, -0.23471520841121674]",0,{},1.0,True
"[0.23876765370368958, 0.3877585232257843, -0.010089093819260597, 0.056261155754327774]",1,{},1.0,True
"[0.24652281403541565, 0.5830236673355103, -0.00896387081593275, -0.23958779871463776]",0,{},1.0,True
"[0.2581833004951477, 0.38803091645240784, -0.01375562697649002, 0.05025424063205719]",0,{},1.0,True
"[0.2659439146518707, 0.19310888648033142, -0.012750542722642422, 0.3385656177997589]",0,{},1.0,True
"[0.2698060870170593, -0.0018293275497853756, -0.005979230161756277, 0.6272006034851074]",1,{},1.0,True
"[0.26976948976516724, 0.1933755725622177, 0.006564782001078129, 0.3326406180858612]",1,{},1.0,True
"[0.2736370265483856, 0.3884034752845764, 0.013217594474554062, 0.04203510284423828]",1,{},1.0,True
"[0.28140509128570557, 0.583333432674408, 0.01405829656869173, -0.24644841253757477]",1,{},1.0,True
"[0.2930717468261719, 0.7782517671585083, 0.009129327721893787, -0.5346640944480896]",0,{},1.0,True
"[0.30863678455352783, 0.5830026268959045, -0.0015639537014067173, -0.23911860585212708]",1,{},1.0,True
"[0.32029685378074646, 0.7781469225883484, -0.006346325855702162, -0.5322944521903992]",0,{},1.0,True
"[0.3358597755432129, 0.5831148028373718, -0.01699221506714821, -0.24161794781684875]",1,{},1.0,True
"[0.3475220799446106, 0.778475284576416, -0.02182457409799099, -0.5396118760108948]",0,{},1.0,True
"[0.3630915880203247, 0.5836668014526367, -0.032616812735795975, -0.2538846731185913]",0,{},1.0,True
"[0.37476491928100586, 0.38902541995048523, -0.03769450634717941, 0.02833450958132744]",0,{},1.0,True
"[0.3825454115867615, 0.19446372985839844, -0.037127815186977386, 0.308890163898468]",1,{},1.0,True
"[0.3864347040653229, 0.39009448885917664, -0.030950011685490608, 0.004733192268759012]",1,{},1.0,True
"[0.39423659443855286, 0.5856463313102722, -0.030855348333716393, -0.2975519299507141]",1,{},1.0,True
"[0.40594950318336487, 0.7811942100524902, -0.0368063859641552, -0.5998042225837708]",0,{},1.0,True
"[0.4215734004974365, 0.5866060256958008, -0.04880246892571449, -0.3189381957054138]",0,{},1.0,True
"[0.4333055317401886, 0.3922118544578552, -0.05518123507499695, -0.04203637316823006]",0,{},1.0,True
"[0.4411497712135315, 0.19792282581329346, -0.05602196231484413, 0.23273852467536926]",0,{},1.0,True
"[0.44510820508003235, 0.0036442442797124386, -0.05136718973517418, 0.5072373747825623]",1,{},1.0,True
"[0.44518110156059265, 0.19945092499256134, -0.04122244194149971, 0.19881945848464966]",1,{},1.0,True
"[0.4491701126098633, 0.3951374888420105, -0.03724605590105057, -0.10657700151205063]",1,{},1.0,True
"[0.4570728540420532, 0.5907728672027588, -0.039377592504024506, -0.4107743203639984]",0,{},1.0,True
"[0.4688883125782013, 0.39623063802719116, -0.04759307950735092, -0.13076122105121613]",0,{},1.0,True
"[0.4768129289150238, 0.20182159543037415, -0.050208304077386856, 0.1465350240468979]",0,{},1.0,True
"[0.48084935545921326, 0.00745326979085803, -0.047277603298425674, 0.42296507954597473]",1,{},1.0,True
"[0.4809984266757965, 0.20321200788021088, -0.03881830349564552, 0.11576064676046371]",0,{},1.0,True
"[0.48506268858909607, 0.008667133748531342, -0.03650309145450592, 0.3959483802318573]",1,{},1.0,True
"[0.4852360188961029, 0.20428748428821564, -0.02858412265777588, 0.09198381751775742]",0,{},1.0,True
"[0.489321768283844, 0.009586646221578121, -0.02674444578588009, 0.3755131959915161]",0,{},1.0,True
"[0.48951348662376404, -0.18514542281627655, -0.019234182313084602, 0.6596449017524719]",1,{},1.0,True
"[0.4858105778694153, 0.01023885328322649, -0.006041284184902906, 0.3609682023525238]",1,{},1.0,True
"[0.4860153794288635, 0.20544615387916565, 0.0011780798668041825, 0.06638646125793457]",0,{},1.0,True
"[0.49012428522109985, 0.010307332500815392, 0.0025058090686798096, 0.3594408333301544]",1,{},1.0,True
"[0.49033042788505554, 0.20539356768131256, 0.009694625623524189, 0.06754910945892334]",1,{},1.0,True
"[0.4944383203983307, 0.4003751873970032, 0.011045608669519424, -0.22205941379070282]",0,{},1.0,True
"[0.5024458169937134, 0.20509712398052216, 0.006604420021176338, 0.07408717274665833]",1,{},1.0,True
"[0.506547749042511, 0.4001237750053406, 0.00808616355061531, -0.21650473773479462]",0,{},1.0,True
"[0.5145502090454102, 0.20488716661930084, 0.00375606887973845, 0.0787179097533226]",1,{},1.0,True
"[0.5186479687690735, 0.39995506405830383, 0.005330427084118128, -0.21277759969234467]",1,{},1.0,True
"[0.5266470909118652, 0.5950003862380981, 0.0010748750064522028, -0.5037742853164673]",1,{},1.0,True
"[0.5385470986366272, 0.7901071906089783, -0.009000611491501331, -0.7961183190345764]",0,{},1.0,True
"[0.5543492436408997, 0.5951098799705505, -0.02492297813296318, -0.5062803626060486]",0,{},1.0,True
"[0.5662514567375183, 0.40034785866737366, -0.03504858538508415, -0.22155462205410004]",0,{},1.0,True
"[0.5742583870887756, 0.2057439535856247, -0.03947967663407326, 0.05986979603767395]",0,{},1.0,True
"[0.5783732533454895, 0.011209644377231598, -0.038282282650470734, 0.3398398756980896]",1,{},1.0,True
"[0.5785974264144897, 0.20685480535030365, -0.031485483050346375, 0.035334907472133636]",1,{},1.0,True
"[0.5827345252037048, 0.4024137854576111, -0.030778786167502403, -0.2671133875846863]",0,{},1.0,True
"[0.5907828211784363, 0.2077443152666092, -0.036121051758527756, 0.015704985707998276]",1,{},1.0,True
"[0.5949377417564392, 0.4033651649951935, -0.03580695390701294, -0.28815215826034546]",1,{},1.0,True
"[0.6030049920082092, 0.5989789366722107, -0.04156999662518501, -0.5919097661972046]",0,{},1.0,True
"[0.6149845719337463, 0.40446287393569946, -0.053408194333314896, -0.31260576844215393]",0,{},1.0,True
"[0.6230738759040833, 0.21014085412025452, -0.05966030806303024, -0.0372328944504261]",1,{},1.0,True
"[0.6272766590118408, 0.40606534481048584, -0.06040496751666069, -0.34812650084495544]",0,{},1.0,True
"[0.6353979706764221, 0.21185222268104553, -0.06736749410629272, -0.07508639991283417]",1,{},1.0,True
"[0.6396350264549255, 0.4078720510005951, -0.0688692256808281, -0.3882402181625366]",0,{},1.0,True
