obs,acts,infos,rews,terminal
"[0.0005298383766785264, -0.012938303872942924, 0.030429670587182045, 0.004237262532114983]",0,{},1.0,True
"[0.0002710722910705954, -0.20848314464092255, 0.030514415353536606, 0.30636367201805115]",1,{},1.0,True
"[-0.0038985905703157187, -0.01380901038646698, 0.0366416871547699, 0.02345825918018818]",1,{},1.0,True
"[-0.004174770787358284, 0.18076883256435394, 0.03711085394024849, -0.2574423551559448]",1,{},1.0,True
"[-0.000559394306037575, 0.37534183263778687, 0.03196200728416443, -0.5381928086280823]",0,{},1.0,True
"[0.006947442423552275, 0.17978546023368835, 0.021198149770498276, -0.23561285436153412]",0,{},1.0,True
"[0.010543151758611202, -0.015632834285497665, 0.016485894098877907, 0.06368053704500198]",0,{},1.0,True
"[0.01023049559444189, -0.21098722517490387, 0.017759503796696663, 0.361518919467926]",1,{},1.0,True
"[0.006010750774294138, -0.01612214930355549, 0.024989882484078407, 0.07448843121528625]",0,{},1.0,True
"[0.00568830780684948, -0.21159327030181885, 0.026479652151465416, 0.3749498426914215]",1,{},1.0,True
"[0.0014564422890543938, -0.016857262700796127, 0.033978648483753204, 0.09073232859373093]",1,{},1.0,True
"[0.0011192969977855682, 0.17776159942150116, 0.03579329326748848, -0.19103965163230896]",0,{},1.0,True
"[0.004674529191106558, -0.017853638157248497, 0.031972501426935196, 0.11271624267101288]",1,{},1.0,True
"[0.004317456390708685, 0.17679592967033386, 0.03422682732343674, -0.16971057653427124]",0,{},1.0,True
"[0.007853374816477299, -0.01879877597093582, 0.03083261474967003, 0.1335703730583191]",1,{},1.0,True
"[0.007477399427443743, 0.17586827278137207, 0.03350402042269707, -0.1492280662059784]",1,{},1.0,True
"[0.010994764976203442, 0.3704948425292969, 0.030519461259245872, -0.4311557412147522]",0,{},1.0,True
"[0.018404660746455193, 0.17495431005954742, 0.021896345540881157, -0.12901021540164948]",0,{},1.0,True
"[0.0219037476927042, -0.020474350079894066, 0.019316142424941063, 0.1704995185136795]",1,{},1.0,True
"[0.02149426005780697, 0.17436587810516357, 0.022726133465766907, -0.11602770537137985]",0,{},1.0,True
"[0.024981578812003136, -0.021074203774333, 0.02040557935833931, 0.1837376207113266]",0,{},1.0,True
"[0.024560093879699707, -0.21648208796977997, 0.02408033050596714, 0.48278725147247314]",1,{},1.0,True
"[0.020230451598763466, -0.02170814573764801, 0.03373607620596886, 0.1977899819612503]",1,{},1.0,True
"[0.01979628950357437, 0.17291542887687683, 0.0376918762922287, -0.08406275510787964]",0,{},1.0,True
"[0.023254597559571266, -0.022725973278284073, 0.03601061925292015, 0.22026970982551575]",1,{},1.0,True
"[0.022800078615546227, 0.17186322808265686, 0.040416013449430466, -0.060840021818876266]",0,{},1.0,True
"[0.02623734250664711, -0.02381419762969017, 0.039199214428663254, 0.2443154901266098]",0,{},1.0,True
"[0.025761058554053307, -0.2194734811782837, 0.04408552497625351, 0.5491005778312683]",1,{},1.0,True
