obs,acts,infos,rews,terminal
"[-0.0021998360753059387, -0.029972514137625694, 0.017619581893086433, -0.022627105936408043]",0,{},1.0,True
"[-0.002799286274239421, -0.22534266114234924, 0.017167041078209877, 0.2755625247955322]",0,{},1.0,True
"[-0.007306139450520277, -0.42070528864860535, 0.02267828956246376, 0.5736101269721985]",1,{},1.0,True
"[-0.015720244497060776, -0.22590850293636322, 0.034150492399930954, 0.2881569564342499]",0,{},1.0,True
"[-0.020238414406776428, -0.42150038480758667, 0.03991363197565079, 0.5914120078086853]",1,{},1.0,True
"[-0.028668422251939774, -0.22695930302143097, 0.05174187198281288, 0.31156426668167114]",1,{},1.0,True
"[-0.03320761024951935, -0.03261122107505798, 0.05797315761446953, 0.03563762083649635]",1,{},1.0,True
"[-0.03385983407497406, 0.16163353621959686, 0.05868590995669365, -0.2382054477930069]",1,{},1.0,True
"[-0.030627163127064705, 0.3558701276779175, 0.05392180010676384, -0.5118150115013123]",0,{},1.0,True
"[-0.023509759455919266, 0.1600317507982254, 0.04368549957871437, -0.20263908803462982]",0,{},1.0,True
"[-0.020309126004576683, -0.035686854273080826, 0.03963271901011467, 0.1034981906414032]",0,{},1.0,True
"[-0.021022861823439598, -0.23135371506214142, 0.04170268401503563, 0.4084169566631317]",1,{},1.0,True
"[-0.025649936869740486, -0.03684709593653679, 0.04987102001905441, 0.12916773557662964]",0,{},1.0,True
"[-0.02638687752187252, -0.23264667391777039, 0.052454374730587006, 0.4371579587459564]",1,{},1.0,True
"[-0.031039811670780182, -0.038304928690195084, 0.06119753420352936, 0.16146080195903778]",1,{},1.0,True
"[-0.03180591017007828, 0.15588995814323425, 0.06442674994468689, -0.11130537837743759]",1,{},1.0,True
"[-0.028688110411167145, 0.35003238916397095, 0.0622006431221962, -0.38298648595809937]",0,{},1.0,True
"[-0.02168746292591095, 0.1540849804878235, 0.05454091355204582, -0.0713585689663887]",1,{},1.0,True
"[-0.01860576495528221, 0.348384290933609, 0.05311374366283417, -0.3463470935821533]",1,{},1.0,True
"[-0.011638077907264233, 0.5427120923995972, 0.04618680104613304, -0.6218196153640747]",0,{},1.0,True
"[-0.0007838360033929348, 0.346976637840271, 0.03375040739774704, -0.314955472946167]",1,{},1.0,True
"[0.006155696697533131, 0.5416020154953003, 0.027451299130916595, -0.5968064665794373]",0,{},1.0,True
"[0.016987737268209457, 0.3461068570613861, 0.015515170060098171, -0.2956045866012573]",0,{},1.0,True
"[0.023909874260425568, 0.15076719224452972, 0.009603077545762062, 0.0019309077179059386]",1,{},1.0,True
"[0.026925217360258102, 0.3457501232624054, 0.009641695767641068, -0.28770673274993896]",0,{},1.0,True
"[0.03384022042155266, 0.15049199759960175, 0.003887561382725835, 0.00800144113600254]",1,{},1.0,True
"[0.036850061267614365, 0.3455579876899719, 0.004047590307891369, -0.2834523916244507]",0,{},1.0,True
"[0.04376121982932091, 0.1503785401582718, -0.001621457515284419, 0.01050437893718481]",1,{},1.0,True
"[0.04676879197359085, 0.3455237150192261, -0.0014113698853179812, -0.2826896905899048]",0,{},1.0,True
"[0.05367926508188248, 0.15042191743850708, -0.007065163925290108, 0.009547757916152477]",1,{},1.0,True
"[0.05668770149350166, 0.345644474029541, -0.006874208804219961, -0.28535592555999756]",0,{},1.0,True
"[0.06360059231519699, 0.150621235370636, -0.012581326998770237, 0.005151033867150545]",1,{},1.0,True
"[0.06661301851272583, 0.3459213376045227, -0.012478305958211422, -0.29147475957870483]",0,{},1.0,True
"[0.07353144139051437, 0.15097951889038086, -0.018307801336050034, -0.002753303386271]",1,{},1.0,True
"[0.07655103504657745, 0.34635916352272034, -0.01836286671459675, -0.30115586519241333]",0,{},1.0,True
"[0.08347821980714798, 0.15150369703769684, -0.024385984987020493, -0.014320315793156624]",0,{},1.0,True
"[0.08650828897953033, -0.04326019436120987, -0.024672390893101692, 0.27056989073753357]",0,{},1.0,True
"[0.08564309030771255, -0.23802153766155243, -0.019260993227362633, 0.555370032787323]",1,{},1.0,True
"[0.08088265359401703, -0.042634524405002594, -0.008153592236340046, 0.25668150186538696]",1,{},1.0,True
"[0.08002996444702148, 0.152602881193161, -0.003019962226971984, -0.038561999797821045]",0,{},1.0,True
"[0.08308202028274536, -0.042475633323192596, -0.003791202325373888, 0.2531665861606598]",1,{},1.0,True
"[0.0822325125336647, 0.1527002453804016, 0.001272129244171083, -0.04070975258946419]",1,{},1.0,True
"[0.08528651297092438, 0.34780392050743103, 0.0004579341330099851, -0.3329910337924957]",0,{},1.0,True
"[0.09224259108304977, 0.15267546474933624, -0.00620188657194376, -0.04016374051570892]",1,{},1.0,True
"[0.09529610723257065, 0.34788578748703003, -0.007005161605775356, -0.3347969651222229]",0,{},1.0,True
"[0.10225381702184677, 0.1528642475605011, -0.013701100833714008, -0.044331297278404236]",0,{},1.0,True
"[0.10531110316514969, -0.042058587074279785, -0.014587726444005966, 0.2439975142478943]",1,{},1.0,True
"[0.10446993261575699, 0.15326865017414093, -0.00970777589827776, -0.05325081944465637]",0,{},1.0,True
"[0.10753530263900757, -0.04171276465058327, -0.010772792622447014, 0.23635348677635193]",1,{},1.0,True
"[0.10670105367898941, 0.15356142818927765, -0.006045722868293524, -0.059707943350076675]",0,{},1.0,True
"[0.10977227985858917, -0.04147332161664963, -0.007239881902933121, 0.2310613989830017]",1,{},1.0,True
"[0.10894281417131424, 0.15375132858753204, -0.0026186536997556686, -0.06389641016721725]",1,{},1.0,True
"[0.11201784014701843, 0.34891071915626526, -0.0038965819403529167, -0.3574043810367584]",0,{},1.0,True
"[0.11899605393409729, 0.15384438633918762, -0.011044669896364212, -0.06595269590616226]",0,{},1.0,True
"[0.12207294255495071, -0.041117481887340546, -0.01236372347921133, 0.22322522103786469]",1,{},1.0,True
"[0.12125059217214584, 0.15417897701263428, -0.007899219170212746, -0.07333192974328995]",0,{},1.0,True
