obs,acts,infos,rews,terminal
"[0.03621092811226845, -0.0298226960003376, 0.0052079628221690655, 0.04695839807391167]",1,{},1.0,True
"[0.03561447188258171, 0.16522419452667236, 0.006147130858153105, -0.24407683312892914]",0,{},1.0,True
"[0.038918957114219666, -0.02998501993715763, 0.0012655940372496843, 0.05053870007395744]",0,{},1.0,True
"[0.03831925615668297, -0.22512508928775787, 0.002276367973536253, 0.3436206579208374]",0,{},1.0,True
"[0.033816754817962646, -0.4202793538570404, 0.009148781187832355, 0.6370205283164978]",1,{},1.0,True
"[0.025411168113350868, -0.22528617084026337, 0.02188919298350811, 0.34723272919654846]",1,{},1.0,True
"[0.020905444398522377, -0.030482303351163864, 0.028833847492933273, 0.06153181940317154]",1,{},1.0,True
"[0.020295798778533936, 0.164214625954628, 0.030064482241868973, -0.22191619873046875]",1,{},1.0,True
"[0.023580091074109077, 0.3588942289352417, 0.025626158341765404, -0.5049660205841064]",0,{},1.0,True
"[0.030757974833250046, 0.1634206920862198, 0.015526838600635529, -0.20431871712207794]",0,{},1.0,True
"[0.034026388078927994, -0.03191981837153435, 0.011440464295446873, 0.09322144091129303]",1,{},1.0,True
"[0.03338799253106117, 0.1630363017320633, 0.013304892927408218, -0.19583018124103546]",0,{},1.0,True
"[0.036648720502853394, -0.03227340802550316, 0.009388289414346218, 0.1010199785232544]",0,{},1.0,True
"[0.03600325062870979, -0.2275286465883255, 0.011408688500523567, 0.3966500461101532]",1,{},1.0,True
"[0.03145267814397812, -0.03257039934396744, 0.019341688603162766, 0.10758578777313232]",1,{},1.0,True
"[0.03080127015709877, 0.16226911544799805, 0.02149340510368347, -0.17893272638320923]",1,{},1.0,True
"[0.03404665365815163, 0.3570770025253296, 0.017914749681949615, -0.4647584855556488]",0,{},1.0,True
"[0.04118819162249565, 0.16170655190944672, 0.008619580417871475, -0.16648316383361816]",0,{},1.0,True
"[0.04442232474684715, -0.033537719398736954, 0.005289917346090078, 0.1289064735174179]",0,{},1.0,True
"[0.04375156760215759, -0.2287350445985794, 0.007868046872317791, 0.42325359582901]",1,{},1.0,True
"[0.03917686641216278, -0.03372544050216675, 0.016333119943737984, 0.13306142389774323]",0,{},1.0,True
"[0.03850235790014267, -0.2290775030851364, 0.018994348123669624, 0.43085214495658875]",1,{},1.0,True
"[0.033920809626579285, -0.0342295877635479, 0.027611389756202698, 0.14421701431274414]",1,{},1.0,True
"[0.03323621675372124, 0.16048628091812134, 0.03049573116004467, -0.13962873816490173]",0,{},1.0,True
"[0.036445941776037216, -0.035058874636888504, 0.02770315669476986, 0.16251696646213531]",1,{},1.0,True
"[0.035744763910770416, 0.15965576469898224, 0.03095349483191967, -0.12129922956228256]",0,{},1.0,True
"[0.03893788158893585, -0.03589567914605141, 0.028527511283755302, 0.18098628520965576]",1,{},1.0,True
"[0.03821996599435806, 0.1588066816329956, 0.03214723616838455, -0.10256247967481613]",0,{},1.0,True
"[0.04139610007405281, -0.03676087036728859, 0.030095987021923065, 0.20008695125579834]",1,{},1.0,True
"[0.040660884231328964, 0.15791799128055573, 0.03409772738814354, -0.08295222371816635]",1,{},1.0,True
"[0.04381924495100975, 0.3525350093841553, 0.03243868052959442, -0.3646852374076843]",1,{},1.0,True
"[0.05086994171142578, 0.5471813082695007, 0.025144977495074272, -0.6469658017158508]",0,{},1.0,True
"[0.06181357055902481, 0.3517181873321533, 0.01220566127449274, -0.34647196531295776]",1,{},1.0,True
"[0.06884793192148209, 0.5466644167900085, 0.005276222247630358, -0.6352811455726624]",0,{},1.0,True
"[0.07978121936321259, 0.3514692485332489, -0.007429400458931923, -0.34094128012657166]",1,{},1.0,True
"[0.08681060373783112, 0.546696126461029, -0.014248225837945938, -0.6359577178955078]",0,{},1.0,True
"[0.09774452447891235, 0.35177576541900635, -0.026967380195856094, -0.347795695066452]",0,{},1.0,True
"[0.10478004068136215, 0.15704753994941711, -0.03392329439520836, -0.06373703479766846]",1,{},1.0,True
"[0.10792099684476852, 0.3526390492916107, -0.03519803658127785, -0.36692699790000916]",0,{},1.0,True
"[0.1149737760424614, 0.15803447365760803, -0.042536575347185135, -0.0855470523238182]",0,{},1.0,True
"[0.11813446134328842, -0.036452747881412506, -0.04424751549959183, 0.19341790676116943]",1,{},1.0,True
"[0.11740540713071823, 0.15927331149578094, -0.04037915915250778, -0.11288835108280182]",0,{},1.0,True
"[0.12059087306261063, -0.035247478634119034, -0.0426369272172451, 0.16678674519062042]",0,{},1.0,True
