obs,acts,infos,rews,terminal
"[0.03605222329497337, 0.025551432743668556, 0.04038543626666069, -0.03167392686009407]",1,{},1.0,True
"[0.03656325116753578, 0.22007165849208832, 0.03975195810198784, -0.31134626269340515]",0,{},1.0,True
"[0.04096468538045883, 0.02440658211708069, 0.03352503105998039, -0.006396517623215914]",0,{},1.0,True
"[0.04145281761884689, -0.17117972671985626, 0.03339710086584091, 0.29667261242866516]",1,{},1.0,True
"[0.038029223680496216, 0.023450607433915138, 0.03933055326342583, 0.014706827700138092]",0,{},1.0,True
"[0.03849823400378227, -0.17221267521381378, 0.039624691009521484, 0.3195349872112274]",1,{},1.0,True
"[0.035053979605436325, 0.02232320047914982, 0.04601538926362991, 0.03960682824254036]",0,{},1.0,True
"[0.03550044447183609, -0.17342737317085266, 0.04680752754211426, 0.34644562005996704]",1,{},1.0,True
"[0.03203189745545387, 0.020998604595661163, 0.05373644083738327, 0.06888248026371002]",1,{},1.0,True
"[0.03245186805725098, 0.21531061828136444, 0.05511409044265747, -0.2063739001750946]",0,{},1.0,True
"[0.03675808012485504, 0.019445622339844704, 0.05098661035299301, 0.10317282378673553]",1,{},1.0,True
"[0.03714699298143387, 0.21380120515823364, 0.05305006727576256, -0.17299813032150269]",1,{},1.0,True
"[0.041423019021749496, 0.4081253409385681, 0.049590103328228, -0.4484848380088806]",0,{},1.0,True
"[0.04958552494645119, 0.21233828365802765, 0.040620408952236176, -0.1405917853116989]",1,{},1.0,True
"[0.0538322888314724, 0.40685564279556274, 0.03780857101082802, -0.4201880097389221]",0,{},1.0,True
"[0.06196940317749977, 0.2112189382314682, 0.029404811561107635, -0.11582960933446884]",0,{},1.0,True
"[0.06619378179311752, 0.015688270330429077, 0.027088219299912453, 0.18598337471485138]",1,{},1.0,True
"[0.06650754809379578, 0.2104123830795288, 0.030807888135313988, -0.09803269058465958]",0,{},1.0,True
"[0.07071579247713089, 0.014862751588225365, 0.028847234323620796, 0.20420865714550018]",1,{},1.0,True
"[0.07101304829120636, 0.2095605432987213, 0.032931406050920486, -0.07923660427331924]",0,{},1.0,True
"[0.0752042606472969, 0.013982363976538181, 0.031346675008535385, 0.2236516773700714]",1,{},1.0,True
"[0.07548391073942184, 0.20864258706569672, 0.03581970930099487, -0.0589807964861393]",1,{},1.0,True
"[0.07965675741434097, 0.403233140707016, 0.03464009240269661, -0.3401506245136261]",0,{},1.0,True
"[0.08772142231464386, 0.20763586461544037, 0.027837079018354416, -0.036748599261045456]",0,{},1.0,True
"[0.0918741375207901, 0.012126017361879349, 0.02710210718214512, 0.26458561420440674]",1,{},1.0,True
"[0.09211666136980057, 0.20685085654258728, 0.03239382058382034, -0.019427355378866196]",1,{},1.0,True
"[0.09625367820262909, 0.401493638753891, 0.032005272805690765, -0.3017162084579468]",0,{},1.0,True
"[0.10428354889154434, 0.20593048632144928, 0.025970948860049248, 0.0008862101822160184]",1,{},1.0,True
"[0.10840216279029846, 0.40067052841186523, 0.02598867192864418, -0.28349074721336365]",0,{},1.0,True
"[0.11641556769609451, 0.20518773794174194, 0.020318856462836266, 0.017274241894483566]",0,{},1.0,True
"[0.12051932513713837, 0.009780370630323887, 0.020664341747760773, 0.31629812717437744]",0,{},1.0,True
"[0.12071493268013, -0.1856297254562378, 0.02699030376970768, 0.6154255867004395]",1,{},1.0,True
"[0.11700233817100525, 0.009104922413825989, 0.03929881751537323, 0.33136415481567383]",1,{},1.0,True
"[0.11718443781137466, 0.20364609360694885, 0.04592609778046608, 0.05132860690355301]",0,{},1.0,True
"[0.12125735729932785, 0.007896721363067627, 0.04695267230272293, 0.35814058780670166]",1,{},1.0,True
"[0.12141529470682144, 0.20232082903385162, 0.05411548167467117, 0.08062484115362167]",1,{},1.0,True
"[0.12546171247959137, 0.39662694931030273, 0.05572798103094101, -0.1945054829120636]",0,{},1.0,True
"[0.1333942413330078, 0.20075394213199615, 0.05183786898851395, 0.11522345244884491]",1,{},1.0,True
"[0.13740932941436768, 0.3950963020324707, 0.054142341017723083, -0.16066497564315796]",1,{},1.0,True
"[0.14531125128269196, 0.5894030332565308, 0.05092903971672058, -0.4357878863811493]",0,{},1.0,True
"[0.15709930658340454, 0.3935984671115875, 0.042213283479213715, -0.12749524414539337]",1,{},1.0,True
"[0.1649712771177292, 0.5880910754203796, 0.03966337814927101, -0.40656721591949463]",0,{},1.0,True
"[0.1767331063747406, 0.39242979884147644, 0.031532034277915955, -0.10164815932512283]",1,{},1.0,True
"[0.1845816969871521, 0.5870859622955322, 0.02949906885623932, -0.3842184245586395]",0,{},1.0,True
"[0.196323424577713, 0.3915579319000244, 0.021814700216054916, -0.0823824554681778]",1,{},1.0,True
"[0.2041545808315277, 0.5863604545593262, 0.020167050883173943, -0.3681037425994873]",0,{},1.0,True
"[0.21588179469108582, 0.39095786213874817, 0.012804976664483547, -0.06913071870803833]",1,{},1.0,True
"[0.22370094060897827, 0.5858939290046692, 0.011422362178564072, -0.35774627327919006]",1,{},1.0,True
"[0.23541882634162903, 0.7808516025543213, 0.004267436917871237, -0.6468056440353394]",0,{},1.0,True
"[0.2510358691215515, 0.5856704711914062, -0.008668676018714905, -0.3527819812297821]",0,{},1.0,True
"[0.26274925470352173, 0.39067286252975464, -0.015724316239356995, -0.06284510344266891]",0,{},1.0,True
"[0.27056270837783813, 0.19577984511852264, -0.01698121801018715, 0.22483551502227783]",1,{},1.0,True
"[0.27447831630706787, 0.391140341758728, -0.012484507635235786, -0.07315519452095032]",0,{},1.0,True
"[0.282301127910614, 0.19619956612586975, -0.013947611674666405, 0.2155628204345703]",1,{},1.0,True
"[0.2862251102924347, 0.39151811599731445, -0.009636354632675648, -0.08148696273565292]",0,{},1.0,True
"[0.2940554916858673, 0.1965356022119522, -0.011266094632446766, 0.20814016461372375]",1,{},1.0,True
"[0.2979861795902252, 0.3918168246746063, -0.0071032908745110035, -0.08807524293661118]",1,{},1.0,True
"[0.3058225214481354, 0.5870398879051208, -0.008864795789122581, -0.3829907774925232]",0,{},1.0,True
"[0.31756332516670227, 0.39204490184783936, -0.01652461104094982, -0.09311602264642715]",1,{},1.0,True
"[0.32540422677993774, 0.5873997807502747, -0.018386932089924812, -0.3909662961959839]",0,{},1.0,True
"[0.3371522128582001, 0.3925435245037079, -0.026206258684396744, -0.10413680970668793]",0,{},1.0,True
"[0.3450030982494354, 0.1978067308664322, -0.02828899398446083, 0.18016430735588074]",0,{},1.0,True
"[0.3489592373371124, 0.003100774483755231, -0.024685708805918694, 0.46379053592681885]",1,{},1.0,True
"[0.34902122616767883, 0.19856271147727966, -0.015409897081553936, 0.1634300798177719]",1,{},1.0,True
"[0.3529925048351288, 0.3939018249511719, -0.012141295708715916, -0.1340741366147995]",1,{},1.0,True
"[0.3608705401420593, 0.5891955494880676, -0.014822778292000294, -0.4305626153945923]",0,{},1.0,True
"[0.37265443801879883, 0.3942866325378418, -0.023434029892086983, -0.1425890326499939]",0,{},1.0,True
"[0.3805401623249054, 0.19950799643993378, -0.02628581039607525, 0.14260971546173096]",1,{},1.0,True
"[0.38453033566474915, 0.3949963450431824, -0.023433616384863853, -0.1582486480474472]",0,{},1.0,True
"[0.39243027567863464, 0.2002175897359848, -0.02659858949482441, 0.12695041298866272]",1,{},1.0,True
"[0.39643460512161255, 0.395710289478302, -0.024059582501649857, -0.1740039736032486]",1,{},1.0,True
"[0.40434882044792175, 0.5911681652069092, -0.027539661154150963, -0.4741787910461426]",0,{},1.0,True
"[0.41617217659950256, 0.39644575119018555, -0.037023235112428665, -0.19030152261257172]",1,{},1.0,True
"[0.4241010844707489, 0.5920772552490234, -0.04082926735281944, -0.4944300353527069]",0,{},1.0,True
"[0.4359426498413086, 0.3975541889667511, -0.05071786791086197, -0.21488907933235168]",1,{},1.0,True
"[0.4438937306404114, 0.5933631658554077, -0.055015649646520615, -0.5231295228004456]",1,{},1.0,True
"[0.45576098561286926, 0.7892144918441772, -0.06547824293375015, -0.8326284885406494]",0,{},1.0,True
"[0.4715452790260315, 0.5950455069541931, -0.0821308121085167, -0.5612359642982483]",0,{},1.0,True
"[0.4834461808204651, 0.4011664092540741, -0.09335552901029587, -0.2955169677734375]",0,{},1.0,True
"[0.49146950244903564, 0.2074907422065735, -0.09926586598157883, -0.0336751863360405]",0,{},1.0,True
"[0.4956193268299103, 0.013922073878347874, -0.09993937611579895, 0.22611220180988312]",0,{},1.0,True
"[0.4958977699279785, -0.17964011430740356, -0.09541712701320648, 0.4856734573841095]",1,{},1.0,True
"[0.4923049807548523, 0.01668965071439743, -0.08570366352796555, 0.16450829803943634]",0,{},1.0,True
"[0.4926387667655945, -0.1771075576543808, -0.08241349458694458, 0.4289711117744446]",0,{},1.0,True
"[0.48909661173820496, -0.37097156047821045, -0.07383406907320023, 0.6945779919624329]",1,{},1.0,True
"[0.48167717456817627, -0.1749073565006256, -0.05994250997900963, 0.37959545850753784]",1,{},1.0,True
"[0.47817903757095337, 0.021012326702475548, -0.05235060304403305, 0.06863119453191757]",1,{},1.0,True
"[0.47859928011894226, 0.21684421598911285, -0.050977978855371475, -0.2400982528924942]",1,{},1.0,True
"[0.48293617367744446, 0.41265591979026794, -0.055779945105314255, -0.5484153032302856]",0,{},1.0,True
"[0.49118927121162415, 0.21836012601852417, -0.06674824655056, -0.27381566166877747]",0,{},1.0,True
"[0.49555647373199463, 0.024250902235507965, -0.07222456485033035, -0.0029096256475895643]",1,{},1.0,True
"[0.49604150652885437, 0.2203303426504135, -0.07228275388479233, -0.31747758388519287]",0,{},1.0,True
"[0.5004481077194214, 0.026308374479413033, -0.07863231003284454, -0.0484372079372406]",1,{},1.0,True
"[0.5009742975234985, 0.2224646508693695, -0.07960104942321777, -0.3648565411567688]",0,{},1.0,True
"[0.5054235458374023, 0.02855885773897171, -0.08689818531274796, -0.09829685091972351]",1,{},1.0,True
"[0.5059947371482849, 0.22481180727481842, -0.08886411786079407, -0.41708144545555115]",0,{},1.0,True
"[0.5104910135269165, 0.03105420060455799, -0.097205750644207, -0.15368349850177765]",0,{},1.0,True
"[0.5111120939254761, -0.16255123913288116, -0.10027942061424255, 0.10682021826505661]",1,{},1.0,True
"[0.5078610181808472, 0.03385409340262413, -0.09814301133155823, -0.21574050188064575]",0,{},1.0,True
"[0.5085381269454956, -0.15973781049251556, -0.10245782136917114, 0.044442206621170044]",0,{},1.0,True
"[0.5053433775901794, -0.35325270891189575, -0.10156898200511932, 0.3031223714351654]",1,{},1.0,True
"[0.49827831983566284, -0.15684093534946442, -0.09550653398036957, -0.019786862656474113]",0,{},1.0,True
"[0.49514150619506836, -0.35047268867492676, -0.09590227156877518, 0.24130086600780487]",1,{},1.0,True
"[0.4881320297718048, -0.15412096679210663, -0.09107625484466553, -0.08002542704343796]",0,{},1.0,True
"[0.48504963517189026, -0.347827285528183, -0.09267675876617432, 0.18259039521217346]",0,{},1.0,True
"[0.47809308767318726, -0.5415093302726746, -0.08902495354413986, 0.4446587562561035]",1,{},1.0,True
"[0.4672628939151764, -0.3452480435371399, -0.08013177663087845, 0.12529385089874268]",0,{},1.0,True
"[0.4603579342365265, -0.5391360521316528, -0.07762590050697327, 0.39165905117988586]",0,{},1.0,True
"[0.4495752155780792, -0.7330754399299622, -0.0697927176952362, 0.6588930487632751]",1,{},1.0,True
"[0.434913694858551, -0.5370550751686096, -0.05661485716700554, 0.34507593512535095]",1,{},1.0,True
"[0.42417261004447937, -0.3411754071712494, -0.049713339656591415, 0.035091277211904526]",1,{},1.0,True
"[0.41734910011291504, -0.14537709951400757, -0.04901151359081268, -0.2728530168533325]",0,{},1.0,True
"[0.4144415557384491, -0.3397667109966278, -0.05446857586503029, 0.003977611195296049]",1,{},1.0,True
"[0.40764620900154114, -0.1439076066017151, -0.054389022290706635, -0.305381178855896]",0,{},1.0,True
"[0.40476804971694946, -0.3382140100002289, -0.06049664691090584, -0.030335040763020515]",0,{},1.0,True
"[0.39800378680229187, -0.5324185490608215, -0.061103347688913345, 0.24266374111175537]",0,{},1.0,True
"[0.38735541701316833, -0.7266169190406799, -0.05625007301568985, 0.5154644250869751]",1,{},1.0,True
"[0.3728230595588684, -0.5307498574256897, -0.04594078287482262, 0.20559966564178467]",0,{},1.0,True
"[0.3622080683708191, -0.725185751914978, -0.041828788816928864, 0.4834439754486084]",0,{},1.0,True
"[0.34770435094833374, -0.9196931719779968, -0.03215990960597992, 0.7626557946205139]",1,{},1.0,True
"[0.32931050658226013, -0.7241433262825012, -0.016906794160604477, 0.46002936363220215]",1,{},1.0,True
"[0.3148276209831238, -0.5287865400314331, -0.007706207688897848, 0.16206568479537964]",0,{},1.0,True
"[0.30425190925598145, -0.7237973213195801, -0.004464893601834774, 0.4523075819015503]",1,{},1.0,True
"[0.2897759675979614, -0.528612494468689, 0.004581258166581392, 0.15822061896324158]",0,{},1.0,True
"[0.27920371294021606, -0.7237997651100159, 0.0077456701546907425, 0.4523452818393707]",1,{},1.0,True
"[0.26472771167755127, -0.5287882089614868, 0.016792576760053635, 0.16211393475532532]",0,{},1.0,True
"[0.25415194034576416, -0.7241464853286743, 0.020034855231642723, 0.46004679799079895]",1,{},1.0,True
"[0.23966901004314423, -0.5293133854866028, 0.02923579141497612, 0.17374564707279205]",0,{},1.0,True
"[0.22908274829387665, -0.724841296672821, 0.03271070495247841, 0.4755062758922577]",0,{},1.0,True
"[0.21458591520786285, -0.9204095005989075, 0.0422208309173584, 0.7783169150352478]",1,{},1.0,True
"[0.19617773592472076, -0.7258927226066589, 0.05778716877102852, 0.49921104311943054]",0,{},1.0,True
"[0.18165987730026245, -0.9217797517776489, 0.06777139008045197, 0.809531033039093]",1,{},1.0,True
"[0.16322427988052368, -0.7276486158370972, 0.08396200835704803, 0.5389123558998108]",1,{},1.0,True
"[0.14867131412029266, -0.5338011384010315, 0.09474025666713715, 0.27382129430770874]",1,{},1.0,True
"[0.13799528777599335, -0.3401496708393097, 0.10021667927503586, 0.012458723038434982]",0,{},1.0,True
"[0.13119229674339294, -0.5365554094314575, 0.10046585649251938, 0.335003525018692]",0,{},1.0,True
"[0.12046118825674057, -0.7329529523849487, 0.10716592520475388, 0.6576017141342163]",1,{},1.0,True
"[0.10580212622880936, -0.5394729971885681, 0.1203179582953453, 0.40049323439598083]",1,{},1.0,True
"[0.09501266479492188, -0.3462449014186859, 0.12832783162593842, 0.14803466200828552]",0,{},1.0,True
"[0.0880877673625946, -0.5429486632347107, 0.13128851354122162, 0.47828906774520874]",1,{},1.0,True
"[0.07722879201173782, -0.34990090131759644, 0.14085429906845093, 0.22969746589660645]",1,{},1.0,True
"[0.07023077458143234, -0.15704327821731567, 0.1454482525587082, -0.015449614264070988]",1,{},1.0,True
"[0.06708991527557373, 0.035725757479667664, 0.14513926208019257, -0.25893884897232056]",0,{},1.0,True
