obs,acts,infos,rews,terminal
"[0.013716359622776508, 0.028653277084231377, -0.0029449057765305042, 0.025992337614297867]",1,{},1.0,True
"[0.014289424754679203, 0.22381733357906342, -0.002425058977678418, -0.2676182985305786]",0,{},1.0,True
"[0.018765771761536598, 0.028730077669024467, -0.007777424529194832, 0.0242987759411335]",0,{},1.0,True
"[0.01934037357568741, -0.16627947986125946, -0.00729144923388958, 0.3145177364349365]",1,{},1.0,True
"[0.016014782711863518, 0.028945574536919594, -0.00100109470076859, 0.019544260576367378]",0,{},1.0,True
"[0.01659369468688965, -0.16616199910640717, -0.0006102094775997102, 0.3119111657142639]",0,{},1.0,True
"[0.013270454481244087, -0.36127525568008423, 0.005628013983368874, 0.6044015884399414]",1,{},1.0,True
"[0.006044949870556593, -0.16623246669769287, 0.017716044560074806, 0.3134966492652893]",1,{},1.0,True
"[0.002720300341024995, 0.028632689267396927, 0.023985978215932846, 0.026453038677573204]",1,{},1.0,True
"[0.003292954294010997, 0.22340260446071625, 0.02451504021883011, -0.25856658816337585]",0,{},1.0,True
"[0.007761006243526936, 0.02793939784169197, 0.019343707710504532, 0.04174681752920151]",0,{},1.0,True
"[0.008319794200360775, -0.1674545258283615, 0.020178643986582756, 0.3404695689678192]",1,{},1.0,True
"[0.004970703739672899, 0.027374597266316414, 0.026988035067915916, 0.054217495024204254]",1,{},1.0,True
"[0.0055181956849992275, 0.2220993936061859, 0.028072385117411613, -0.229829803109169]",0,{},1.0,True
"[0.009960183873772621, 0.026587769389152527, 0.02347578853368759, 0.07157427072525024]",1,{},1.0,True
"[0.010491939261555672, 0.22136543691158295, 0.024907274171710014, -0.2136104702949524]",1,{},1.0,True
"[0.014919247478246689, 0.41612258553504944, 0.02063506469130516, -0.4983336329460144]",0,{},1.0,True
"[0.023241698741912842, 0.22071588039398193, 0.010668392293155193, -0.19921965897083282]",0,{},1.0,True
"[0.027656016871333122, 0.025442974641919136, 0.006683999206870794, 0.09680946171283722]",0,{},1.0,True
"[0.028164876624941826, -0.169774129986763, 0.008620188571512699, 0.39159366488456726]",1,{},1.0,True
"[0.024769393727183342, 0.02522442862391472, 0.016452061012387276, 0.10164099931716919]",0,{},1.0,True
"[0.0252738818526268, -0.17012938857078552, 0.01848488114774227, 0.3994687497615814]",1,{},1.0,True
"[0.02187129482626915, 0.024725524708628654, 0.026474257931113243, 0.11267056316137314]",1,{},1.0,True
"[0.022365804761648178, 0.21945831179618835, 0.028727667406201363, -0.17154374718666077]",0,{},1.0,True
"[0.026754971593618393, 0.023937223479151726, 0.02529679425060749, 0.13006165623664856]",1,{},1.0,True
"[0.02723371610045433, 0.21868783235549927, 0.027898026630282402, -0.15453433990478516]",0,{},1.0,True
"[0.03160747140645981, 0.023177776485681534, 0.024807339534163475, 0.14681759476661682]",1,{},1.0,True
"[0.03207102790474892, 0.21793586015701294, 0.027743691578507423, -0.1379370242357254]",0,{},1.0,True
"[0.036429744213819504, 0.022427745163440704, 0.024984952062368393, 0.1633678823709488]",1,{},1.0,True
"[0.036878298968076706, 0.21718327701091766, 0.028252309188246727, -0.12132943421602249]",0,{},1.0,True
"[0.04122196510434151, 0.02166818641126156, 0.02582572028040886, 0.1801312416791916]",0,{},1.0,True
"[0.04165532812476158, -0.1738136261701584, 0.02942834421992302, 0.480848103761673]",1,{},1.0,True
"[0.03817905858159065, 0.02088082954287529, 0.0390453077852726, 0.19758355617523193]",0,{},1.0,True
"[0.03859667479991913, -0.17477722465991974, 0.042996976524591446, 0.5023233294487]",1,{},1.0,True
"[0.03510113060474396, 0.01971314288675785, 0.05304344370961189, 0.22349464893341064]",1,{},1.0,True
"[0.035495392978191376, 0.2140384167432785, 0.05751333758234978, -0.05199582874774933]",1,{},1.0,True
"[0.039776161313056946, 0.4082905352115631, 0.056473422795534134, -0.3259926438331604]",0,{},1.0,True
"[0.04794197157025337, 0.21241191029548645, 0.04995356872677803, -0.016048751771450043]",0,{},1.0,True
"[0.05219021067023277, 0.016610482707619667, 0.04963259398937225, 0.2919672727584839]",1,{},1.0,True
"[0.05252242088317871, 0.21099092066287994, 0.055471938103437424, 0.015341665595769882]",1,{},1.0,True
"[0.05674223601818085, 0.40527525544166565, 0.05577877163887024, -0.2593362033367157]",0,{},1.0,True
"[0.06484774500131607, 0.20940323173999786, 0.05059204623103142, 0.05040537193417549]",1,{},1.0,True
"[0.06903580576181412, 0.40376460552215576, 0.05160015448927879, -0.225895956158638]",0,{},1.0,True
"[0.07711110264062881, 0.20794463157653809, 0.047082237899303436, 0.08260677754878998]",1,{},1.0,True
"[0.0812699943780899, 0.4023611545562744, 0.04873437061905861, -0.19485777616500854]",0,{},1.0,True
"[0.0893172174692154, 0.20657718181610107, 0.04483721777796745, 0.11279173195362091]",1,{},1.0,True
"[0.09344875812530518, 0.40102893114089966, 0.04709305241703987, -0.16541503369808197]",0,{},1.0,True
"[0.10146933794021606, 0.2052655965089798, 0.04378474876284599, 0.14174465835094452]",1,{},1.0,True
"[0.10557465255260468, 0.3997340202331543, 0.04661964252591133, -0.1368097960948944]",0,{},1.0,True
"[0.11356932669878006, 0.20397639274597168, 0.04388344660401344, 0.17020881175994873]",1,{},1.0,True
"[0.11764885485172272, 0.39844366908073425, 0.04728762432932854, -0.1083136647939682]",1,{},1.0,True
"[0.12561772763729095, 0.5928571820259094, 0.04512134939432144, -0.38571059703826904]",0,{},1.0,True
"[0.1374748796224594, 0.397124707698822, 0.03740713745355606, -0.0791495144367218]",0,{},1.0,True
"[0.14541736245155334, 0.20148703455924988, 0.03582414984703064, 0.22509683668613434]",0,{},1.0,True
"[0.14944711327552795, 0.0058718835934996605, 0.040326084941625595, 0.5288613438606262]",1,{},1.0,True
"[0.14956454932689667, 0.20040398836135864, 0.0509033128619194, 0.24915306270122528]",1,{},1.0,True
