obs,acts,infos,rews,terminal
"[0.00023942823463585228, 0.011109566316008568, -0.039175160229206085, 0.04314170405268669]",1,{},1.0,True
"[0.0004616195510607213, 0.20677073299884796, -0.03831232339143753, -0.26163941621780396]",0,{},1.0,True
"[0.004597034305334091, 0.012216033414006233, -0.043545112013816833, 0.018717411905527115]",0,{},1.0,True
"[0.004841355141252279, -0.18225525319576263, -0.04317076504230499, 0.29734960198402405]",1,{},1.0,True
"[0.0011962499702349305, 0.013454663567245007, -0.03722377493977547, -0.008630015887320042]",1,{},1.0,True
"[0.0014653431717306376, 0.20909014344215393, -0.037396375089883804, -0.3128212094306946]",0,{},1.0,True
"[0.005647145677357912, 0.014520335011184216, -0.04365279898047447, -0.03216252848505974]",0,{},1.0,True
"[0.00593755254521966, -0.1799493134021759, -0.04429604858160019, 0.24643421173095703]",1,{},1.0,True
"[0.0023385663516819477, 0.0157763734459877, -0.03936736285686493, -0.059885114431381226]",0,{},1.0,True
"[0.0026540937833487988, -0.17875966429710388, -0.040565066039562225, 0.220121830701828]",1,{},1.0,True
"[-0.0009210994467139244, 0.016917945817112923, -0.03616262972354889, -0.0850759819149971]",0,{},1.0,True
"[-0.0005827405257150531, -0.17766746878623962, -0.03786414861679077, 0.19598183035850525]",1,{},1.0,True
"[-0.004136090166866779, 0.01797505095601082, -0.0339445136487484, -0.10840101540088654]",0,{},1.0,True
"[-0.0037765889428555965, -0.1766444444656372, -0.03611253201961517, 0.17338229715824127]",1,{},1.0,True
"[-0.007309477776288986, 0.018975242972373962, -0.032644886523485184, -0.13047070801258087]",0,{},1.0,True
"[-0.006929973140358925, -0.17566423118114471, -0.035254303365945816, 0.1517370641231537]",1,{},1.0,True
"[-0.010443258099257946, 0.0199443232268095, -0.03221955895423889, -0.15185607969760895]",0,{},1.0,True
"[-0.010044371709227562, -0.17470182478427887, -0.035256680101156235, 0.13049069046974182]",1,{},1.0,True
"[-0.01353840809315443, 0.020906977355480194, -0.032646868377923965, -0.1731034815311432]",0,{},1.0,True
"[-0.01312026847153902, -0.17373287677764893, -0.03610893711447716, 0.10910426080226898]",0,{},1.0,True
"[-0.01659492589533329, -0.3683193027973175, -0.03392685204744339, 0.39017990231513977]",1,{},1.0,True
"[-0.02396131120622158, -0.1727326512336731, -0.026123253628611565, 0.08699619024991989]",1,{},1.0,True
"[-0.027415964752435684, 0.022753817960619926, -0.02438333071768284, -0.21381284296512604]",0,{},1.0,True
"[-0.026960888877511024, -0.17201119661331177, -0.02865958772599697, 0.07107985019683838]",0,{},1.0,True
"[-0.030401112511754036, -0.3667107820510864, -0.027237990871071815, 0.35458454489707947]",1,{},1.0,True
"[-0.03773532807826996, -0.1712123602628708, -0.02014629915356636, 0.053438685834407806]",0,{},1.0,True
"[-0.04115957394242287, -0.3660397231578827, -0.019077526405453682, 0.33969783782958984]",1,{},1.0,True
