obs,acts,infos,rews,terminal
"[-0.020673299208283424, -0.04587471857666969, 0.04633212089538574, 0.03370824456214905]",1,{},1.0,True
"[-0.021590793505311012, 0.1485532522201538, 0.047006286680698395, -0.24400395154953003]",0,{},1.0,True
"[-0.018619729205965996, -0.04720749706029892, 0.042126208543777466, 0.0631275624036789]",1,{},1.0,True
"[-0.01956387795507908, 0.14728593826293945, 0.04338875785470009, -0.21597233414649963]",0,{},1.0,True
"[-0.016618158668279648, -0.04842856898903847, 0.03906931355595589, 0.09007544070482254]",0,{},1.0,True
"[-0.017586730420589447, -0.24408811330795288, 0.040870822966098785, 0.39482423663139343]",1,{},1.0,True
"[-0.02246849238872528, -0.049569204449653625, 0.04876730591058731, 0.11530221998691559]",1,{},1.0,True
"[-0.02345987781882286, 0.14482128620147705, 0.0510733500123024, -0.16160495579242706]",0,{},1.0,True
"[-0.020563451573252678, -0.05099320784211159, 0.04784125089645386, 0.1467428356409073]",1,{},1.0,True
"[-0.02158331498503685, 0.14341214299201965, 0.05077610909938812, -0.1304715871810913]",1,{},1.0,True
"[-0.01871507242321968, 0.33777135610580444, 0.048166677355766296, -0.4067128896713257]",0,{},1.0,True
"[-0.01195964589715004, 0.14200067520141602, 0.04003242030739784, -0.09924191236495972]",0,{},1.0,True
"[-0.00911963265389204, -0.05367147549986839, 0.038047581911087036, 0.20579753816127777]",1,{},1.0,True
"[-0.010193062014877796, 0.1408863216638565, 0.042163532227277756, -0.07464465498924255]",0,{},1.0,True
"[-0.007375335320830345, -0.0548139326274395, 0.04067063704133034, 0.2310372292995453]",1,{},1.0,True
"[-0.008471613749861717, 0.13970397412776947, 0.04529138281941414, -0.04854447394609451]",0,{},1.0,True
"[-0.005677534732967615, -0.05603717267513275, 0.044320493936538696, 0.2580772638320923]",0,{},1.0,True
"[-0.006798278074711561, -0.25176292657852173, 0.049482040107250214, 0.5644035339355469]",1,{},1.0,True
"[-0.011833536438643932, -0.05736888200044632, 0.06077010929584503, 0.28771117329597473]",1,{},1.0,True
"[-0.012980913743376732, 0.13683617115020752, 0.06652433425188065, 0.014796745032072067]",1,{},1.0,True
"[-0.010244190692901611, 0.33094412088394165, 0.06682027131319046, -0.2561774253845215]",0,{},1.0,True
"[-0.0036253081634640694, 0.1349349468946457, 0.061696719378232956, 0.05681075528264046]",1,{},1.0,True
"[-0.0009266092092730105, 0.3291204869747162, 0.06283293664455414, -0.21578603982925415]",1,{},1.0,True
"[0.005655800923705101, 0.5232905149459839, 0.0585172139108181, -0.4880056381225586]",0,{},1.0,True
"[0.01612161099910736, 0.32739388942718506, 0.048757102340459824, -0.1774693727493286]",0,{},1.0,True
"[0.022669488564133644, 0.13160932064056396, 0.045207712799310684, 0.13018737733364105]",1,{},1.0,True
"[0.025301676243543625, 0.32605549693107605, 0.04781145974993706, -0.14789734780788422]",0,{},1.0,True
"[0.03182278573513031, 0.13028265535831451, 0.044853512197732925, 0.15947756171226501]",1,{},1.0,True
"[0.034428440034389496, 0.32473471760749817, 0.04804306477308273, -0.11872465908527374]",1,{},1.0,True
"[0.04092313349246979, 0.5191365480422974, 0.045668572187423706, -0.39587175846099854]",0,{},1.0,True
"[0.0513058640062809, 0.3233973979949951, 0.03775113821029663, -0.08914723247289658]",1,{},1.0,True
"[0.05777381360530853, 0.5179584622383118, 0.03596819192171097, -0.36968469619750977]",1,{},1.0,True
"[0.06813298165798187, 0.7125514149665833, 0.028574498370289803, -0.6508129835128784]",0,{},1.0,True
"[0.08238401263952255, 0.5170433521270752, 0.015558239072561264, -0.34927085041999817]",1,{},1.0,True
"[0.09272487461566925, 0.7119406461715698, 0.008572821505367756, -0.6370074152946472]",0,{},1.0,True
"[0.10696368664503098, 0.5167002081871033, -0.0041673267260193825, -0.34163713455200195]",0,{},1.0,True
"[0.1172976940870285, 0.3216377794742584, -0.011000069789588451, -0.05027124285697937]",0,{},1.0,True
"[0.12373045086860657, 0.12667526304721832, -0.012005493976175785, 0.23892086744308472]",1,{},1.0,True
