obs,acts,infos,rews,terminal
"[0.03603743016719818, -0.02074010856449604, -0.029964925721287727, -0.014355276711285114]",0,{},1.0,True
"[0.03562263026833534, -0.21541979908943176, -0.030252031981945038, 0.26872479915618896]",1,{},1.0,True
"[0.03131423145532608, -0.019879471510648727, -0.024877535179257393, -0.03334422782063484]",0,{},1.0,True
"[0.030916642397642136, -0.21463599801063538, -0.0255444198846817, 0.25138694047927856]",1,{},1.0,True
"[0.0266239233314991, -0.01915876939892769, -0.02051668055355549, -0.04924250394105911]",1,{},1.0,True
"[0.026240747421979904, 0.17625127732753754, -0.021501531824469566, -0.3483273684978485]",0,{},1.0,True
"[0.029765773564577103, -0.01855836622416973, -0.02846807800233364, -0.06250140815973282]",0,{},1.0,True
"[0.029394606128335, -0.21326082944869995, -0.029718106612563133, 0.2210654616355896]",1,{},1.0,True
"[0.02512938901782036, -0.017726976424455643, -0.02529679797589779, -0.08084164559841156]",0,{},1.0,True
"[0.02477484941482544, -0.21247734129428864, -0.026913629844784737, 0.20375396311283112]",1,{},1.0,True
"[0.02052530273795128, -0.016981037333607674, -0.022838551551103592, -0.09729593247175217]",1,{},1.0,True
"[0.0201856829226017, 0.17846067249774933, -0.024784469977021217, -0.3970959782600403]",0,{},1.0,True
"[0.023754896596074104, -0.016301041468977928, -0.032726388424634933, -0.11232903599739075]",0,{},1.0,True
"[0.02342887595295906, -0.21093913912773132, -0.03497296944260597, 0.16985194385051727]",1,{},1.0,True
"[0.0192100927233696, -0.01533451583236456, -0.03157593309879303, -0.13365553319454193]",1,{},1.0,True
"[0.018903402611613274, 0.1802251636981964, -0.034249041229486465, -0.4361306130886078]",0,{},1.0,True
"[0.022507905960083008, -0.014395643025636673, -0.0429716557264328, -0.154437854886055]",0,{},1.0,True
"[0.02221999317407608, -0.2088768184185028, -0.046060413122177124, 0.1243848204612732]",1,{},1.0,True
"[0.01804245635867119, -0.013126284815371037, -0.043572716414928436, -0.182466521859169]",0,{},1.0,True
"[0.01777992956340313, -0.20759855210781097, -0.04722204431891441, 0.09615866839885712]",1,{},1.0,True
"[0.013627959415316582, -0.011832712218165398, -0.04529887065291405, -0.21104085445404053]",1,{},1.0,True
"[0.013391305692493916, 0.1839066594839096, -0.04951968789100647, -0.5176620483398438]",1,{},1.0,True
"[0.017069438472390175, 0.37968960404396057, -0.05987292900681496, -0.8255292773246765]",0,{},1.0,True
"[0.024663230404257774, 0.18543536961078644, -0.07638351619243622, -0.5522621870040894]",0,{},1.0,True
"[0.028371937572956085, -0.008535443805158138, -0.08742876350879669, -0.2845892608165741]",0,{},1.0,True
"[0.028201229870319366, -0.20230871438980103, -0.09312054514884949, -0.020710835233330727]",0,{},1.0,True
"[0.02415505424141884, -0.3959803879261017, -0.09353476017713547, 0.24120014905929565]",1,{},1.0,True
"[0.01623544655740261, -0.1996554434299469, -0.08871076256036758, -0.07945916056632996]",1,{},1.0,True
"[0.012242337688803673, -0.0033811856992542744, -0.09029994159936905, -0.3987596333026886]",0,{},1.0,True
"[0.012174714356660843, -0.19711384177207947, -0.09827513247728348, -0.1358567327260971]",0,{},1.0,True
"[0.008232437074184418, -0.3907008469104767, -0.10099226981401443, 0.12427624315023422]",0,{},1.0,True
"[0.0004184202989563346, -0.5842418074607849, -0.09850674122571945, 0.3834671676158905]",1,{},1.0,True
"[-0.011266415938735008, -0.38786935806274414, -0.09083740413188934, 0.06142227351665497]",0,{},1.0,True
"[-0.019023802131414413, -0.5815793871879578, -0.08960895240306854, 0.3241199254989624]",0,{},1.0,True
"[-0.0306553915143013, -0.7753187417984009, -0.08312655985355377, 0.5872531533241272]",0,{},1.0,True
"[-0.04616176709532738, -0.969184160232544, -0.07138149440288544, 0.8526360988616943]",1,{},1.0,True
"[-0.0655454471707344, -0.7731655240058899, -0.05432877317070961, 0.5383885502815247]",1,{},1.0,True
"[-0.08100876212120056, -0.5773235559463501, -0.043561000376939774, 0.2290942221879959]",1,{},1.0,True
"[-0.09255523234605789, -0.3816070556640625, -0.03897911682724953, -0.07700492441654205]",0,{},1.0,True
"[-0.10018737614154816, -0.5761491656303406, -0.040519215166568756, 0.2031296193599701]",0,{},1.0,True
"[-0.11171035468578339, -0.7706689238548279, -0.036456622183322906, 0.48276036977767944]",0,{},1.0,True
"[-0.12712372839450836, -0.9652578830718994, -0.026801414787769318, 0.763733983039856]",1,{},1.0,True
"[-0.1464288979768753, -0.769777238368988, -0.011526735499501228, 0.4627396762371063]",1,{},1.0,True
"[-0.16182443499565125, -0.5744943022727966, -0.0022719420958310366, 0.16644595563411713]",0,{},1.0,True
"[-0.17331431806087494, -0.7695836424827576, 0.0010569767327979207, 0.4584112763404846]",1,{},1.0,True
"[-0.18870599567890167, -0.5744766592979431, 0.010225201956927776, 0.16606169939041138]",1,{},1.0,True
"[-0.2001955360174179, -0.3795025646686554, 0.013546436093747616, -0.12337800115346909]",0,{},1.0,True
"[-0.20778557658195496, -0.5748159289360046, 0.011078876443207264, 0.17354771494865417]",1,{},1.0,True
"[-0.2192818969488144, -0.379854291677475, 0.014549830928444862, -0.11561968922615051]",0,{},1.0,True
"[-0.22687898576259613, -0.5751816630363464, 0.012237437069416046, 0.1816178560256958]",1,{},1.0,True
"[-0.23838262259960175, -0.380236953496933, 0.01586979441344738, -0.10717961937189102]",1,{},1.0,True
"[-0.24598735570907593, -0.18534596264362335, 0.013726201839745045, -0.39481374621391296]",0,{},1.0,True
"[-0.24969427287578583, -0.38065996766090393, 0.005829926580190659, -0.09783497452735901]",0,{},1.0,True
"[-0.2573074698448181, -0.5758649706840515, 0.0038732269313186407, 0.19668157398700714]",0,{},1.0,True
"[-0.2688247859477997, -0.7710421085357666, 0.007806858513504267, 0.4905838072299957]",1,{},1.0,True
"[-0.2842456102371216, -0.5760311484336853, 0.017618535086512566, 0.20037147402763367]",1,{},1.0,True
"[-0.2957662343978882, -0.3811655640602112, 0.02162596397101879, -0.08670196682214737]",0,{},1.0,True
"[-0.3033895492553711, -0.5765907168388367, 0.019891925156116486, 0.21272476017475128]",0,{},1.0,True
"[-0.31492137908935547, -0.7719913721084595, 0.024146419018507004, 0.5116155743598938]",1,{},1.0,True
"[-0.33036118745803833, -0.577217698097229, 0.03437872976064682, 0.22663860023021698]",1,{},1.0,True
"[-0.3419055640697479, -0.3826034963130951, 0.03891150280833244, -0.055004846304655075]",1,{},1.0,True
"[-0.3495576083660126, -0.1880604773759842, 0.03781140595674515, -0.335161417722702]",1,{},1.0,True
"[-0.35331884026527405, 0.00650352519005537, 0.031108178198337555, -0.6156849265098572]",0,{},1.0,True
"[-0.35318875312805176, -0.1890389323234558, 0.018794478848576546, -0.3133687973022461]",0,{},1.0,True
"[-0.35696953535079956, -0.38442349433898926, 0.0125271026045084, -0.014818447642028332]",1,{},1.0,True
"[-0.364657998085022, -0.1894834339618683, 0.012230734340846539, -0.3035227358341217]",0,{},1.0,True
"[-0.3684476912021637, -0.3847775459289551, 0.006160279270261526, -0.00700775720179081]",0,{},1.0,True
"[-0.376143217086792, -0.5799872875213623, 0.0060201240703463554, 0.2876124382019043]",1,{},1.0,True
"[-0.3877429664134979, -0.38495171070098877, 0.011772372759878635, -0.003165741451084614]",1,{},1.0,True
"[-0.39544200897216797, -0.19000054895877838, 0.011709057725965977, -0.29211121797561646]",0,{},1.0,True
"[-0.39924201369285583, -0.38528746366500854, 0.005866833496838808, 0.004241478629410267]",1,{},1.0,True
"[-0.4069477617740631, -0.19025015830993652, 0.005951663013547659, -0.28658464550971985]",0,{},1.0,True
"[-0.4107527732849121, -0.38545647263526917, 0.00021997025760356337, 0.007969442754983902]",1,{},1.0,True
"[-0.4184618890285492, -0.190337672829628, 0.00037935911677777767, -0.28464406728744507]",0,{},1.0,True
"[-0.42226865887641907, -0.38546502590179443, -0.005313522182404995, 0.008158477954566479]",0,{},1.0,True
"[-0.4299779534339905, -0.5805103778839111, -0.005150352604687214, 0.2991602122783661]",1,{},1.0,True
"[-0.4415881633758545, -0.3853153884410858, 0.0008328512194566429, 0.004857407882809639]",0,{},1.0,True
"[-0.44929447770118713, -0.5804492831230164, 0.0009299993980675936, 0.29780298471450806]",1,{},1.0,True
"[-0.46090346574783325, -0.3853406012058258, 0.006886059418320656, 0.005413516890257597]",0,{},1.0,True
"[-0.4686102569103241, -0.5805606245994568, 0.006994329392910004, 0.30026111006736755]",1,{},1.0,True
"[-0.4802214801311493, -0.38553905487060547, 0.012999551370739937, 0.009792227298021317]",1,{},1.0,True
"[-0.4879322648048401, -0.19060593843460083, 0.013195396400988102, -0.27876099944114685]",1,{},1.0,True
"[-0.49174436926841736, 0.004325312562286854, 0.007620175834745169, -0.5672531127929688]",0,{},1.0,True
"[-0.49165788292884827, -0.1909026950597763, -0.0037248856388032436, -0.2721792757511139]",1,{},1.0,True
"[-0.4954759180545807, 0.00427220668643713, -0.009168471209704876, -0.5660346746444702]",0,{},1.0,True
"[-0.49539047479629517, -0.19071993231773376, -0.02048916555941105, -0.2762542963027954]",0,{},1.0,True
"[-0.4992048740386963, -0.38554367423057556, -0.02601424977183342, 0.009896579198539257]",0,{},1.0,True
"[-0.5069157481193542, -0.5802830457687378, -0.02581631951034069, 0.29425951838493347]",0,{},1.0,True
"[-0.5185214281082153, -0.7750276327133179, -0.01993112824857235, 0.5786898732185364]",1,{},1.0,True
"[-0.5340219736099243, -0.5796321034431458, -0.008357332088053226, 0.27979540824890137]",1,{},1.0,True
"[-0.5456146001815796, -0.3843919336795807, -0.0027614233549684286, -0.015511632896959782]",0,{},1.0,True
"[-0.5533024668693542, -0.579474151134491, -0.003071655984967947, 0.27629876136779785]",1,{},1.0,True
"[-0.5648919343948364, -0.38430851697921753, 0.0024543190374970436, -0.017351388931274414]",0,{},1.0,True
"[-0.5725781321525574, -0.5794655680656433, 0.0021072912495583296, 0.2761048972606659]",1,{},1.0,True
"[-0.5841674208641052, -0.3843737542629242, 0.007629388943314552, -0.015912648290395737]",0,{},1.0,True
"[-0.5918548703193665, -0.5796042680740356, 0.007311135996133089, 0.27916765213012695]",1,{},1.0,True
"[-0.6034469604492188, -0.3845874071121216, 0.012894488871097565, -0.011200428009033203]",1,{},1.0,True
"[-0.6111387014389038, -0.1896527260541916, 0.012670480646193027, -0.2997872531414032]",0,{},1.0,True
