scores,steps,milliseconds,stepsPerSecond
-151.666993,260,141.28565788269043,1840.2434040111712
-140.521612,165,140.14673233032227,1177.3374752049103
-110.027493,122,296.27180099487305,411.78404286309785
170.971652,332,290.696382522583,1142.0850755657693
-54.979433,175,152.14800834655762,1150.1957988263039
-143.844119,252,211.16185188293457,1193.397376244387
-107.541416,202,172.24621772766113,1172.739829442192
-97.802505,212,180.69934844970703,1173.2195042142318
-64.827052,307,271.686315536499,1129.9796215122835
-83.79921,240,207.13353157043457,1158.6728531125796
-73.72397,322,267.9154872894287,1201.8715426187507
-88.287947,203,172.62625694274902,1175.9508871661646
-67.921201,234,447.4194049835205,522.9992204039938
-156.009459,334,347.93806076049805,959.9409713038199
-96.89542,238,220.6747531890869,1078.5103259912466
-129.099759,249,313.2138252258301,794.9840650248075
-132.933858,194,197.15118408203125,984.0164080337448
-79.863648,150,176.6042709350586,849.3565824076724
-115.381036,120,121.61517143249512,986.7189971985391
-103.346342,300,305.8187961578369,980.9730591090491
-101.454612,324,522.446870803833,620.1587531790475
-69.038441,203,168.79582405090332,1202.636387134683
-57.476738,242,417.7358150482178,579.3135069638853
-56.584219,231,220.14141082763672,1049.325518227305
-124.052177,247,313.5690689086914,787.7052442054617
-99.926886,203,173.6910343170166,1168.7419606788073
-98.696129,268,318.3248043060303,841.9073737727043
-101.539162,152,320.6751346588135,473.99995687761196
-40.418142,219,355.9119701385498,615.3206926834954
-77.469464,277,283.62369537353516,976.6461847808179
-83.631387,170,212.09955215454102,801.510414676094
-24.700956,212,174.70049858093262,1213.5054090975466
-122.170909,368,514.0326023101807,715.9078983436525
-47.96325,286,311.9339942932129,916.8606347250651
-135.665788,407,642.7621841430664,633.2046440202676
-94.075908,238,274.7223377227783,866.3292616567833
-61.127109,163,132.61008262634277,1229.1674718225408
-70.291238,160,127.63786315917969,1253.5465263975852
170.732553,355,293.17188262939453,1210.8937488004735
-126.620626,316,358.1557273864746,882.2977711564398
-62.0685,280,239.7289276123047,1167.9858696603467
-113.052775,302,260.61367988586426,1158.8033296343494
-109.752947,130,99.62153434753418,1304.9387449352987
-125.521866,269,215.67773818969727,1247.2311804540702
-108.504181,214,177.6103973388672,1204.884416714097
-134.924,168,141.6001319885254,1186.4395720592543
-78.582119,272,295.7885265350342,919.5758983159321
-133.936492,177,140.6240463256836,1258.6752026041843
-91.323216,362,290.1577949523926,1247.5970189234272
-62.81496,197,178.61390113830566,1102.937670273813
-134.247067,318,264.19544219970703,1203.6543755346913
-44.441275,313,275.15530586242676,1137.5393944120233
-90.561149,236,188.14945220947266,1254.322014912134
-76.497214,271,234.32087898254395,1156.5337292038262
-80.436994,168,141.60776138305664,1186.3756503116444
-70.607205,325,256.21485710144043,1268.4666442716325
-121.02385,189,152.14157104492188,1242.2640222651255
-112.593615,114,86.60173416137695,1316.3708683658467
-125.893153,222,183.14623832702637,1212.14610809312
-136.288335,312,363.24024200439453,858.935668246321
-112.925457,220,177.66976356506348,1238.2523372888656
-119.571712,267,223.63781929016113,1193.8946679388703
-69.748135,174,140.16366004943848,1241.4059388762164
-132.16312,133,109.60626602172852,1213.4342754969307
-130.749906,166,132.07101821899414,1256.8995245023884
-124.013701,289,223.1423854827881,1295.137180570707
-93.429358,245,210.42895317077637,1164.2884513195627
154.213311,313,265.20371437072754,1180.2247971627507
-78.783478,152,123.60620498657227,1229.711728602235
-102.96372,317,251.7564296722412,1259.153541431687
-71.069472,220,169.1453456878662,1300.6565395300847
-116.818624,113,98.07562828063965,1152.1720735416025
-157.300845,227,212.62550354003906,1067.6047615203136
-123.430173,135,124.60064888000488,1083.4614523557584
-102.551125,338,302.69336700439453,1116.641581363403
-86.866205,231,185.1511001586914,1247.6296376419687
-111.936637,223,191.61510467529297,1163.7913429522753
-150.171269,204,206.6190242767334,987.3243798052902
-102.369539,196,201.67303085327148,971.8701562163811
-84.6623,162,142.0726776123047,1140.261468444158
-68.950068,203,185.1484775543213,1096.4173331667887
-125.980686,192,153.16414833068848,1253.557063402743
-113.518202,278,234.69042778015137,1184.539150699488
-48.951484,134,117.58852005004883,1139.5670252756477
-95.139306,258,215.1927947998047,1198.924900064703
-95.288682,253,220.67904472351074,1146.4613702537288
-64.958648,324,267.17352867126465,1212.6949911967354
-79.719913,199,159.6832275390625,1246.2172957477305
-117.452803,218,185.6217384338379,1174.4314100242243
-137.9476,217,169.0664291381836,1283.5191534248274
-122.306541,178,144.7305679321289,1229.8714953117071
-69.213952,225,186.23042106628418,1208.1806973948512
-75.838429,260,212.1572494506836,1225.506084157815
-137.531955,210,171.15020751953125,1226.9923773012972
-128.532473,201,169.10910606384277,1188.5817664018498
-105.594148,178,250.58293342590332,710.3436677288084
-102.055846,276,402.91595458984375,685.0063812463312
-71.611122,282,277.6205539703369,1015.7749344096871
-66.224963,329,422.0879077911377,779.4584822903752
-98.806627,287,363.9693260192871,788.5279870666672
