scores,steps,milliseconds,stepsPerSecond
-100.29113272572752,335,429.8439025878906,779.3526859009061
-70.51178698017958,275,609.2820167541504,451.3509219671659
249.99022579863285,353,769.1445350646973,458.95145048428003
-161.7289699824684,382,842.6406383514404,453.33678749146577
-186.02696306383604,474,1128.2000541687012,420.1382531835282
-46.208227296180034,547,1313.704252243042,416.3798656098148
180.30844708878757,533,1167.6247119903564,456.4822879531537
198.7170518487992,392,862.9097938537598,454.2769160717552
-219.95884667086716,372,818.7036514282227,454.3768668321543
-126.78782433851036,331,790.3964519500732,418.77718350500413
-146.33948313342034,418,941.4558410644531,443.99320899362635
-208.46605924348293,350,720.5832004547119,485.71767948397684
-196.05590475741133,188,466.9079780578613,402.6489347686884
-179.31513038011832,226,541.7191982269287,417.19030955466997
-263.0966149993071,331,777.8408527374268,425.5369190691436
282.97537859441525,360,813.8947486877441,442.3176345349739
267.5199933203529,414,950.6607055664062,435.48660166124955
-178.54582306161006,228,515.8083438873291,442.0246448161438
-214.53442916524273,275,618.2703971862793,444.7892075239452
-176.3704870831315,169,392.18759536743164,430.91622987633696
-259.44545775325844,381,882.7643394470215,431.59876648241686
-213.3903519410968,465,1034.5330238342285,449.47815998816355
216.8107573328417,382,920.2730655670166,415.0941870331006
239.31253154762604,407,897.9263305664062,453.2665833991826
-206.3367398021433,308,744.2243099212646,413.8537211080688
-199.69479324552412,462,1153.0287265777588,400.6838592575545
191.49182135029758,394,926.1302947998047,425.4261006386454
169.23036266101468,613,1430.5849075317383,428.49606253545653
-237.1967749139847,236,590.2800559997559,399.8102216079237
-202.05432023640782,395,941.1838054656982,419.6842292718305
-156.92708531042302,328,708.2302570343018,463.1262174162011
-198.14635472864757,182,416.70846939086914,436.75618176429595
-49.24953699105399,486,993.9637184143066,488.951448625637
241.43626807272858,418,880.7976245880127,474.56985388160734
-203.2204653775418,239,549.771785736084,434.725837521846
283.73501840157394,360,709.0692520141602,507.70781412026423
117.726532629937,876,1974.9488830566406,443.55578390677607
-166.67940761255932,174,383.82577896118164,453.3306764098238
-171.92845887132643,221,511.43741607666016,432.11543202164535
-178.54551724327752,204,466.7212963104248,437.09168965008166
-189.38059206083227,194,443.70460510253906,437.22782628133206
237.13345625271057,346,781.4538478851318,442.7644715505445
146.34478953642886,741,1821.9966888427734,406.69667762713675
-189.81865915758368,284,743.9346313476562,381.7539714282784
241.54111786327164,331,800.1224994659424,413.68665450719425
261.58615346249786,393,906.4323902130127,433.5679133306837
-219.8647133384739,410,1047.5902557373047,391.3743925686268
228.8370986036889,408,973.034143447876,419.3069716487867
258.5299163451714,347,848.3786582946777,409.0154751152076
-335.55804733058767,586,1444.847822189331,405.57904507344807
-204.92124651515314,274,622.5786209106445,440.10505789489
-195.09692058017535,198,420.66049575805664,470.6883626977893
205.82851755740543,378,931.8764209747314,405.63318428490396
280.2998678197637,366,894.6151733398438,409.1144560332256
-208.2741763765339,352,874.0100860595703,402.7413477423058
-198.95315344705128,466,1142.8709030151367,407.7450906927395
-110.4490397969556,406,1029.3834209442139,394.41085968490904
244.60063435603598,405,1017.3764228820801,398.08274586577664
-28.513693357490496,359,869.5266246795654,412.86832376443596
228.55810736867465,386,949.8715400695801,406.37073932305066
155.234313900874,854,2175.7962703704834,392.4999833989904
248.67563045695363,371,862.0853424072266,430.35182452359726
174.87211683542358,474,1161.2012386322021,408.19798001449976
-210.1456639004375,216,536.6723537445068,402.480206951057
-179.29609075454673,396,1010.4641914367676,391.89909286833023
-169.99766223467503,204,505.48672676086426,403.57142769548597
-155.62585897462557,436,1023.0953693389893,426.15772983284523
204.75917792375787,382,916.1064624786377,416.9821037682154
259.0519181650687,381,941.3321018218994,404.7455720065153
210.32128314358388,676,1690.6085014343262,399.85602783049774
-310.43869977950476,456,1217.8256511688232,374.4378348102196
-207.82855308072266,198,486.65571212768555,406.85847317877585
-162.06593282250336,214,530.5852890014648,403.32818198321587
-190.27847448013947,315,795.8502769470215,395.8030915166334
226.70566385349022,496,1264.4305229187012,392.27145423148824
-314.45444333480367,712,1729.8860549926758,411.58780252900215
79.85638548332076,667,1634.190320968628,408.15319454630685
-230.41123272732582,908,2334.453344345093,388.9561563521974
-182.36538625214837,182,435.591459274292,417.82270089321145
232.40918657201937,549,1306.1957359313965,420.3045415766342
-169.8918554279551,317,717.2191143035889,441.9848741870233
-179.0539125587022,190,485.61835289001465,391.2537466289545
-196.8285327312177,463,1157.8588485717773,399.8760302873809
-32.53134856100385,389,952.61549949646,408.34943395905304
-190.15699479429338,204,478.20234298706055,426.597658902562
271.727573641159,326,837.9473686218262,389.0459141081532
215.9864752280393,385,964.0769958496094,399.3456971356444
-195.86143534432455,176,435.6272220611572,404.01515581891607
-195.00505014345867,280,716.5911197662354,390.7388638744797
-192.4942388546779,367,904.5023918151855,405.7479596748132
-201.98769582766565,187,444.500207901001,420.69721605540536
293.01107348918515,380,867.1209812164307,438.2318133588711
129.1833685209663,864,2092.6265716552734,412.878251525103
-219.22114889446925,278,643.9266204833984,431.72621096376514
-255.056428935475,417,991.5263652801514,420.56370319732093
-67.23294770186698,252,581.0160636901855,433.72294803603506
-209.57409346905732,234,591.519832611084,395.5911316905104
-156.02404021548364,497,1236.422061920166,401.96629881236345
238.49048203458992,363,860.5842590332031,421.8064601922898
-41.1982123274808,351,802.9601573944092,437.13252365969004
