scores,milliseconds,steps,stepsPerSecond
-505.5067178606987,56.70595169067383,89,1569.5001555654594
-49.552663162350655,69.61488723754883,118,1695.0397347818046
-141.48477332293987,65.34910202026367,92,1407.8234766175108
-536.5415474772453,58.30049514770508,81,1389.3535517114465
-90.6150544732809,44.18063163757324,79,1788.1138650995376
10.084367151372135,114.3181324005127,209,1828.2314066133456
35.660470094531775,153.08308601379395,235,1535.1140751031419
-869.64192058146,107.27381706237793,171,1594.051602550568
-70.98773854970932,63.78316879272461,98,1536.4554921764613
-205.4581326469779,78.21941375732422,123,1572.4996403272412
-67.9412732720375,78.83834838867188,111,1407.944258963565
-11.477408975362778,78.8106918334961,109,1383.0610728590616
35.962878208607435,157.14645385742188,230,1463.6028644252942
7.570587232708931,106.4450740814209,162,1521.9116656923418
-23.767005693167448,175.34804344177246,266,1516.9829943858495
-122.09726467356086,50.180673599243164,83,1654.0232333838544
-0.1786076882854104,142.9462432861328,229,1602.0008272733337
-461.6058579310775,62.194108963012695,96,1543.5545520411254
-134.81140984548256,166.86201095581055,252,1510.2299112692358
-3.286545241251588,165.0865077972412,257,1556.759564601407
2.8481189562007785,184.10587310791016,266,1444.8208278727163
-63.410287000238895,63.784122467041016,118,1849.9901768026016
-16.993251532316208,77.29458808898926,116,1500.751900850409
-28.999390579760075,92.34189987182617,131,1418.6409439467093
-37.34164705872536,78.81379127502441,113,1433.7592212215907
-68.49205324053764,67.70157814025879,98,1447.5290339166295
38.09806618373841,179.5029640197754,292,1626.714085723014
231.14173649181612,316.11132621765137,502,1588.0481285076105
29.651307851076126,97.80144691467285,158,1615.5180213013366
-506.60943150520325,50.6596565246582,80,1579.1658587550946
-237.17997671291232,51.20205879211426,87,1699.1504258301243
-198.73042101413012,45.719146728515625,72,1574.8325406758447
-5.768968656659126,157.4845314025879,248,1574.757836793644
278.3213394957357,316.7428970336914,439,1385.9821454916614
49.39110769238323,152.0237922668457,264,1736.5702832659488
-101.98715340346098,80.27839660644531,122,1519.7114685547292
30.757225329987705,165.81225395202637,246,1483.6056692840925
-30.615369893610477,140.45381546020508,224,1594.8302953967536
18.916774313896894,163.09666633605957,244,1496.0452931468242
-525.5459517687559,66.3456916809082,89,1341.4586199213725
270.1249349972534,200.225830078125,300,1498.3081847279377
-2.0726934671401978,167.69909858703613,231,1377.4671536478807
38.51913748309016,151.92580223083496,239,1573.1363368867728
-137.535086594522,57.34753608703613,81,1412.440804380272
-336.4703198671341,73.94766807556152,114,1541.6307635761013
185.81682655680925,466.85123443603516,685,1467.276831403247
15.024718184024096,181.746244430542,279,1535.1073738782288
252.73389067716744,210.4971408843994,334,1586.7198889101574
-0.8370354844373651,81.35366439819336,120,1475.0411169268102
21.884198918472975,144.32573318481445,224,1552.0447743934874
-62.61660845577717,76.59721374511719,107,1396.9176523319804
9.408152706746478,148.1611728668213,268,1808.8409723976679
21.082220710814,105.46016693115234,217,2057.648933380357
-182.45678979158401,67.73734092712402,93,1372.9502623974433
-199.6416831444949,261.9950771331787,362,1381.7053509596528
245.54462408057503,208.4825038909912,314,1506.1215888129418
2.1241704765707254,153.14126014709473,232,1514.9411711589687
7.835502400994301,63.933610916137695,83,1298.2216835659706
228.87437437754124,411.0867977142334,569,1384.1359128140618
-69.11864025890827,79.1788101196289,113,1427.1495091839806
-478.8983994424343,73.99892807006836,113,1527.0491471579448
-124.71211158111691,54.300785064697266,70,1289.1158003811129
-74.90495341550559,95.38841247558594,131,1373.3324268660895
205.3228932209313,406.61168098449707,613,1507.5808902385465
-495.82343101501465,40.63248634338379,77,1895.0353997359543
19.12811252567917,164.21747207641602,237,1443.2081860918902
9.881923127919436,176.73373222351074,253,1431.5320387170752
-444.02731670439243,56.191205978393555,87,1548.2849760059062
10.886335372924805,198.67563247680664,303,1525.0989576458107
40.21736428141594,110.3665828704834,185,1676.232018681777
-42.644915133714676,80.88111877441406,126,1557.8419525999293
-138.62551790475845,96.89760208129883,136,1403.5435044707665
245.85176869325966,199.24664497375488,323,1621.1063430581032
-494.54777839779854,67.45266914367676,100,1482.5210220665424
-529.3634230801836,65.41037559509277,91,1391.2165948000918
-162.70135490596294,45.19176483154297,70,1548.954776626501
-190.22711839806288,65.26899337768555,99,1516.7998597301266
-21.887868970632553,164.63208198547363,239,1451.7219069190187
-154.51611162163317,61.17606163024902,87,1422.1248913640775
27.044264959637076,177.382230758667,267,1505.2240512369035
-108.04681606590748,91.42684936523438,129,1410.9640756039555
18.568068286404014,177.16002464294434,252,1422.442791526425
30.323494341224432,134.97567176818848,251,1859.5943751335826
-63.12525591254234,57.813405990600586,108,1868.0788330920832
16.44716650620103,155.64966201782227,264,1696.1167571939304
15.607722608372569,161.70549392700195,243,1502.731874463687
-488.6336242258549,53.201913833618164,86,1616.4832015057473
26.78653797507286,190.5214786529541,304,1595.620620569262
14.448957417625934,147.14622497558594,229,1556.275059302371
-475.1306135058403,55.67145347595215,86,1544.7773433317773
21.57921462506056,185.34255027770996,270,1456.7620850983362
3.4013870088383555,173.53272438049316,278,1602.0033166219916
-134.2589918691665,37.75644302368164,62,1642.1038380419545
-505.43297515274025,60.771942138671875,97,1596.1313163015504
-1.6099228709936142,143.996000289917,230,1597.2665875227456
-116.09004095941782,68.29047203063965,108,1581.4797699969627
258.21612033155765,192.29626655578613,304,1580.8939270893648
-487.1188278198242,55.231332778930664,75,1357.9248630518396
-548.6790951825678,60.35041809082031,96,1590.7097752915522
11.522329574916512,166.13292694091797,274,1649.2817230472494
