scores,milliseconds,steps,stepsPerSecond
7.924563449574634,595.2713489532471,1000,1679.9061499574045
231.74196050158494,391.7124271392822,624,1593.0053701822503
177.8636266587726,492.7976131439209,837,1698.4660186565377
26.332897890359163,105.77178001403809,178,1682.8685304943886
-10.30191762902541,624.2671012878418,1000,1601.8784234136863
28.66008028201759,592.930793762207,1000,1686.5374686561595
-29.433321547461674,600.4090309143066,1000,1665.5312437209575
-18.07924050465226,120.941162109375,197,1628.8912440070653
47.17650275165215,623.4314441680908,1000,1604.0256059499911
48.56518701091409,581.2692642211914,1000,1720.373089638313
230.6212441151324,242.10381507873535,419,1730.662525345731
133.24385644494447,507.8620910644531,850,1673.6827082691743
52.57303742412478,574.7308731079102,1000,1739.9448103290638
21.31471527274698,141.08729362487793,250,1771.9526229250562
63.53769826790085,623.3294010162354,1000,1604.288195566687
14.589638197794557,622.8139400482178,1000,1605.6159563843107
14.159267504233867,602.7965545654297,1000,1658.9344985903638
34.221579974051565,587.4290466308594,1000,1702.3332532420725
57.996917851734906,601.330041885376,1000,1662.9802776270033
183.05431603310456,406.79454803466797,681,1674.0637338678482
74.28021207731217,576.2691497802734,1000,1735.3002505535678
218.01981074394098,345.64948081970215,536,1550.7039059595422
30.613035910471808,687.3245239257812,1000,1454.9168044933344
7.847077089827508,617.9420948028564,1000,1618.2746060033867
16.53004499943927,575.2592086791992,1000,1738.3467920418168
44.75874420441687,626.502275466919,1000,1596.1633966209
30.37422219198197,593.5895442962646,1000,1684.6657923962573
29.390381104312837,627.8138160705566,1000,1592.8289158383468
23.8988239755854,626.7571449279785,1000,1595.5143201676804
176.41871818623105,413.7248992919922,676,1633.9359829607536
60.828817799687386,150.09307861328125,262,1745.5834900625223
173.71771335929336,397.7985382080078,676,1699.352649824272
-9.137188494205475,118.55053901672363,205,1729.2203114410231
171.9673885428207,507.72881507873535,816,1607.157159030771
45.97202529013157,677.4036884307861,1000,1476.2246162498939
47.926808167248964,127.5479793548584,208,1630.7588803215103
39.87522503500804,625.7858276367188,1000,1597.990807456445
121.582748676553,573.2786655426025,976,1702.4879149762633
24.817804931197315,629.3554306030273,1000,1588.9272601363484
25.28726005461067,588.817834854126,1000,1698.3181228668805
-4.29591960486141,645.7953453063965,1000,1548.478178525043
34.7609403016977,578.2632827758789,1000,1729.316091451679
-10.77720008790493,138.1211280822754,219,1585.5648085175428
65.08372076274827,564.5484924316406,1000,1771.3270222240242
194.6768368998387,448.7144947052002,724,1613.4981342103936
47.589337018784136,587.2781276702881,1000,1702.7707195004268
-54.85055937431753,375.72264671325684,661,1759.276439102859
246.93557387822904,156.54301643371582,272,1737.541579283235
-0.5158293282947852,589.1704559326172,1000,1697.3016720892213
26.66224479675293,112.54549026489258,194,1723.7474335345833
-7.700666716787964,104.54940795898438,217,2075.5736855547852
23.792700227349997,130.92756271362305,224,1710.869700446144
-7.112693952862173,146.08526229858398,233,1594.9589735052862
40.64777981443331,610.0361347198486,1000,1639.247157808508
-8.355752663686872,126.54948234558105,224,1770.0586035453016
149.5882759835804,674.891471862793,1000,1481.7197159713146
11.651034250855446,146.09146118164062,250,1711.256756403896
0.3961117109283805,606.3611507415771,1000,1649.1821726655876
68.40935214050114,612.8919124603271,1000,1631.6090646158275
-0.19959580153226852,124.54676628112793,221,1774.4338660801284
-0.7594489082694054,133.55302810668945,244,1826.9896494228456
227.23680501519937,469.2692756652832,779,1660.0277077496953
200.68399064263872,537.745475769043,900,1673.6542482535776
48.23682227091922,626.8229484558105,1000,1595.3468239532674
154.9218664168746,573.5573768615723,900,1569.1542578088304
79.30928016453981,594.9010848999023,1000,1680.9517168190396
-47.93057877803221,554.1460514068604,1000,1804.5784093583454
43.69118621596135,587.8255367279053,1000,1701.185024329563
82.79163083434105,632.99560546875,1000,1579.7897984765211
67.42684507361264,597.8784561157227,1000,1672.5807557890068
194.19224744147613,329.5576572418213,628,1905.5846107656637
55.58457155816723,603.8236618041992,1000,1656.1126422440002
57.26833209930555,439.32366371154785,725,1650.2639395177725
-43.04219736182131,663.3024215698242,1000,1507.6079439500922
50.84625178691931,609.8215579986572,1000,1639.8239565059816
46.3227158113732,610.133171081543,1000,1638.986449839083
50.99591661989689,575.7477283477783,1000,1736.8718116694915
56.963670171797276,650.8944034576416,1000,1536.3475161068538
46.61007222835906,634.3412399291992,1000,1576.4385744676053
16.45838228892535,122.09343910217285,205,1679.041900264989
-33.31498183205258,304.6395778656006,537,1762.7387871345825
38.95453890413046,125.55289268493652,215,1712.4256988608204
35.43390754936263,587.007999420166,1000,1703.5542973652466
6.583753623068333,106.54973983764648,190,1783.2047294485144
154.46515559908175,503.5543441772461,834,1656.2264026590153
262.37376390612917,278.2418727874756,459,1649.6438706426823
8.332062848494388,146.5437412261963,236,1610.440664509338
-20.945996122434735,643.834114074707,1000,1553.1951136779394
49.07535684853792,136.54422760009766,211,1545.2868547322544
14.81468217074871,145.56336402893066,222,1525.1090236955336
68.35019133146852,603.3570766448975,1000,1657.3933392158497
108.97798810583481,442.8601264953613,795,1795.1491959579864
-9.122588771715527,553.7521839141846,1000,1805.8619524198045
39.670273126801476,571.8646049499512,1000,1748.665665516261
234.76378654789548,180.09471893310547,307,1704.6585364562097
14.279805334284902,114.0739917755127,202,1770.780498306027
49.24902562983334,579.8003673553467,1000,1724.731573664427
78.83324756007642,605.3214073181152,1000,1652.0149261373617
34.88106811605394,150.56705474853516,222,1474.4261310734034
-0.6457680488238111,641.4310932159424,1000,1559.0139152536262
