0,1,2,3,4
-0.023038282990455627,0.013517357409000397,0.038096845149993896,-0.006629657465964556,0
-0.022767936810851097,-0.1821296662092209,0.03796425089240074,0.2978256940841675,1
-0.026410529389977455,0.012431126087903976,0.043920766562223434,0.017353607341647148,1
-0.026161907240748405,0.2068965882062912,0.04426783695816994,-0.2611547112464905,0
-0.02202397584915161,0.011171584017574787,0.03904474154114723,0.04515565559267998,1
-0.02180054411292076,0.20571252703666687,0.03994785621762276,-0.23495712876319885,1
-0.01768629252910614,0.4002416431903839,0.035248711705207825,-0.5147764086723328,0
-0.009681460447609425,0.2046414613723755,0.02495318464934826,-0.21119746565818787,1
-0.005588631145656109,0.39939790964126587,0.02072923444211483,-0.49590572714805603,0
0.0023993272334337234,0.2039898782968521,0.010811121203005314,-0.19676266610622406,1
0.006479125004261732,0.3989555239677429,0.006875867489725351,-0.486015647649765,0
0.01445823535323143,0.20373724400997162,-0.002844445640221238,-0.19117364287376404,1
0.018532980233430862,0.39889976382255554,-0.006667918525636196,-0.48475250601768494,0
0.026510976254940033,0.20387254655361176,-0.01636296883225441,-0.19417855143547058,0
0.03058842569589615,0.008988436311483383,-0.020246539264917374,0.09329798817634583,1
0.030768195167183876,0.2043946385383606,-0.018380580469965935,-0.20570331811904907,1
0.03485608845949173,0.39977455139160156,-0.022494645789265633,-0.5041272640228271,0
0.04285157844424248,0.20497672259807587,-0.032577190548181534,-0.21861733496189117,0
0.046951115131378174,0.010335243307054043,-0.03694953769445419,0.06361398845911026,1
0.04715781658887863,0.20596694946289062,-0.03567725792527199,-0.24049395322799683,1
0.05127715691924095,0.401579886674881,-0.0404871366918087,-0.544213593006134,0
0.05930875614285469,0.20704957842826843,-0.051371410489082336,-0.2645571827888489,0
0.06344974786043167,0.01269706804305315,-0.05666255205869675,0.011490450240671635,1
0.06370368599891663,0.20858392119407654,-0.05643274262547493,-0.2985181510448456,0
0.06787537038326263,0.014309906400740147,-0.062403105199337006,-0.024153439328074455,0
0.06816156208515167,-0.17986419796943665,-0.06288617849349976,0.24820618331432343,0
0.0645642802119255,-0.3740343153476715,-0.05792205035686493,0.5204092860221863,1
0.05708359554409981,-0.1781468540430069,-0.04751386493444443,0.2100512981414795,1
0.05352065712213516,0.017621131613850594,-0.04331284016370773,-0.09723310172557831,0
0.053873080760240555,-0.17685414850711823,-0.04525750130414963,0.18147623538970947,1
0.050335995852947235,0.018885206431150436,-0.041627977043390274,-0.12513332068920135,0
0.05071370303630829,-0.17561641335487366,-0.04413064569234848,0.15413127839565277,0
0.04720137268304825,-0.3700796067714691,-0.041048020124435425,0.4325718879699707,1
0.039799779653549194,-0.17440123856067657,-0.0323965810239315,0.12723684310913086,1
0.03631175681948662,0.021169472485780716,-0.029851844534277916,-0.17548823356628418,0
0.03673514723777771,-0.17351281642913818,-0.033361610025167465,0.10762996226549149,0
0.0332648903131485,-0.36814120411872864,-0.031209008768200874,0.3896035850048065,1
0.02590206451714039,-0.17259050905704498,-0.02341693826019764,0.08724644035100937,1
0.02245025523006916,0.022859133780002594,-0.02167200855910778,-0.21273159980773926,0
0.0229074377566576,-0.17194637656211853,-0.025926640257239342,0.07303696125745773,1
0.019468510523438454,0.023537492379546165,-0.024465901777148247,-0.22771187126636505,0
0.019939260557293892,-0.17122642695903778,-0.029020138084888458,0.057154331356287,0
0.0165147315710783,-0.3659205138683319,-0.027877051383256912,0.3405417799949646,1
0.009196320548653603,-0.17041325569152832,-0.021066216751933098,0.03920002281665802,1
0.005788055714219809,0.02500435709953308,-0.020282216370105743,-0.260054349899292,0
0.006288142874836922,-0.16982227563858032,-0.025483302772045135,0.02616291679441929,0
0.0028916976880282164,-0.36456966400146484,-0.024960044771432877,0.31069791316986084,1
-0.00439969589933753,-0.16910117864608765,-0.018746087327599525,0.010248977690935135,0
-0.007781719323247671,-0.36394932866096497,-0.018541106954216957,0.2969588339328766,0
-0.015060706064105034,-0.5588021278381348,-0.012601930648088455,0.5837370157241821,1
-0.026236748322844505,-0.36350592970848083,-0.0009271897724829614,0.2871111035346985,1
-0.03350686654448509,-0.16837076842784882,0.004815032705664635,-0.005864097271114588,0
-0.036874283105134964,-0.3635614514350891,0.004697750322520733,0.2883341312408447,0
-0.04414550960063934,-0.5587500929832458,0.010464433580636978,0.5824949741363525,1
-0.055320512503385544,-0.3637762665748596,0.022114332765340805,0.29312679171562195,1
-0.06259603798389435,-0.16897648572921753,0.02797686867415905,0.0074996426701545715,1
-0.06597556918859482,0.02573329396545887,0.02812686190009117,-0.27622660994529724,0
-0.06546090543270111,-0.16977842152118683,0.022602329030632973,0.02519316039979458,1
-0.06885647028684616,0.02501222863793373,0.02310619316995144,-0.26027366518974304,0
-0.0683562234044075,-0.17043182253837585,0.01790071837604046,0.03960677608847618,1
-0.07176486402750015,0.024428920820355415,0.018692854791879654,-0.2473749816417694,0
-0.07127628475427628,-0.17095494270324707,0.013745355419814587,0.05114499107003212,0
-0.07469538599252701,-0.3662712574005127,0.014768254943192005,0.34813278913497925,1
-0.08202080428600311,-0.17136244475841522,0.02173091098666191,0.060143161565065384,1
-0.08544805645942688,0.02344130352139473,0.022933773696422577,-0.2256050705909729,0
-0.08497922867536545,-0.17200078070163727,0.01842167228460312,0.07422289252281189,1
-0.08841924369335175,0.022852299734950066,0.01990613155066967,-0.21259146928787231,0
-0.08796220272779465,-0.17254851758480072,0.015654301270842552,0.0863037034869194,1
-0.09141317009925842,0.022345585748553276,0.017380375415086746,-0.20139944553375244,0
-0.09096626192331314,-0.17302057147026062,0.01335238665342331,0.09671509265899658,0
-0.09442666918039322,-0.36833131313323975,0.015286687761545181,0.3935805857181549,1
-0.10179329663515091,-0.17342959344387054,0.023158300668001175,0.10575626790523529,0
-0.105261892080307,-0.3688756227493286,0.02527342550456524,0.405654639005661,1
-0.1126393973827362,-0.17412102222442627,0.03338651731610298,0.12104561924934387,0
-0.1161218211054802,-0.3697050213813782,0.03580743074417114,0.42407190799713135,1
-0.12351591885089874,-0.17510811984539032,0.04428886994719505,0.14288882911205292,1
-0.12701807916164398,0.019352490082383156,0.047146644443273544,-0.13549937307834625,0
-0.12663103640079498,-0.1764119565486908,0.044436659663915634,0.17167696356773376,1
-0.13015927374362946,0.018046751618385315,0.047870196402072906,-0.10666307061910629,0
