obs,acts,infos,rews,terminal
"[0.004874610807746649, 1.4020541906356812, 0.49372655153274536, -0.39404964447021484, -0.005641624331474304, -0.11183644831180573, 0.0, 0.0]",2,{},1.6180975,True
"[0.009724140167236328, 1.3937067985534668, 0.4906836152076721, -0.3710319697856903, -0.0113086411729455, -0.11335033178329468, 0.0, 0.0]",1,{},-0.48436219,True
"[0.014502239413559437, 1.384756326675415, 0.4817206859588623, -0.39783209562301636, -0.015171512961387634, -0.07726456224918365, 0.0, 0.0]",2,{},1.4609329,True
"[0.019389057531952858, 1.3765767812728882, 0.4921269416809082, -0.3635723888874054, -0.01858028955757618, -0.06818185746669769, 0.0, 0.0]",1,{},-0.08862292,True
"[0.024190520867705345, 1.3677908182144165, 0.4814271926879883, -0.3905060589313507, -0.01984318345785141, -0.025259781628847122, 0.0, 0.0]",1,{},0.07484263,True
"[0.028905678540468216, 1.358398675918579, 0.4705991744995117, -0.41741952300071716, -0.018937133252620697, 0.0181225948035717, 0.0, 0.0]",2,{},1.5144747,True
"[0.033789731562137604, 1.349717617034912, 0.48674464225769043, -0.38580814003944397, -0.017304597422480583, 0.032654039561748505, 0.0, 0.0]",2,{},2.9864068,True
"[0.03851117938756943, 1.341467261314392, 0.47133445739746094, -0.36666762828826904, -0.016502493992447853, 0.016043655574321747, 0.0, 0.0]",2,{},1.2801757,True
"[0.04332008212804794, 1.3337351083755493, 0.47971898317337036, -0.34364208579063416, -0.015341497026383877, 0.023222267627716064, 0.0, 0.0]",1,{},0.07445135,True
"[0.04806995391845703, 1.325413703918457, 0.4723026752471924, -0.369812935590744, -0.012692664749920368, 0.05298168584704399, 0.0, 0.0]",2,{},2.1617136,True
"[0.052819252014160156, 1.3176296949386597, 0.47230038046836853, -0.34593746066093445, -0.010091841220855713, 0.05202115699648857, 0.0, 0.0]",2,{},1.5587856,True
"[0.05747098848223686, 1.3099019527435303, 0.4630298614501953, -0.3434416353702545, -0.007973172701895237, 0.04237713664770126, 0.0, 0.0]",1,{},0.21834704,True
"[0.06205473095178604, 1.3015813827514648, 0.45451220870018005, -0.3697919249534607, -0.004147523082792759, 0.07652000337839127, 0.0, 0.0]",2,{},0.6002867,True
"[0.06680803000926971, 1.2936391830444336, 0.4706629812717438, -0.35297995805740356, 0.00046447053318843246, 0.09224848449230194, 0.0, 0.0]",2,{},2.636038,True
"[0.07139034569263458, 1.286184310913086, 0.4543743133544922, -0.3313307762145996, 0.004272722639143467, 0.07617206126451492, 0.0, 0.0]",1,{},-0.5612184,True
"[0.07587804645299911, 1.2781275510787964, 0.4425153136253357, -0.3581081032752991, 0.010456090793013573, 0.1236785501241684, 0.0, 0.0]",2,{},0.84614015,True
"[0.08045844733715057, 1.2707360982894897, 0.4513046145439148, -0.32856687903404236, 0.01711547002196312, 0.13319997489452362, 0.0, 0.0]",2,{},1.9686204,True
"[0.08494653552770615, 1.2639405727386475, 0.4424453675746918, -0.30211204290390015, 0.02340678684413433, 0.12583781778812408, 0.0, 0.0]",2,{},-1.3200259,True
"[0.08958616107702255, 1.2572455406188965, 0.4568271040916443, -0.2976835072040558, 0.030458964407444, 0.1410563737154007, 0.0, 0.0]",1,{},-0.97564965,True
"[0.09414663165807724, 1.2499359846115112, 0.44690409302711487, -0.32507866621017456, 0.039500705897808075, 0.1808513104915619, 0.0, 0.0]",2,{},2.4380739,True
"[0.09850797802209854, 1.2431551218032837, 0.4277876019477844, -0.3016088604927063, 0.04775267839431763, 0.16505451500415802, 0.0, 0.0]",2,{},2.7726576,True
"[0.10270853340625763, 1.2371770143508911, 0.4122597575187683, -0.26595163345336914, 0.05546649172902107, 0.15429040789604187, 0.0, 0.0]",2,{},-0.20463653,True
"[0.1069951057434082, 1.2316720485687256, 0.42027488350868225, -0.2449949085712433, 0.0637647956609726, 0.1659809648990631, 0.0, 0.0]",2,{},1.2229542,True
"[0.1110934242606163, 1.226264476776123, 0.40219005942344666, -0.2406758815050125, 0.07132774591445923, 0.15127278864383698, 0.0, 0.0]",2,{},1.5763247,True
"[0.11515283584594727, 1.221733808517456, 0.398171603679657, -0.2017473727464676, 0.07903853803873062, 0.15422949194908142, 0.0, 0.0]",1,{},-0.85551935,True
"[0.11911497265100479, 1.2165749073028564, 0.38592228293418884, -0.22986000776290894, 0.08922605961561203, 0.20375016331672668, 0.0, 0.0]",3,{},-2.4601164,True
"[0.12314929813146591, 1.2108378410339355, 0.3950352072715759, -0.2555064558982849, 0.09756124019622803, 0.16670383512973785, 0.0, 0.0]",2,{},1.7411766,True
"[0.12707452476024628, 1.205732822418213, 0.3842509388923645, -0.2274506837129593, 0.10576431453227997, 0.16406139731407166, 0.0, 0.0]",2,{},0.9442973,True
"[0.1308453530073166, 1.2007501125335693, 0.36930394172668457, -0.22201873362064362, 0.11349315196275711, 0.15457667410373688, 0.0, 0.0]",0,{},-1.6926347,True
"[0.1346161812543869, 1.1951682567596436, 0.36930474638938904, -0.2486903816461563, 0.12122197449207306, 0.15457627177238464, 0.0, 0.0]",3,{},-2.476611,True
"[0.13848534226417542, 1.1890006065368652, 0.3816511034965515, -0.2745587229728699, 0.12645988166332245, 0.10475794225931168, 0.0, 0.0]",2,{},2.6281762,True
"[0.14214468002319336, 1.1833019256591797, 0.36122527718544006, -0.25368204712867737, 0.13115160167217255, 0.09383437037467957, 0.0, 0.0]",2,{},0.24901468,True
"[0.14578494429588318, 1.1777448654174805, 0.35910218954086304, -0.24742135405540466, 0.1360550820827484, 0.09806997328996658, 0.0, 0.0]",2,{},0.43464723,True
"[0.14932556450366974, 1.1721458435058594, 0.3493551015853882, -0.24928238987922668, 0.1407351940870285, 0.09360228478908539, 0.0, 0.0]",3,{},-2.1422682,True
"[0.1529616415500641, 1.1659772396087646, 0.3613925576210022, -0.2743626832962036, 0.14294424653053284, 0.044180966913700104, 0.0, 0.0]",2,{},1.8615226,True
"[0.15656280517578125, 1.1604247093200684, 0.357524573802948, -0.24703580141067505, 0.145528182387352, 0.05167859047651291, 0.0, 0.0]",1,{},-0.7454243,True
"[0.16008491814136505, 1.1542646884918213, 0.3476331830024719, -0.2742305397987366, 0.15010088682174683, 0.09145396947860718, 0.0, 0.0]",2,{},3.1519408,True
"[0.16334819793701172, 1.1485927104949951, 0.32243186235427856, -0.2524913251399994, 0.1539919525384903, 0.07782106846570969, 0.0, 0.0]",2,{},2.1053288,True
"[0.16652269661426544, 1.1435328722000122, 0.313387393951416, -0.2253069430589676, 0.15805131196975708, 0.08118761330842972, 0.0, 0.0]",3,{},-2.0994534,True
"[0.1697850227355957, 1.1378979682922363, 0.3244416117668152, -0.2506299614906311, 0.1598445475101471, 0.03586418554186821, 0.0, 0.0]",2,{},4.261057,True
"[0.17272920906543732, 1.132907748222351, 0.2934609353542328, -0.22189053893089294, 0.16079621016979218, 0.019033322110772133, 0.0, 0.0]",2,{},1.6345292,True
"[0.1756918877363205, 1.12863290309906, 0.2945941090583801, -0.1901783049106598, 0.16248339414596558, 0.033743709325790405, 0.0, 0.0]",1,{},-0.88563627,True
"[0.17859181761741638, 1.1237316131591797, 0.28665000200271606, -0.21820825338363647, 0.1658240556716919, 0.06681296974420547, 0.0, 0.0]",3,{},-1.8752692,True
"[0.1815503090620041, 1.1182552576065063, 0.2940576672554016, -0.24359266459941864, 0.1676214188337326, 0.03594731539487839, 0.0, 0.0]",3,{},-1.8956765,True
"[0.18459025025367737, 1.1121971607208252, 0.3042786419391632, -0.26921191811561584, 0.16733458638191223, -0.005737094208598137, 0.0, 0.0]",1,{},-0.7707672,True
"[0.1875416785478592, 1.1055048704147339, 0.2931195795536041, -0.29767319560050964, 0.16936437785625458, 0.0405961312353611, 0.0, 0.0]",3,{},-1.8328016,True
"[0.19056081771850586, 1.0982308387756348, 0.3016239106655121, -0.32331788539886475, 0.16965031623840332, 0.005718724336475134, 0.0, 0.0]",2,{},3.7298079,True
"[0.19338750839233398, 1.0916149616241455, 0.28260546922683716, -0.2940431535243988, 0.16971488296985626, 0.0012913583777844906, 0.0, 0.0]",2,{},1.8382498,True
