obs,acts,infos,rews,terminal
"[0.006181144621223211, 1.4193882942199707, 0.6260726451873779, 0.3763522803783417, -0.007155669387429953, -0.1418149620294571, 0.0, 0.0]",1,{},0.6698284,True
"[0.012301254086196423, 1.4272762537002563, 0.61753910779953, 0.35053834319114685, -0.012621878646314144, -0.10933317244052887, 0.0, 0.0]",1,{},1.1655921,True
"[0.018334006890654564, 1.4345598220825195, 0.6065680384635925, 0.3236824572086334, -0.01588268019258976, -0.06522233784198761, 0.0, 0.0]",1,{},1.3923656,True
"[0.02427997626364231, 1.4412343502044678, 0.5956920385360718, 0.29663199186325073, -0.016963545233011246, -0.02161904238164425, 0.0, 0.0]",1,{},1.2313423,True
"[0.030164051800966263, 1.44731867313385, 0.5879234671592712, 0.2704227864742279, -0.01648380234837532, 0.009595886804163456, 0.0, 0.0]",1,{},1.5852113,True
"[0.03597240522503853, 1.452805995941162, 0.5784260034561157, 0.24390776455402374, -0.014099417254328728, 0.04769191890954971, 0.0, 0.0]",1,{},1.8135564,True
"[0.04170169681310654, 1.4576953649520874, 0.5685158371925354, 0.21733461320400238, -0.009729874320328236, 0.08739899098873138, 0.0, 0.0]",1,{},2.220016,True
"[0.04733533784747124, 1.461997151374817, 0.5565086603164673, 0.19122150540351868, -0.002954700030386448, 0.13551604747772217, 0.0, 0.0]",1,{},1.1300445,True
"[0.052881620824337006, 1.4657044410705566, 0.5455590486526489, 0.16475766897201538, 0.006009886972606182, 0.17930833995342255, 0.0, 0.0]",1,{},0.3022093,True
"[0.05833902209997177, 1.468821406364441, 0.5344163179397583, 0.13845665752887726, 0.01720019429922104, 0.22382691502571106, 0.0, 0.0]",1,{},-0.1829901,True
"[0.06373109668493271, 1.4713454246520996, 0.5262475609779358, 0.1119714304804802, 0.030017394572496414, 0.2563674747943878, 0.0, 0.0]",1,{},-0.26576692,True
"[0.06904439628124237, 1.4732797145843506, 0.5163856744766235, 0.08561023324728012, 0.04479721933603287, 0.29562363028526306, 0.0, 0.0]",1,{},-0.3388484,True
"[0.074262335896492, 1.4746019840240479, 0.504433274269104, 0.05814725533127785, 0.06197219714522362, 0.34353113174438477, 0.0, 0.0]",0,{},-1.5757993,True
"[0.07947950065135956, 1.475327968597412, 0.5043836832046509, 0.03145601227879524, 0.07914359867572784, 0.34345996379852295, 0.0, 0.0]",3,{},-2.5204158,True
"[0.0847787857055664, 1.4754637479782104, 0.5147315263748169, 0.005155511666089296, 0.09422394633293152, 0.301634818315506, 0.0, 0.0]",0,{},-1.531562,True
"[0.09007749706506729, 1.475002408027649, 0.5146910548210144, -0.021532196551561356, 0.10930272191762924, 0.3016027510166168, 0.0, 0.0]",0,{},-1.6115066,True
"[0.0953754410147667, 1.4739439487457275, 0.5146502256393433, -0.04822051152586937, 0.12437854707241058, 0.30154407024383545, 0.0, 0.0]",3,{},-2.616537,True
"[0.10076455771923065, 1.4723029136657715, 0.5261183977127075, -0.07405288517475128, 0.13712333142757416, 0.2549192011356354, 0.0, 0.0]",1,{},-0.8515658,True
"[0.10608053207397461, 1.4700582027435303, 0.517013669013977, -0.10117163509130478, 0.15169012546539307, 0.2913617491722107, 0.0, 0.0]",0,{},-1.7853297,True
"[0.11139583587646484, 1.46721613407135, 0.5169747471809387, -0.12786076962947845, 0.1662532538175583, 0.29128921031951904, 0.0, 0.0]",3,{},-2.6834047,True
"[0.11679697036743164, 1.4637902975082397, 0.5277996063232422, -0.1536896526813507, 0.17861437797546387, 0.24724480509757996, 0.0, 0.0]",3,{},-2.3567884,True
"[0.122270867228508, 1.459789514541626, 0.5369951725006104, -0.17909924685955048, 0.1890699416399002, 0.20913004875183105, 0.0, 0.0]",3,{},-2.3289013,True
"[0.12783174216747284, 1.4552059173583984, 0.5479103326797485, -0.20477217435836792, 0.19729973375797272, 0.1646106094121933, 0.0, 0.0]",3,{},-2.1092768,True
"[0.13348188996315002, 1.4500592947006226, 0.5592011213302612, -0.22952541708946228, 0.2031642645597458, 0.11730147898197174, 0.0, 0.0]",2,{},0.13535045,True
"[0.13911056518554688, 1.4451501369476318, 0.5566421151161194, -0.2190423309803009, 0.20945483446121216, 0.12582239508628845, 0.0, 0.0]",1,{},-0.41670918,True
"[0.1446448266506195, 1.4396089315414429, 0.5453423261642456, -0.2474372833967209, 0.21763192117214203, 0.163551464676857, 0.0, 0.0]",2,{},-0.97046494,True
"[0.15021257102489471, 1.4340531826019287, 0.5477885007858276, -0.2482779324054718, 0.22672002017498016, 0.18176181614398956, 0.0, 0.0]",3,{},-2.2287138,True
"[0.15586718916893005, 1.4279223680496216, 0.5587053298950195, -0.27353307604789734, 0.23355787992477417, 0.13675794005393982, 0.0, 0.0]",2,{},3.5985756,True
"[0.16117429733276367, 1.4222779273986816, 0.5247600674629211, -0.25182947516441345, 0.23960831761360168, 0.12100867927074432, 0.0, 0.0]",2,{},2.6900752,True
"[0.16617098450660706, 1.416788101196289, 0.4945460855960846, -0.2448279708623886, 0.2448163628578186, 0.10416112095117569, 0.0, 0.0]",1,{},-0.5059692,True
"[0.17107124626636505, 1.4106725454330444, 0.48245278000831604, -0.27308499813079834, 0.2525193989276886, 0.15406091511249542, 0.0, 0.0]",3,{},-1.9493204,True
"[0.17603158950805664, 1.4039928913116455, 0.4901193082332611, -0.29790279269218445, 0.2585609257221222, 0.12083053588867188, 0.0, 0.0]",3,{},-1.833757,True
"[0.18105468153953552, 1.3967350721359253, 0.49800267815589905, -0.32333144545555115, 0.2629566192626953, 0.08791355788707733, 0.0, 0.0]",2,{},2.4064617,True
"[0.18586988747119904, 1.3897969722747803, 0.47740811109542847, -0.3091070055961609, 0.2671608030796051, 0.08408363163471222, 0.0, 0.0]",2,{},3.6534593,True
"[0.19043007493019104, 1.3835582733154297, 0.45199042558670044, -0.27801960706710815, 0.271284818649292, 0.08248016983270645, 0.0, 0.0]",3,{},-1.6767234,True
"[0.19505062699317932, 1.3767420053482056, 0.45958518981933594, -0.3034023344516754, 0.27381354570388794, 0.05057483911514282, 0.0, 0.0]",2,{},1.7996596,True
"[0.19962406158447266, 1.3705250024795532, 0.4541150629520416, -0.27692192792892456, 0.2771320343017578, 0.06636914610862732, 0.0, 0.0]",2,{},2.52552,True
"[0.20392580330371857, 1.3644331693649292, 0.4275222718715668, -0.27124860882759094, 0.2798535227775574, 0.05442952364683151, 0.0, 0.0]",2,{},2.7414663,True
"[0.20806579291820526, 1.3589725494384766, 0.4110327661037445, -0.24326632916927338, 0.28290414810180664, 0.06101256608963013, 0.0, 0.0]",2,{},1.4043374,True
"[0.21216630935668945, 1.3540923595428467, 0.40626421570777893, -0.21763858199119568, 0.2867942750453949, 0.07780282199382782, 0.0, 0.0]",3,{},-1.6994677,True
"[0.21633347868919373, 1.3486523628234863, 0.41474199295043945, -0.24217233061790466, 0.28882771730422974, 0.040669362992048264, 0.0, 0.0]",3,{},-1.724232,True
"[0.22058972716331482, 1.3426402807235718, 0.4259105622768402, -0.26714107394218445, 0.2885347604751587, -0.00585903599858284, 0.0, 0.0]",3,{},-1.3639961,True
"[0.22492417693138123, 1.3360713720321655, 0.4358218312263489, -0.2914818227291107, 0.2860887944698334, -0.04891929030418396, 0.0, 0.0]",2,{},5.135588,True
"[0.22891521453857422, 1.3302414417266846, 0.4018290042877197, -0.2585778534412384, 0.2832838296890259, -0.056099168956279755, 0.0, 0.0]",2,{},5.559652,True
"[0.23250064253807068, 1.3251227140426636, 0.3619327247142792, -0.22684508562088013, 0.27980825304985046, -0.06951190531253815, 0.0, 0.0]",2,{},4.7301006,True
"[0.23570899665355682, 1.320454478263855, 0.3249809145927429, -0.20668967068195343, 0.2755506932735443, -0.08515124768018723, 0.0, 0.0]",1,{},-0.10743555,True
"[0.23883113265037537, 1.3151499032974243, 0.314118355512619, -0.23540262877941132, 0.27359670400619507, -0.03907940909266472, 0.0, 0.0]",1,{},-0.6781543,True
"[0.2418963462114334, 1.309212565422058, 0.30687904357910156, -0.2638104557991028, 0.27321648597717285, -0.007604354061186314, 0.0, 0.0]",3,{},-1.5201535,True
"[0.24502725899219513, 1.3027037382125854, 0.3151881694793701, -0.2888953983783722, 0.27107274532318115, -0.04287509247660637, 0.0, 0.0]",2,{},1.1431543,True
"[0.24807099997997284, 1.2961986064910889, 0.30635392665863037, -0.28874483704566956, 0.2690383493900299, -0.040687236934900284, 0.0, 0.0]",2,{},4.0652075,True
"[0.250906765460968, 1.2903984785079956, 0.2854291796684265, -0.2574464678764343, 0.26714614033699036, -0.03784412890672684, 0.0, 0.0]",3,{},-1.4246796,True
"[0.25381630659103394, 1.2840386629104614, 0.2947854697704315, -0.2819620370864868, 0.26323193311691284, -0.07828398048877716, 0.0, 0.0]",1,{},-0.48713076,True
"[0.25663262605667114, 1.2770435810089111, 0.28304141759872437, -0.31063997745513916, 0.26178625226020813, -0.028913652524352074, 0.0, 0.0]",3,{},-1.5150769,True
"[0.2595382630825043, 1.2694954872131348, 0.29436609148979187, -0.33479639887809753, 0.2579042613506317, -0.0776398554444313, 0.0, 0.0]",2,{},1.7888955,True
"[0.26230543851852417, 1.2619807720184326, 0.28064048290252686, -0.3333037793636322, 0.253900945186615, -0.08006639033555984, 0.0, 0.0]",1,{},-0.6591591,True
"[0.2649827003479004, 1.253833293914795, 0.26932966709136963, -0.36183515191078186, 0.2522670030593872, -0.03267880156636238, 0.0, 0.0]",2,{},2.2304666,True
"[0.26738300919532776, 1.2456793785095215, 0.2424010932445526, -0.3619922399520874, 0.24984964728355408, -0.04834705591201782, 0.0, 0.0]",3,{},-1.3551269,True
"[0.2698496878147125, 1.2369574308395386, 0.2508106529712677, -0.38694435358047485, 0.24564017355442047, -0.08418942242860794, 0.0, 0.0]",2,{},2.107383,True
"[0.2722674310207367, 1.2284961938858032, 0.2454937994480133, -0.37543681263923645, 0.24185563623905182, -0.07569079846143723, 0.0, 0.0]",1,{},-0.86449564,True
"[0.27460557222366333, 1.2194163799285889, 0.23552222549915314, -0.40327373147010803, 0.24011553823947906, -0.034801896661520004, 0.0, 0.0]",2,{},4.791655,True
"[0.2768247723579407, 1.2112810611724854, 0.22304293513298035, -0.36139413714408875, 0.23897303640842438, -0.022850269451737404, 0.0, 0.0]",2,{},5.337902,True
"[0.27877378463745117, 1.2040544748306274, 0.19614453613758087, -0.32097622752189636, 0.23771785199642181, -0.02510393038392067, 0.0, 0.0]",2,{},3.79614,True
