obs,acts,infos,rews,terminal
"[0.00680198660120368, 1.3987879753112793, 0.6889618039131165, -0.5392214059829712, -0.007875119335949421, -0.15606024861335754, 0.0, 0.0]",2,{},1.9065913,True
"[0.013479804620146751, 1.3869709968566895, 0.6762162446975708, -0.5252693295478821, -0.016207553446292877, -0.16666428744792938, 0.0, 0.0]",1,{},-0.25554585,True
"[0.020072555169463158, 1.3745518922805786, 0.6655179262161255, -0.5520389676094055, -0.02238427847623825, -0.12354592233896255, 0.0, 0.0]",2,{},-0.51420933,True
"[0.026755046099424362, 1.362058162689209, 0.6740908026695251, -0.5553768873214722, -0.028169596567749977, -0.11571701616048813, 0.0, 0.0]",1,{},-0.03059462,True
"[0.0333561897277832, 1.3489736318588257, 0.6638833284378052, -0.5816143751144409, -0.03189976140856743, -0.0746101438999176, 0.0, 0.0]",2,{},-0.16846883,True
"[0.04014778137207031, 1.336072564125061, 0.6820884943008423, -0.5734450221061707, -0.0347999706864357, -0.05800938606262207, 0.0, 0.0]",2,{},2.0751178,True
"[0.04710092395544052, 1.3241249322891235, 0.6976453065872192, -0.5310612320899963, -0.03710051253437996, -0.046014897525310516, 0.0, 0.0]",2,{},0.17043625,True
"[0.0541534423828125, 1.3122769594192505, 0.7071847915649414, -0.5266281962394714, -0.03901011496782303, -0.03819587081670761, 0.0, 0.0]",2,{},2.66955,True
"[0.061255645006895065, 1.3013999462127686, 0.7121084928512573, -0.4834679663181305, -0.04087711498141289, -0.037343256175518036, 0.0, 0.0]",2,{},-0.64164025,True
"[0.06850795447826385, 1.2904903888702393, 0.7264750003814697, -0.48490825295448303, -0.04210459068417549, -0.02455192245543003, 0.0, 0.0]",2,{},2.7165835,True
"[0.07565851509571075, 1.2801625728607178, 0.7169415950775146, -0.45906734466552734, -0.04397119954228401, -0.037335775792598724, 0.0, 0.0]",1,{},0.16896716,True
"[0.08274507522583008, 1.269227147102356, 0.7089320421218872, -0.486031174659729, -0.04423658922314644, -0.0053083342500030994, 0.0, 0.0]",2,{},0.36925128,True
"[0.08990077674388885, 1.2583673000335693, 0.7156014442443848, -0.48266175389289856, -0.04427065700292587, -0.0006817159010097384, 0.0, 0.0]",2,{},1.5721858,True
"[0.09711599349975586, 1.2480740547180176, 0.7214328646659851, -0.4574733078479767, -0.04418567195534706, 0.001700070919468999, 0.0, 0.0]",2,{},0.949809,True
"[0.10452155768871307, 1.2385910749435425, 0.7397667169570923, -0.42144685983657837, -0.0433991365134716, 0.015732068568468094, 0.0, 0.0]",1,{},0.6789035,True
"[0.11184816062450409, 1.228505253791809, 0.7298599481582642, -0.4481770396232605, -0.04063137248158455, 0.05536024644970894, 0.0, 0.0]",2,{},1.8501968,True
"[0.11920442432165146, 1.2189689874649048, 0.7328418493270874, -0.4237646162509918, -0.037869904190301895, 0.055234503000974655, 0.0, 0.0]",1,{},1.0442251,True
"[0.12646770477294922, 1.2088329792022705, 0.721176028251648, -0.4503665566444397, -0.03277313709259033, 0.10194452106952667, 0.0, 0.0]",2,{},2.5800831,True
