obs,acts,infos,rews,terminal
"[0.007775211241096258, 1.4020044803619385, 0.7875244617462158, -0.39627334475517273, -0.009002677164971828, -0.17838601768016815, 0.0, 0.0]",1,{},-0.2095878,True
"[0.015487479977309704, 1.3925085067749023, 0.778537392616272, -0.42211008071899414, -0.016229314729571342, -0.14454592764377594, 0.0, 0.0]",1,{},-0.08471241,True
"[0.023127079010009766, 1.3824111223220825, 0.7694072127342224, -0.4488410949707031, -0.021616466343402863, -0.10775331407785416, 0.0, 0.0]",1,{},0.19537157,True
"[0.030683517456054688, 1.371707558631897, 0.7589721083641052, -0.4757637083530426, -0.024910198524594307, -0.06588075309991837, 0.0, 0.0]",1,{},0.39088446,True
"[0.03815899044275284, 1.360417366027832, 0.7488112449645996, -0.501804769039154, -0.026159288361668587, -0.02498367801308632, 0.0, 0.0]",2,{},3.068474,True
"[0.045534897595644, 1.349840760231018, 0.7394436001777649, -0.4701042175292969, -0.02799326740205288, -0.03668315336108208, 0.0, 0.0]",2,{},1.9975369,True
"[0.05290517956018448, 1.3399038314819336, 0.7390166521072388, -0.4416760206222534, -0.02996286004781723, -0.039395518600940704, 0.0, 0.0]",2,{},1.5549176,True
"[0.06032867357134819, 1.330690860748291, 0.7442148327827454, -0.40950992703437805, -0.03180386871099472, -0.03682328015565872, 0.0, 0.0]",2,{},0.01127752,True
"[0.0678064376115799, 1.321502447128296, 0.7494438290596008, -0.40841037034988403, -0.03344956040382385, -0.03291667252779007, 0.0, 0.0]",1,{},0.58117086,True
"[0.07519759982824326, 1.3117083311080933, 0.7385730147361755, -0.43528419733047485, -0.032918862998485565, 0.010614870116114616, 0.0, 0.0]",1,{},0.8664387,True
"[0.08249779045581818, 1.30133056640625, 0.7271654605865479, -0.4611799120903015, -0.030094420537352562, 0.056494008749723434, 0.0, 0.0]",2,{},1.6609273,True
"[0.08974399417638779, 1.291082501411438, 0.7220942378044128, -0.45542049407958984, -0.02759471721947193, 0.04999843239784241, 0.0, 0.0]",1,{},0.58386624,True
"[0.09692887961864471, 1.2802314758300781, 0.7144112586975098, -0.48219653964042664, -0.02355777472257614, 0.08074603229761124, 0.0, 0.0]",1,{},0.87595785,True
"[0.10404138267040253, 1.268786907196045, 0.7053313851356506, -0.5085696578025818, -0.017702573910355568, 0.11711452156305313, 0.0, 0.0]",1,{},0.9886706,True
"[0.11108331382274628, 1.256742238998413, 0.6964896321296692, -0.535244882106781, -0.010080770589411259, 0.1524500548839569, 0.0, 0.0]",2,{},2.551703,True
