obs,acts,infos,rews,terminal
"[0.003560352372005582, 1.422022819519043, 0.36061152815818787, 0.4934481084346771, -0.00411879550665617, -0.08168388903141022, 0.0, 0.0]",1,{},1.3614374,True
"[0.007043647579848766, 1.432551622390747, 0.350442498922348, 0.46794548630714417, -0.006213079206645489, -0.04188835248351097, 0.0, 0.0]",1,{},1.670257,True
"[0.010448264889419079, 1.4424841403961182, 0.34057921171188354, 0.44144195318222046, -0.006326680537313223, -0.002272367011755705, 0.0, 0.0]",0,{},1.1394898,True
"[0.013852882198989391, 1.4518165588378906, 0.3405788838863373, 0.41477087140083313, -0.00644084345549345, -0.002283327514305711, 0.0, 0.0]",0,{},1.1451453,True
"[0.01725750043988228, 1.460548758506775, 0.34057945013046265, 0.38810163736343384, -0.0065545267425477505, -0.0022742776200175285, 0.0, 0.0]",0,{},1.1443288,True
"[0.02066211774945259, 1.4686810970306396, 0.34057992696762085, 0.3614332377910614, -0.0066682277247309685, -0.002274144906550646, 0.0, 0.0]",0,{},1.1361619,True
"[0.024066735059022903, 1.4762133359909058, 0.3405802547931671, 0.3347649872303009, -0.006781891454011202, -0.002273937687277794, 0.0, 0.0]",0,{},1.1196103,True
"[0.027471352368593216, 1.4831454753875732, 0.340580552816391, 0.30809661746025085, -0.0068955388851463795, -0.0022733008954674006, 0.0, 0.0]",0,{},1.0936145,True
"[0.03087587282061577, 1.4894776344299316, 0.34058088064193726, 0.2814282774925232, -0.0070091793313622475, -0.002273034770041704, 0.0, 0.0]",0,{},1.057143,True
"[0.03428058698773384, 1.4952096939086914, 0.34058117866516113, 0.25475987792015076, -0.0071228076703846455, -0.002272653393447399, 0.0, 0.0]",0,{},1.0091013,True
"[0.037685297429561615, 1.500341773033142, 0.340581476688385, 0.22809144854545593, -0.007236414588987827, -0.002272253157570958, 0.0, 0.0]",1,{},2.1513088,True
"[0.04099540784955025, 1.5048829317092896, 0.32871073484420776, 0.20183752477169037, -0.004969365894794464, 0.04534512385725975, 0.0, 0.0]",1,{},2.3273907,True
"[0.044214438647031784, 1.508834719657898, 0.31730014085769653, 0.17563989758491516, -0.00041728653013706207, 0.09104996174573898, 0.0, 0.0]",0,{},0.49869335,True
"[0.0474332794547081, 1.5121866464614868, 0.31728628277778625, 0.1489698588848114, 0.004133621696382761, 0.0910266563296318, 0.0, 0.0]",0,{},0.30836713,True
"[0.05065202713012695, 1.5149388313293457, 0.31727272272109985, 0.12229981273412704, 0.008684329688549042, 0.09102235734462738, 0.0, 0.0]",0,{},0.18573555,True
"[0.05387058109045029, 1.517091155052185, 0.3172597289085388, 0.09562962502241135, 0.013234350830316544, 0.0910087525844574, 0.0, 0.0]",0,{},0.048560217,True
"[0.05708904191851616, 1.518643856048584, 0.3172464966773987, 0.06895944476127625, 0.01778367906808853, 0.09099482744932175, 0.0, 0.0]",0,{},-0.10098619,True
"[0.06030731275677681, 1.5195966958999634, 0.3172333538532257, 0.04228909686207771, 0.022332318127155304, 0.09098096191883087, 0.0, 0.0]",0,{},-0.2596734,True
"[0.0635254830121994, 1.5199499130249023, 0.3172202408313751, 0.015618634410202503, 0.026880279183387756, 0.09096718579530716, 0.0, 0.0]",1,{},0.1637618,True
"[0.06668205559253693, 1.5197101831436157, 0.30949464440345764, -0.010773458518087864, 0.03296951204538345, 0.12179575860500336, 0.0, 0.0]",0,{},-0.744281,True
