obs,acts,infos,rews,terminal
"[-3.2901763916015625e-05, 1.419600486755371, -0.0033434689976274967, 0.3857923150062561, 4.488239574129693e-05, 0.0007573445327579975, 0.0, 0.0]",0,{},1.756877,True
"[-6.589889380848035e-05, 1.4277024269104004, -0.00333869899623096, 0.3600831925868988, 8.239679300459102e-05, 0.0007513053133152425, 0.0, 0.0]",0,{},1.9081618,True
"[-9.889602370094508e-05, 1.4352052211761475, -0.0033388715237379074, 0.3334600329399109, 0.00011980341514572501, 0.0007480819476768374, 0.0, 0.0]",1,{},1.7590294,True
"[-0.00021448134793899953, 1.442096471786499, -0.013690936379134655, 0.3062760531902313, 0.0022331385407596827, 0.04227045923471451, 0.0, 0.0]",1,{},1.5271838,True
"[-0.00040159226045943797, 1.4483941793441772, -0.02267104759812355, 0.2798844575881958, 0.006144335027784109, 0.07823140174150467, 0.0, 0.0]",0,{},1.6964071,True
"[-0.0005888938903808594, 1.4540919065475464, -0.02268277481198311, 0.25321513414382935, 0.010054588317871094, 0.07821241021156311, 0.0, 0.0]",0,{},1.7541199,True
"[-0.0007763862377032638, 1.4591898918151855, -0.022694196552038193, 0.2265457957983017, 0.01396463718265295, 0.07820791751146317, 0.0, 0.0]",0,{},1.8109856,True
"[-0.0009638786432333291, 1.4636881351470947, -0.02270568534731865, 0.19987647235393524, 0.017874078825116158, 0.07819604128599167, 0.0, 0.0]",0,{},1.8664336,True
"[-0.0011515617370605469, 1.4675865173339844, -0.022717174142599106, 0.17320702970027924, 0.021782895550131798, 0.07818372547626495, 0.0, 0.0]",0,{},1.9193895,True
"[-0.0013393402332440019, 1.470884919166565, -0.022728625684976578, 0.14653749763965607, 0.025691119953989983, 0.078171506524086, 0.0, 0.0]",0,{},1.9677384,True
"[-0.0015272140735760331, 1.4735835790634155, -0.02274002693593502, 0.11986790597438812, 0.02959873527288437, 0.07815941423177719, 0.0, 0.0]",0,{},2.0064726,True
"[-0.0017152786022052169, 1.4756824970245361, -0.02275138907134533, 0.09319822490215302, 0.03350573405623436, 0.0781472772359848, 0.0, 0.0]",0,{},2.0214546,True
"[-0.001903533935546875, 1.4771814346313477, -0.022762704640626907, 0.06652844697237015, 0.03741215914487839, 0.07813521474599838, 0.0, 0.0]",0,{},1.96037,True
"[-0.0020917891524732113, 1.4780805110931396, -0.022773979231715202, 0.039858587086200714, 0.04131795093417168, 0.07812316715717316, 0.0, 0.0]",0,{},1.5374368,True
"[-0.0022802352905273438, 1.4783798456192017, -0.02278520166873932, 0.013188613578677177, 0.04522315785288811, 0.07811116427183151, 0.0, 0.0]",0,{},-0.376203,True
"[-0.002468681428581476, 1.4780794382095337, -0.022796375676989555, -0.013481439091265202, 0.049127768725156784, 0.07809923589229584, 0.0, 0.0]",0,{},-2.2696717,True
"[-0.0026574134826660156, 1.4771790504455566, -0.02280750498175621, -0.040151532739400864, 0.0530317947268486, 0.07808735221624374, 0.0, 0.0]",1,{},-3.193375,True
"[-0.002905178116634488, 1.4756656885147095, -0.03022230789065361, -0.0674659013748169, 0.058429669588804245, 0.10796700417995453, 0.0, 0.0]",3,{},-2.341045,True
"[-0.0030749321449548006, 1.473564863204956, -0.02042647823691368, -0.09351183474063873, 0.06184970587491989, 0.06840696185827255, 0.0, 0.0]",0,{},-2.6910393,True
"[-0.0032447814010083675, 1.4708640575408936, -0.02043546736240387, -0.12018193304538727, 0.06527037173509598, 0.06841933727264404, 0.0, 0.0]",0,{},-2.6480913,True
"[-0.0034148215781897306, 1.467563271522522, -0.02044520154595375, -0.1468520611524582, 0.06869015097618103, 0.06840123236179352, 0.0, 0.0]",0,{},-2.5974324,True
"[-0.003584957215934992, 1.4636627435684204, -0.020454727113246918, -0.1735222488641739, 0.0721094012260437, 0.06839082390069962, 0.0, 0.0]",3,{},-2.2758718,True
"[-0.003683376358821988, 1.4591703414916992, -0.011470007710158825, -0.19973622262477875, 0.07371862977743149, 0.03218735009431839, 0.0, 0.0]",3,{},-2.0265465,True
"[-0.0036967277992516756, 1.4540926218032837, -0.0007860144833102822, -0.22565346956253052, 0.07317224144935608, -0.010928462259471416, 0.0, 0.0]",0,{},-2.0445108,True
"[-0.003710079239681363, 1.4484148025512695, -0.000783906492870301, -0.25232231616973877, 0.07262645661830902, -0.0109166344627738, 0.0, 0.0]",1,{},-2.3684733,True
"[-0.003812503768131137, 1.4421157836914062, -0.011981609277427197, -0.2800368070602417, 0.07434039562940598, 0.03427879884839058, 0.0, 0.0]",3,{},-1.8615266,True
"[-0.0038275718688964844, 1.4352304935455322, -0.001000719959847629, -0.3059910237789154, 0.07384128868579865, -0.009982086718082428, 0.0, 0.0]",2,{},4.61617,True
"[-0.0038857460021972656, 1.4293118715286255, -0.005470925942063332, -0.2630338966846466, 0.07349987328052521, -0.006828509271144867, 0.0, 0.0]",1,{},-2.227966,True
"[-0.0040077208541333675, 1.4227879047393799, -0.013479547575116158, -0.29001420736312866, 0.07476665824651718, 0.025335758924484253, 0.0, 0.0]",3,{},-1.8184472,True
"[-0.004054355435073376, 1.4156785011291504, -0.004019097425043583, -0.31593891978263855, 0.07412313669919968, -0.01287013292312622, 0.0, 0.0]",2,{},3.979556,True
"[-0.004048633389174938, 1.4093890190124512, 0.0006528112571686506, -0.27953487634658813, 0.07404593378305435, -0.0015443619340658188, 0.0, 0.0]",1,{},-2.242378,True
"[-0.0041176797822117805, 1.4024919271469116, -0.008721818216145039, -0.3066253364086151, 0.07585284113883972, 0.03613799065351486, 0.0, 0.0]",3,{},-1.9449171,True
"[-0.004122734069824219, 1.3949954509735107, -0.0007198294624686241, -0.33318811655044556, 0.07605887204408646, 0.004120979458093643, 0.0, 0.0]",2,{},2.3710954,True
"[-0.004293250851333141, 1.3879436254501343, -0.01673491671681404, -0.3133947253227234, 0.07574688643217087, -0.006239700131118298, 0.0, 0.0]",2,{},4.1450186,True
"[-0.004557609558105469, 1.3817613124847412, -0.026026666164398193, -0.2747441530227661, 0.07534512877464294, -0.008035218343138695, 0.0, 0.0]",3,{},-1.5760622,True
"[-0.004733943846076727, 1.3749980926513672, -0.01497645489871502, -0.30046001076698303, 0.07270956039428711, -0.05271127074956894, 0.0, 0.0]",2,{},2.4599965,True
"[-0.0048048971220850945, 1.3686637878417969, -0.005160781089216471, -0.2814384698867798, 0.0707908645272255, -0.0383739247918129, 0.0, 0.0]",2,{},2.115459,True
"[-0.004949378781020641, 1.362697958946228, -0.01237604208290577, -0.26505395770072937, 0.06874458491802216, -0.04092548415064812, 0.0, 0.0]",0,{},-1.8029034,True
"[-0.005093860439956188, 1.3561320304870605, -0.012376004830002785, -0.2917209565639496, 0.06669831275939941, -0.04092548042535782, 0.0, 0.0]",2,{},4.3353934,True
