obs,acts,infos,rews,terminal
"[0.003492164658382535, 1.3998172283172607, 0.35371023416519165, -0.4934636056423187, -0.004039838444441557, -0.08012069016695023, 0.0, 0.0]",2,{},1.6109632,True
"[0.007055854890495539, 1.389158010482788, 0.3600454330444336, -0.47375890612602234, -0.007668143138289452, -0.07257271558046341, 0.0, 0.0]",2,{},1.4214859,True
"[0.010650157928466797, 1.3788468837738037, 0.36296695470809937, -0.45829135179519653, -0.011171519756317139, -0.07007387280464172, 0.0, 0.0]",2,{},1.0173231,True
"[0.014267921447753906, 1.3687658309936523, 0.36523163318634033, -0.44807499647140503, -0.014591727405786514, -0.068410225212574, 0.0, 0.0]",1,{},-0.60855436,True
"[0.01781024970114231, 1.3580924272537231, 0.3557666540145874, -0.4743863046169281, -0.016109663993120193, -0.030361270532011986, 0.0, 0.0]",2,{},-0.45290574,True
"[0.021532917395234108, 1.347390055656433, 0.3729653060436249, -0.47567665576934814, -0.016795258969068527, -0.013713350519537926, 0.0, 0.0]",2,{},4.665317,True
"[0.025117207318544388, 1.3376470804214478, 0.3598812520503998, -0.4330340027809143, -0.018224064260721207, -0.028578976169228554, 0.0, 0.0]",2,{},1.743893,True
"[0.02854461595416069, 1.3280107975006104, 0.3449806571006775, -0.4283129572868347, -0.020440390333533287, -0.04433060809969902, 0.0, 0.0]",2,{},1.9254516,True
"[0.03211174160242081, 1.319075584411621, 0.3583698868751526, -0.39713889360427856, -0.022075610235333443, -0.03270740434527397, 0.0, 0.0]",2,{},0.75072706,True
"[0.03569917753338814, 1.3102848529815674, 0.36035311222076416, -0.3907228708267212, -0.02366705983877182, -0.031831786036491394, 0.0, 0.0]",2,{},2.6278164,True
"[0.039122581481933594, 1.301889181137085, 0.3448140323162079, -0.3731851279735565, -0.026109736412763596, -0.048858292400836945, 0.0, 0.0]",1,{},-0.41184673,True
"[0.04245405271649361, 1.2928884029388428, 0.3332831859588623, -0.40003353357315063, -0.02624114416539669, -0.0026285259518772364, 0.0, 0.0]",2,{},2.896335,True
"[0.04583034664392471, 1.2846907377243042, 0.3376710116863251, -0.3643397390842438, -0.0262774508446455, -0.0007263499428518116, 0.0, 0.0]",2,{},1.2440342,True
"[0.049204349517822266, 1.2767283916473389, 0.3375106453895569, -0.3538883924484253, -0.026393430307507515, -0.0023195729590952396, 0.0, 0.0]",2,{},2.2413015,True
"[0.05262766033411026, 1.269457459449768, 0.3423236012458801, -0.3231491148471832, -0.026383185759186745, 0.00020475508063100278, 0.0, 0.0]",1,{},-0.115866065,True
"[0.05595998838543892, 1.261582851409912, 0.3309169411659241, -0.34994861483573914, -0.02408931404352188, 0.04588158801198006, 0.0, 0.0]",2,{},3.907966,True
"[0.05913810804486275, 1.2544441223144531, 0.3163263499736786, -0.31725162267684937, -0.02262057550251484, 0.029377391561865807, 0.0, 0.0]",2,{},1.2537422,True
"[0.06221504136919975, 1.2473342418670654, 0.3067322373390198, -0.3159824311733246, -0.02166905254125595, 0.019032198935747147, 0.0, 0.0]",1,{},-0.36888015,True
"[0.06522445380687714, 1.239633321762085, 0.29825299978256226, -0.34222570061683655, -0.01901600882411003, 0.05306572467088699, 0.0, 0.0]",1,{},0.0068167616,True
"[0.06813869625329971, 1.2313382625579834, 0.2863211929798126, -0.3686171770095825, -0.013973698951303959, 0.10085536539554596, 0.0, 0.0]",2,{},1.4443296,True
"[0.07121076434850693, 1.2234364748001099, 0.30140548944473267, -0.35114315152168274, -0.008238434791564941, 0.11471594870090485, 0.0, 0.0]",2,{},0.043815047,True
"[0.07441186904907227, 1.215458631515503, 0.31371480226516724, -0.35455217957496643, -0.0019154729088768363, 0.1264704167842865, 0.0, 0.0]",1,{},-0.94322246,True
"[0.07751931995153427, 1.2068889141082764, 0.3019827902317047, -0.3808819055557251, 0.006753126159310341, 0.173387810587883, 0.0, 0.0]",2,{},0.25890967,True
"[0.08070001751184464, 1.1986398696899414, 0.3089337646961212, -0.3666853606700897, 0.01578010432422161, 0.18055568635463715, 0.0, 0.0]",2,{},2.5859983,True
"[0.08386802673339844, 1.1912935972213745, 0.30764177441596985, -0.32661327719688416, 0.024821782484650612, 0.18084998428821564, 0.0, 0.0]",2,{},3.4653552,True
"[0.08683653175830841, 1.1847718954086304, 0.2885247766971588, -0.29002130031585693, 0.03305184841156006, 0.1646013706922531, 0.0, 0.0]",1,{},-1.6403512,True
"[0.08972930908203125, 1.177655816078186, 0.2790147662162781, -0.3165293037891388, 0.0431833453476429, 0.20262977480888367, 0.0, 0.0]",0,{},-2.302692,True
"[0.09262199699878693, 1.1699411869049072, 0.2790152430534363, -0.3432045578956604, 0.053314752876758575, 0.20262834429740906, 0.0, 0.0]",2,{},0.60193384,True
"[0.09551648795604706, 1.1625865697860718, 0.27904021739959717, -0.3272846043109894, 0.06361296772956848, 0.205964133143425, 0.0, 0.0]",3,{},-2.8406234,True
"[0.09850416332483292, 1.1546344757080078, 0.2907232642173767, -0.3537864089012146, 0.07157212495803833, 0.1591835469007492, 0.0, 0.0]",2,{},0.9294443,True
"[0.10135821998119354, 1.1468021869659424, 0.27782198786735535, -0.34848248958587646, 0.07907351851463318, 0.15002796053886414, 0.0, 0.0]",2,{},2.9156153,True
"[0.10405120998620987, 1.139620065689087, 0.2621649205684662, -0.31959494948387146, 0.08613745123147964, 0.14127831161022186, 0.0, 0.0]",2,{},3.9454424,True
