obs,acts,infos,rews,terminal
"[-0.004453086759895086, 1.4096962213516235, -0.4510728716850281, -0.054404862225055695, 0.00516687473282218, 0.102174773812294, 0.0, 0.0]",0,{},-0.64512664,True
"[-0.008906650356948376, 1.4078950881958008, -0.4504626393318176, -0.08007502555847168, 0.010215726681053638, 0.10098709166049957, 0.0, 0.0]",3,{},0.09275648,True
"[-0.013297843746840954, 1.4055074453353882, -0.4426293969154358, -0.10615171492099762, 0.013685368932783604, 0.06939933449029922, 0.0, 0.0]",3,{},0.50200564,True
"[-0.017601490020751953, 1.4025259017944336, -0.4316444396972656, -0.13252457976341248, 0.014949001371860504, 0.025274936109781265, 0.0, 0.0]",3,{},0.63741374,True
"[-0.02181377448141575, 1.3989379405975342, -0.42018064856529236, -0.15945209562778473, 0.013915402814745903, -0.02067367173731327, 0.0, 0.0]",3,{},0.39278024,True
"[-0.025960827246308327, 1.3947563171386719, -0.412006139755249, -0.18582412600517273, 0.01124290470033884, -0.05345512554049492, 0.0, 0.0]",3,{},0.73253524,True
"[-0.03002147749066353, 1.3899786472320557, -0.40116819739341736, -0.2123141884803772, 0.006398849189281464, -0.09688999503850937, 0.0, 0.0]",3,{},0.7674522,True
"[-0.03399019315838814, 1.3846123218536377, -0.38963550329208374, -0.23849090933799744, -0.0007543413084931672, -0.1430768370628357, 0.0, 0.0]",1,{},-2.2276154,True
"[-0.03803892061114311, 1.3786510229110718, -0.3996756672859192, -0.26496103405952454, -0.005888659041374922, -0.10269585996866226, 0.0, 0.0]",0,{},-1.3919126,True
"[-0.042087458074092865, 1.3720898628234863, -0.39966148138046265, -0.2916312515735626, -0.01102356519550085, -0.10270734876394272, 0.0, 0.0]",0,{},-1.4270933,True
"[-0.046135805547237396, 1.3649290800094604, -0.3996468186378479, -0.31830155849456787, -0.016157256439328194, -0.10268314927816391, 0.0, 0.0]",3,{},-1.0596453,True
"[-0.050121404230594635, 1.3571650981903076, -0.3917693495750427, -0.3451452851295471, -0.02286704257130623, -0.13420803844928741, 0.0, 0.0]",0,{},-1.6492254,True
"[-0.054106712341308594, 1.3488019704818726, -0.3917492628097534, -0.37181732058525085, -0.029575098305940628, -0.1341736614704132, 0.0, 0.0]",2,{},0.2242872,True
"[-0.058028124272823334, 1.340408444404602, -0.38561108708381653, -0.37319231033325195, -0.036035243421792984, -0.12921465933322906, 0.0, 0.0]",2,{},0.655329,True
"[-0.061875440180301666, 1.332095742225647, -0.37847939133644104, -0.3696104884147644, -0.04222412779927254, -0.12378889322280884, 0.0, 0.0]",2,{},1.9850155,True
"[-0.06570978462696075, 1.3244640827178955, -0.3770700991153717, -0.3393803834915161, -0.0485219731926918, -0.1259683519601822, 0.0, 0.0]",1,{},-2.1477702,True
"[-0.06961870193481445, 1.3162376880645752, -0.3864251673221588, -0.3657737672328949, -0.05293738469481468, -0.0883164182305336, 0.0, 0.0]",3,{},-0.9849583,True
"[-0.07344970852136612, 1.3074159622192383, -0.37668654322624207, -0.39231112599372864, -0.059296637773513794, -0.12719614803791046, 0.0, 0.0]",2,{},1.7391472,True
"[-0.07720069587230682, 1.2990005016326904, -0.36886855959892273, -0.3742794990539551, -0.06546683609485626, -0.12341536581516266, 0.0, 0.0]",2,{},2.139423,True
"[-0.08076505362987518, 1.2908815145492554, -0.3508956730365753, -0.3610996901988983, -0.07095006853342056, -0.10967476665973663, 0.0, 0.0]",3,{},-1.1912283,True
"[-0.08424033969640732, 1.2821552753448486, -0.33975115418434143, -0.38821303844451904, -0.078668974339962, -0.15439163148403168, 0.0, 0.0]",2,{},0.61471444,True
"[-0.08767042309045792, 1.2735966444015503, -0.33524879813194275, -0.3808112144470215, -0.08636385947465897, -0.15391162037849426, 0.0, 0.0]",2,{},0.05837197,True
"[-0.09102831035852432, 1.2649827003479004, -0.32822495698928833, -0.38328975439071655, -0.0938706025481224, -0.15014824271202087, 0.0, 0.0]",2,{},1.1505716,True
"[-0.09431181102991104, 1.2566380500793457, -0.3208808898925781, -0.37135159969329834, -0.10128606110811234, -0.1483224630355835, 0.0, 0.0]",2,{},-0.7894609,True
"[-0.09771184623241425, 1.2483707666397095, -0.3317866027355194, -0.36801183223724365, -0.10945077240467072, -0.16330887377262115, 0.0, 0.0]",2,{},2.3852785,True
"[-0.10092182457447052, 1.2405452728271484, -0.31331005692481995, -0.34838372468948364, -0.1170930564403534, -0.15284547209739685, 0.0, 0.0]",2,{},1.1766483,True
"[-0.10413713753223419, 1.233208417892456, -0.3134252727031708, -0.3267432451248169, -0.12515220046043396, -0.1611832082271576, 0.0, 0.0]",2,{},1.7108157,True
"[-0.10739068686962128, 1.2266733646392822, -0.31653445959091187, -0.29121267795562744, -0.1339268982410431, -0.17549416422843933, 0.0, 0.0]",1,{},-2.4008105,True
"[-0.11070766299962997, 1.2195615768432617, -0.32453224062919617, -0.3167414963245392, -0.1410566121339798, -0.14259447157382965, 0.0, 0.0]",2,{},2.282989,True
"[-0.11381320655345917, 1.2128119468688965, -0.30396080017089844, -0.3006182610988617, -0.1476362645626068, -0.13159343600273132, 0.0, 0.0]",1,{},-2.2608564,True
"[-0.1169837936758995, 1.2054705619812012, -0.3121061623096466, -0.32678768038749695, -0.152574822306633, -0.09877119958400726, 0.0, 0.0]",2,{},-0.037950907,True
"[-0.12023143470287323, 1.19833242893219, -0.3190922141075134, -0.3178422749042511, -0.15824288129806519, -0.11336127668619156, 0.0, 0.0]",1,{},-2.1564667,True
"[-0.1235567107796669, 1.190619707107544, -0.3288772702217102, -0.34318509697914124, -0.16189683973789215, -0.07307928055524826, 0.0, 0.0]",2,{},0.52021366,True
"[-0.12683209776878357, 1.1829429864883423, -0.3237973153591156, -0.34159764647483826, -0.16563934087753296, -0.07485002279281616, 0.0, 0.0]",2,{},1.8104917,True
"[-0.12991218268871307, 1.175394892692566, -0.30478373169898987, -0.3358343243598938, -0.1688612997531891, -0.0644393265247345, 0.0, 0.0]",1,{},-2.0067832,True
"[-0.13308687508106232, 1.1672743558883667, -0.3166942000389099, -0.36100032925605774, -0.1696365773677826, -0.015505539253354073, 0.0, 0.0]",2,{},2.6967597,True
"[-0.1361466348171234, 1.1596319675445557, -0.30516523122787476, -0.33975738286972046, -0.17044971883296967, -0.016262976452708244, 0.0, 0.0]",2,{},2.9153328,True
"[-0.13906927406787872, 1.1525061130523682, -0.2914871275424957, -0.31679072976112366, -0.17122209072113037, -0.015447343699634075, 0.0, 0.0]",1,{},-1.785555,True
"[-0.1420826017856598, 1.144805908203125, -0.30289754271507263, -0.34205713868141174, -0.1696525663137436, 0.03139039874076843, 0.0, 0.0]",1,{},-1.4602071,True
"[-0.145167738199234, 1.1365165710449219, -0.3119131028652191, -0.36802858114242554, -0.16625921428203583, 0.06786718219518661, 0.0, 0.0]",2,{},5.6876802,True
"[-0.14793634414672852, 1.1290732622146606, -0.2809559404850006, -0.3303601145744324, -0.1621599644422531, 0.08198531717061996, 0.0, 0.0]",3,{},-0.6437171,True
"[-0.15062551200389862, 1.1209989786148071, -0.2709519565105438, -0.358640193939209, -0.16013643145561218, 0.04047063738107681, 0.0, 0.0]",0,{},-1.1295787,True
"[-0.15331478416919708, 1.1123247146606445, -0.270952045917511, -0.3853072226047516, -0.15811291337013245, 0.04047061875462532, 0.0, 0.0]",2,{},2.631471,True
"[-0.15602903068065643, 1.1042492389678955, -0.27274927496910095, -0.35876700282096863, -0.1567859947681427, 0.026538360863924026, 0.0, 0.0]",2,{},3.7833312,True
"[-0.15845413506031036, 1.0965842008590698, -0.24467790126800537, -0.34043964743614197, -0.15462535619735718, 0.04321277514100075, 0.0, 0.0]",2,{},3.8649275,True
"[-0.1608240157365799, 1.0897629261016846, -0.23871755599975586, -0.30298754572868347, -0.15289849042892456, 0.03453720360994339, 0.0, 0.0]",2,{},1.1453968,True
"[-0.16305847465991974, 1.0828813314437866, -0.22554261982440948, -0.3056350648403168, -0.15080626308918, 0.04184453561902046, 0.0, 0.0]",2,{},0.22053067,True
"[-0.165331169962883, 1.0759750604629517, -0.22892014682292938, -0.3067789375782013, -0.14915554225444794, 0.03301478549838066, 0.0, 0.0]",2,{},1.4439303,True
"[-0.16759900748729706, 1.069336175918579, -0.2280595749616623, -0.2949356138706207, -0.14788055419921875, 0.025499889627099037, 0.0, 0.0]",2,{},2.9406512,True
"[-0.16989365220069885, 1.0635088682174683, -0.22998061776161194, -0.2589401304721832, -0.1473706215620041, 0.010199004784226418, 0.0, 0.0]",2,{},2.646224,True
"[-0.1721634864807129, 1.0583834648132324, -0.22701123356819153, -0.2277929037809372, -0.14733673632144928, 0.0006775562651455402, 0.0, 0.0]",0,{},-1.4092509,True
"[-0.17443323135375977, 1.0526580810546875, -0.22701124846935272, -0.25445955991744995, -0.14730283617973328, 0.0006775652873329818, 0.0, 0.0]",2,{},0.7293811,True
"[-0.1766192466020584, 1.0469145774841309, -0.21875667572021484, -0.25525373220443726, -0.14714941382408142, 0.003068740013986826, 0.0, 0.0]",1,{},-1.7521086,True
"[-0.17886456847190857, 1.0405828952789307, -0.22620654106140137, -0.28123754262924194, -0.14548234641551971, 0.03334174305200577, 0.0, 0.0]",3,{},-1.0291283,True
"[-0.18103723227977753, 1.0336426496505737, -0.21709302067756653, -0.3084756135940552, -0.14565232396125793, -0.003399417269974947, 0.0, 0.0]",2,{},0.9972029,True
"[-0.18325376510620117, 1.026975154876709, -0.22088570892810822, -0.29640209674835205, -0.14641417562961578, -0.01523721031844616, 0.0, 0.0]",2,{},3.4322484,True
"[-0.1853112280368805, 1.0209524631500244, -0.20515358448028564, -0.2677382230758667, -0.14700894057750702, -0.01189526915550232, 0.0, 0.0]",2,{},1.7480674,True
"[-0.18726272881031036, 1.0151923894882202, -0.19464647769927979, -0.2560504674911499, -0.1475086808204651, -0.009994753636419773, 0.0, 0.0]",0,{},-1.6212509,True
"[-0.18921414017677307, 1.008832335472107, -0.19464649260044098, -0.28271719813346863, -0.14800842106342316, -0.009994754567742348, 0.0, 0.0]",3,{},-1.405473,True
"[-0.19107207655906677, 1.0018459558486938, -0.1828746646642685, -0.3107968270778656, -0.15091867744922638, -0.0582050196826458, 0.0, 0.0]",2,{},2.5444987,True
