obs,acts,infos,rews,terminal
"[0.005452251527458429, 1.4124772548675537, 0.5522378087043762, 0.06919876486063004, -0.006310991942882538, -0.12508997321128845, 0.0, 0.0]",1,{},0.83136904,True
"[0.01082143746316433, 1.4134666919708252, 0.5410535931587219, 0.043949950486421585, -0.010397803038358688, -0.08174288272857666, 0.0, 0.0]",1,{},0.87876856,True
"[0.0161101333796978, 1.413865327835083, 0.5309498906135559, 0.017699887976050377, -0.012451937422156334, -0.04108641669154167, 0.0, 0.0]",1,{},0.88373905,True
"[0.021326923742890358, 1.4136691093444824, 0.5219200849533081, -0.008725482039153576, -0.012693558819591999, -0.0048331208527088165, 0.0, 0.0]",1,{},1.3739508,True
"[0.026445770636200905, 1.4128674268722534, 0.509644091129303, -0.035617101937532425, -0.010474946349859238, 0.0443764328956604, 0.0, 0.0]",1,{},1.1339363,True
"[0.031493186950683594, 1.4114636182785034, 0.5006901025772095, -0.062361255288124084, -0.006463960744440556, 0.0802270919084549, 0.0, 0.0]",1,{},1.296329,True
"[0.036464788019657135, 1.409471035003662, 0.49116820096969604, -0.08854551613330841, -0.000545929535292089, 0.11837152391672134, 0.0, 0.0]",1,{},-0.11517815,True
"[0.041365813463926315, 1.4068901538848877, 0.48233428597450256, -0.11472189426422119, 0.007138202898204327, 0.15369656682014465, 0.0, 0.0]",1,{},-0.58364755,True
"[0.046204566955566406, 1.4037134647369385, 0.474526971578598, -0.14126655459403992, 0.016380764544010162, 0.18486830592155457, 0.0, 0.0]",1,{},-0.87243277,True
"[0.05098285526037216, 1.3999272584915161, 0.46694517135620117, -0.16842792928218842, 0.02713882364332676, 0.21518099308013916, 0.0, 0.0]",1,{},-0.842372,True
"[0.05566854402422905, 1.395528793334961, 0.45534706115722656, -0.19578108191490173, 0.040219709277153015, 0.2616419792175293, 0.0, 0.0]",1,{},-1.3498727,True
"[0.06028242036700249, 1.3905308246612549, 0.44635215401649475, -0.2225986272096634, 0.05509354919195175, 0.2975037693977356, 0.0, 0.0]",1,{},-1.4270756,True
"[0.06479940563440323, 1.3849323987960815, 0.4342464804649353, -0.24955691397190094, 0.07238466292619705, 0.34585416316986084, 0.0, 0.0]",3,{},-3.168407,True
"[0.06939353793859482, 1.3787362575531006, 0.44395846128463745, -0.2762003242969513, 0.08771965652704239, 0.3067278563976288, 0.0, 0.0]",3,{},-2.9729893,True
"[0.0740683525800705, 1.3719526529312134, 0.4541045129299164, -0.3023337721824646, 0.10100100189447403, 0.2656508982181549, 0.0, 0.0]",3,{},-2.7298,True
"[0.07881984859704971, 1.3645799160003662, 0.46375933289527893, -0.32848554849624634, 0.11232836544513702, 0.22656777501106262, 0.0, 0.0]",2,{},-0.5236221,True
"[0.08358411490917206, 1.3573371171951294, 0.4647231101989746, -0.32282668352127075, 0.12397149950265884, 0.23288385570049286, 0.0, 0.0]",2,{},0.36290368,True
"[0.08830489963293076, 1.3504211902618408, 0.4602503776550293, -0.3084007799625397, 0.13577105104923248, 0.2360125035047531, 0.0, 0.0]",2,{},1.9611439,True
"[0.09287891536951065, 1.3441755771636963, 0.44572535157203674, -0.2786919176578522, 0.14742648601531982, 0.23313000798225403, 0.0, 0.0]",3,{},-2.4103315,True
"[0.09751157462596893, 1.3373520374298096, 0.453157901763916, -0.30429837107658386, 0.15754128992557526, 0.20231416821479797, 0.0, 0.0]",3,{},-2.3284814,True
"[0.10221052169799805, 1.3299427032470703, 0.4614790976047516, -0.3302125632762909, 0.16595812141895294, 0.16835147142410278, 0.0, 0.0]",2,{},1.1125115,True
"[0.10671739280223846, 1.3225290775299072, 0.44286322593688965, -0.330386221408844, 0.1737990528345108, 0.15683293342590332, 0.0, 0.0]",2,{},1.9372513,True
"[0.1111270934343338, 1.3157306909561157, 0.4329608976840973, -0.3031059801578522, 0.18184781074523926, 0.16098983585834503, 0.0, 0.0]",3,{},-2.2667472,True
"[0.11562271416187286, 1.308359980583191, 0.4437960982322693, -0.3283049762248993, 0.1876550018787384, 0.11615414917469025, 0.0, 0.0]",2,{},0.09827905,True
"[0.12009839713573456, 1.301041603088379, 0.4415113925933838, -0.3260291516780853, 0.19374825060367584, 0.12187586724758148, 0.0, 0.0]",3,{},-2.0560393,True
