obs,acts,infos,rews,terminal
"[-0.0010369301307946444, 1.420816421508789, -0.10505026578903198, 0.4398331642150879, 0.0012083862675353885, 0.023795515298843384, 0.0, 0.0]",0,{},1.4509435,True
"[-0.0020740509498864412, 1.4301340579986572, -0.10490782558917999, 0.41411876678466797, 0.002384343883022666, 0.023521922528743744, 0.0, 0.0]",0,{},1.5853168,True
"[-0.0031112669967114925, 1.4388529062271118, -0.10491158068180084, 0.38750046491622925, 0.0035594929940998554, 0.02350529655814171, 0.0, 0.0]",0,{},1.6381702,True
"[-0.0041484832763671875, 1.4469717741012573, -0.10491500794887543, 0.3608298897743225, 0.004734497983008623, 0.023502469062805176, 0.0, 0.0]",0,{},1.6831602,True
"[-0.0051856995560228825, 1.4544905424118042, -0.1049184575676918, 0.3341606855392456, 0.005909318570047617, 0.023498833179473877, 0.0, 0.0]",0,{},1.7247307,True
"[-0.006223010830581188, 1.461409091949463, -0.10492192208766937, 0.3074921667575836, 0.0070839799009263515, 0.023495282977819443, 0.0, 0.0]",0,{},1.7616624,True
"[-0.007260418031364679, 1.467727780342102, -0.10492539405822754, 0.28082382678985596, 0.008258449845016003, 0.0234916340559721, 0.0, 0.0]",0,{},1.7923505,True
"[-0.00829782523214817, 1.4734463691711426, -0.1049288734793663, 0.2541554272174835, 0.009432743303477764, 0.023487938567996025, 0.0, 0.0]",0,{},1.8143027,True
"[-0.009335231967270374, 1.4785652160644531, -0.10493233054876328, 0.22748693823814392, 0.010606859810650349, 0.02348450943827629, 0.0, 0.0]",0,{},1.8240006,True
"[-0.010372733697295189, 1.483083724975586, -0.10493578016757965, 0.20081846415996552, 0.011780786328017712, 0.023480914533138275, 0.0, 0.0]",0,{},1.8159037,True
"[-0.011410236358642578, 1.4870023727416992, -0.10493920743465424, 0.17414993047714233, 0.01295454427599907, 0.023477226495742798, 0.0, 0.0]",0,{},1.7815739,True
"[-0.012447739019989967, 1.4903209209442139, -0.10494263470172882, 0.14748133718967438, 0.014128116890788078, 0.023473607376217842, 0.0, 0.0]",0,{},1.7077276,True
"[-0.013485336676239967, 1.4930393695831299, -0.10494603961706161, 0.12081272900104523, 0.015301506966352463, 0.023470008745789528, 0.0, 0.0]",0,{},1.5740337,True
"[-0.014522934332489967, 1.4951579570770264, -0.10494943708181381, 0.0941440761089325, 0.01647472195327282, 0.023466438055038452, 0.0, 0.0]",0,{},1.3513796,True
"[-0.015560531988739967, 1.4966764450073242, -0.10495282709598541, 0.06747539341449738, 0.017647752538323402, 0.02346288599073887, 0.0, 0.0]",0,{},1.0059534,True
"[-0.016598224639892578, 1.4975950717926025, -0.10495618730783463, 0.04080666974186897, 0.01882060058414936, 0.023459333926439285, 0.0, 0.0]",0,{},0.5199488,True
"[-0.01763591729104519, 1.4979134798049927, -0.10495954751968384, 0.014137891121208668, 0.019993280991911888, 0.023455800488591194, 0.0, 0.0]",0,{},-0.07043718,True
"[-0.01867370679974556, 1.4976319074630737, -0.10496288537979126, -0.012530927546322346, 0.02116578444838524, 0.023452278226614, 0.0, 0.0]",0,{},-0.66427034,True
"[-0.01971149444580078, 1.4967501163482666, -0.10496622323989868, -0.039199765771627426, 0.02233812026679516, 0.023448770865797997, 0.0, 0.0]",0,{},-1.1582254,True
"[-0.020749378949403763, 1.4952685832977295, -0.10496954619884491, -0.06586864590644836, 0.023510271683335304, 0.02344522811472416, 0.0, 0.0]",3,{},-0.5838724,True
"[-0.021704960614442825, 1.4931844472885132, -0.09465277940034866, -0.0926174595952034, 0.022615961730480194, -0.01788768172264099, 0.0, 0.0]",3,{},-0.7470914,True
"[-0.022568512707948685, 1.4904972314834595, -0.08312379568815231, -0.1193862035870552, 0.01941503956913948, -0.06402437388896942, 0.0, 0.0]",1,{},-2.3923857,True
"[-0.023514937609434128, 1.4872090816497803, -0.0935216173529625, -0.14611993730068207, 0.018300024792551994, -0.022301869466900826, 0.0, 0.0]",0,{},-1.7999439,True
"[-0.02446145936846733, 1.4833210706710815, -0.09351912885904312, -0.1727890521287918, 0.01718386448919773, -0.02232508547604084, 0.0, 0.0]",0,{},-1.823161,True
"[-0.025407886132597923, 1.4788329601287842, -0.09351576864719391, -0.1994580328464508, 0.01606830023229122, -0.022313427180051804, 0.0, 0.0]",1,{},-2.6219063,True
"[-0.026448726654052734, 1.473731517791748, -0.1053578108549118, -0.2267533838748932, 0.017327377572655678, 0.025181487202644348, 0.0, 0.0]",3,{},-1.4091243,True
"[-0.027410030364990234, 1.4680418968200684, -0.09536685049533844, -0.25285568833351135, 0.016582192853093147, -0.014903719536960125, 0.0, 0.0]",1,{},-2.265472,True
"[-0.028434371575713158, 1.4617522954940796, -0.10328836739063263, -0.27955362200737, 0.017423396930098534, 0.01682400330901146, 0.0, 0.0]",1,{},-2.494664,True
"[-0.02953949011862278, 1.4548603296279907, -0.11342283338308334, -0.3063456416130066, 0.020294692367315292, 0.05742601305246353, 0.0, 0.0]",3,{},-1.5734355,True
"[-0.030561257153749466, 1.4473623037338257, -0.10296909511089325, -0.3332529664039612, 0.02107475884258747, 0.015601128339767456, 0.0, 0.0]",2,{},1.9544185,True
"[-0.03170204162597656, 1.4403266906738281, -0.11437646299600601, -0.3127034604549408, 0.021373623982071877, 0.0059774466790258884, 0.0, 0.0]",3,{},-1.330174,True
"[-0.03277254104614258, 1.432699203491211, -0.10556558519601822, -0.3389788866043091, 0.019905196502804756, -0.02936834655702114, 0.0, 0.0]",2,{},4.337701,True
"[-0.03389253467321396, 1.4260144233703613, -0.1103825718164444, -0.2970747649669647, 0.018302233889698982, -0.0320592075586319, 0.0, 0.0]",2,{},3.8555045,True
"[-0.03499002382159233, 1.4201403856277466, -0.10830847173929214, -0.2610521614551544, 0.016883356496691704, -0.028377443552017212, 0.0, 0.0]",1,{},-2.3284104,True
"[-0.036176301538944244, 1.4136738777160645, -0.11944729089736938, -0.28740453720092773, 0.017692875117063522, 0.01619027554988861, 0.0, 0.0]",0,{},-1.855713,True
"[-0.03736257553100586, 1.4066076278686523, -0.11944729089736938, -0.31407126784324646, 0.018502386286854744, 0.01619025692343712, 0.0, 0.0]",0,{},-1.8227602,True
"[-0.038548849523067474, 1.3989413976669312, -0.11944730579853058, -0.3407379984855652, 0.019311903044581413, 0.016190286725759506, 0.0, 0.0]",2,{},1.0945622,True
"[-0.03976001590490341, 1.3914676904678345, -0.12186578661203384, -0.33216795325279236, 0.02005351521074772, 0.01483251340687275, 0.0, 0.0]",1,{},-2.5115087,True
"[-0.04106760025024414, 1.3833833932876587, -0.133968785405159, -0.35934603214263916, 0.023222366347908974, 0.06337683647871017, 0.0, 0.0]",3,{},-1.5291086,True
"[-0.04231147840619087, 1.374709963798523, -0.12595999240875244, -0.38551250100135803, 0.024783341214060783, 0.03121955692768097, 0.0, 0.0]",2,{},2.4850254,True
"[-0.043468572199344635, 1.3664906024932861, -0.11778344213962555, -0.365337997674942, 0.026825495064258575, 0.04084324836730957, 0.0, 0.0]",2,{},2.3078632,True
"[-0.04454517364501953, 1.3587090969085693, -0.11019547283649445, -0.34588974714279175, 0.029325824230909348, 0.05000634863972664, 0.0, 0.0]",2,{},0.53060305,True
"[-0.04558830335736275, 1.3509843349456787, -0.10705681890249252, -0.34338223934173584, 0.03204065188765526, 0.05429663136601448, 0.0, 0.0]",3,{},-1.524992,True
"[-0.04655599594116211, 1.34267258644104, -0.09758482128381729, -0.3694249093532562, 0.032851967960596085, 0.016226034611463547, 0.0, 0.0]",3,{},-1.4767549,True
"[-0.047461796551942825, 1.3337594270706177, -0.08982384949922562, -0.39612501859664917, 0.03211028873920441, -0.01483373623341322, 0.0, 0.0]",2,{},2.8989742,True
"[-0.04852008819580078, 1.325449824333191, -0.10448563098907471, -0.369288831949234, 0.03078223578631878, -0.026561100035905838, 0.0, 0.0]",2,{},2.5166728,True
"[-0.049710940569639206, 1.3176671266555786, -0.1172332763671875, -0.3458576500415802, 0.028947865590453148, -0.036687374114990234, 0.0, 0.0]",1,{},-1.9642658,True
"[-0.05097169801592827, 1.3092927932739258, -0.12598051130771637, -0.37219300866127014, 0.028860878199338913, -0.001739682862535119, 0.0, 0.0]",3,{},-1.1058772,True
"[-0.052141379565000534, 1.3003175258636475, -0.1145760789513588, -0.3988564610481262, 0.02649090252816677, -0.04739943891763687, 0.0, 0.0]",3,{},-0.97889596,True
"[-0.05323295667767525, 1.2907392978668213, -0.10477367788553238, -0.4256270229816437, 0.022159583866596222, -0.08662625402212143, 0.0, 0.0]",2,{},4.2917585,True
"[-0.05417022854089737, 1.2818593978881836, -0.09014904499053955, -0.39461085200309753, 0.018630944192409515, -0.07057274132966995, 0.0, 0.0]",2,{},1.389662,True
"[-0.05504245683550835, 1.2730634212493896, -0.08398663252592087, -0.39089909195899963, 0.015442537143826485, -0.06376848369836807, 0.0, 0.0]",2,{},3.042744,True
"[-0.05579938739538193, 1.2647345066070557, -0.07305656373500824, -0.37014415860176086, 0.012837802991271019, -0.052094828337430954, 0.0, 0.0]",2,{},4.99136,True
"[-0.05649099498987198, 1.2573729753494263, -0.06688985228538513, -0.32716745138168335, 0.01059737242758274, -0.044808529317379, 0.0, 0.0]",3,{},-1.1862653,True
"[-0.05709991604089737, 1.2494244575500488, -0.056514352560043335, -0.3532390296459198, 0.00627681752666831, -0.086411252617836, 0.0, 0.0]",2,{},1.2684394,True
"[-0.05786418914794922, 1.2416030168533325, -0.07133931666612625, -0.34760522842407227, 0.0012513959081843495, -0.10050815343856812, 0.0, 0.0]",2,{},0.05856184,True
"[-0.058643244206905365, 1.2337509393692017, -0.07274730503559113, -0.34898099303245544, -0.0038400935009121895, -0.10182976722717285, 0.0, 0.0]",2,{},3.0343134,True
"[-0.0594903938472271, 1.2266652584075928, -0.0792187824845314, -0.31494343280792236, -0.009262746199965477, -0.10845305025577545, 0.0, 0.0]",2,{},3.5479267,True
"[-0.06041984632611275, 1.2205244302749634, -0.08702180534601212, -0.2729796767234802, -0.015110524371266365, -0.11695562303066254, 0.0, 0.0]",1,{},-2.607484,True
"[-0.061429403722286224, 1.2137795686721802, -0.09706134349107742, -0.2998174726963043, -0.01894892007112503, -0.07676799595355988, 0.0, 0.0]",1,{},-2.3213704,True
"[-0.06250028312206268, 1.2064306735992432, -0.10476464033126831, -0.32664892077445984, -0.021246079355478287, -0.04594305157661438, 0.0, 0.0]",1,{},-2.1184514,True
"[-0.06365089118480682, 1.1984806060791016, -0.11476905643939972, -0.3533351719379425, -0.02154030278325081, -0.005884441547095776, 0.0, 0.0]",1,{},-1.8925664,True
"[-0.06488990783691406, 1.1899244785308838, -0.1258443295955658, -0.380248099565506, -0.019619068130850792, 0.038424767553806305, 0.0, 0.0]",3,{},-1.4284295,True
"[-0.06604079902172089, 1.1807570457458496, -0.11479832231998444, -0.407447874546051, -0.019913528114557266, -0.0058888220228254795, 0.0, 0.0]",2,{},2.4157925,True
"[-0.06734609603881836, 1.1721563339233398, -0.1294369399547577, -0.3822668492794037, -0.020993618294596672, -0.021601807326078415, 0.0, 0.0]",2,{},1.1904626,True
"[-0.06861219555139542, 1.1637046337127686, -0.12564320862293243, -0.3756432831287384, -0.021940547972917557, -0.01893865130841732, 0.0, 0.0]",1,{},-1.8670945,True
"[-0.0699758529663086, 1.1546608209609985, -0.13789936900138855, -0.40192773938179016, -0.020430395379662514, 0.030202850699424744, 0.0, 0.0]",2,{},2.9427176,True
"[-0.07145719230175018, 1.1462680101394653, -0.14903512597084045, -0.37299981713294983, -0.019543439149856567, 0.01773928664624691, 0.0, 0.0]",1,{},-1.6990734,True
"[-0.07300825417041779, 1.1372699737548828, -0.1577715128660202, -0.39988061785697937, -0.016908790916204453, 0.052692778408527374, 0.0, 0.0]",2,{},1.8959609,True
"[-0.07460193336009979, 1.1285760402679443, -0.16179552674293518, -0.3863729238510132, -0.014518972486257553, 0.047796495258808136, 0.0, 0.0]",2,{},1.802853,True
"[-0.07608499377965927, 1.1200209856033325, -0.15120252966880798, -0.38019582629203796, -0.01164979673922062, 0.057383716106414795, 0.0, 0.0]",2,{},2.2720597,True
"[-0.07747392356395721, 1.111731767654419, -0.1422150880098343, -0.3683875501155853, -0.008377100341022015, 0.06545390188694, 0.0, 0.0]",3,{},-1.2448903,True
"[-0.07879123836755753, 1.1028339862823486, -0.13323216140270233, -0.39544913172721863, -0.006904574576765299, 0.02945067547261715, 0.0, 0.0]",2,{},1.2144272,True
"[-0.08025751262903214, 1.094191312789917, -0.14740082621574402, -0.3841143846511841, -0.006138892844319344, 0.015313597396016121, 0.0, 0.0]",2,{},2.0999405,True
"[-0.0815797820687294, 1.085776925086975, -0.1336614191532135, -0.37396684288978577, -0.004722852725535631, 0.028320828452706337, 0.0, 0.0]",2,{},1.6386175,True
"[-0.08285989612340927, 1.077561855316162, -0.12963201105594635, -0.3651132881641388, -0.0031235080678015947, 0.031987011432647705, 0.0, 0.0]",2,{},3.329283,True
"[-0.08414068073034286, 1.0700013637542725, -0.1296798437833786, -0.33601728081703186, -0.0015392893692478538, 0.03168446198105812, 0.0, 0.0]",2,{},2.5747755,True
"[-0.08538751304149628, 1.0629063844680786, -0.12644770741462708, -0.3153340220451355, 0.00019641457765828818, 0.03471403941512108, 0.0, 0.0]",3,{},-1.4181323,True
"[-0.08654384315013885, 1.055206298828125, -0.11509299278259277, -0.34222397208213806, -0.0003418256528675556, -0.010764749720692635, 0.0, 0.0]",2,{},3.4903395,True
"[-0.0875755324959755, 1.0481505393981934, -0.10320665687322617, -0.31359294056892395, -0.0003045785997528583, 0.0007451338460668921, 0.0, 0.0]",3,{},-1.7759258,True
"[-0.08852195739746094, 1.0404844284057617, -0.09250827133655548, -0.3407178521156311, -0.0024098940193653107, -0.04210636764764786, 0.0, 0.0]",2,{},0.6368659,True
"[-0.08954687416553497, 1.0329703092575073, -0.09998301416635513, -0.3339636027812958, -0.0048839556984603405, -0.04948126897215843, 0.0, 0.0]",2,{},0.7254321,True
"[-0.090471550822258, 1.0255099534988403, -0.09042391926050186, -0.33157721161842346, -0.006904407404363155, -0.04040917009115219, 0.0, 0.0]",3,{},-1.9876226,True
"[-0.09131765365600586, 1.0174492597579956, -0.08055286109447479, -0.3582747280597687, -0.010901713743805885, -0.07994644343852997, 0.0, 0.0]",2,{},2.0600848,True
"[-0.09200544655323029, 1.0097615718841553, -0.06543996930122375, -0.3417043387889862, -0.014199902303516865, -0.0659637600183487, 0.0, 0.0]",2,{},2.454092,True
"[-0.09283532947301865, 1.0027081966400146, -0.07893004268407822, -0.3135288953781128, -0.018209584057331085, -0.08019325137138367, 0.0, 0.0]",2,{},2.365684,True
"[-0.09372739493846893, 0.9962671399116516, -0.0847809910774231, -0.2863319516181946, -0.022574661299586296, -0.08730150759220123, 0.0, 0.0]",1,{},-2.4020948,True
"[-0.0946880355477333, 0.9892258644104004, -0.09339504688978195, -0.3129819333553314, -0.025214912369847298, -0.052805256098508835, 0.0, 0.0]",2,{},2.773523,True
"[-0.09563646465539932, 0.9828150272369385, -0.09212207049131393, -0.284975528717041, -0.027893833816051483, -0.05357854440808296, 0.0, 0.0]",2,{},-0.08441539,True
"[-0.09665040671825409, 0.9764259457588196, -0.09832488000392914, -0.2840253412723541, -0.030929841101169586, -0.06072012707591057, 0.0, 0.0]",1,{},-2.2420108,True
"[-0.0977315902709961, 0.9694440364837646, -0.10675632953643799, -0.31032976508140564, -0.03227388113737106, -0.026880651712417603, 0.0, 0.0]",2,{},1.7114618,True
"[-0.0989006981253624, 0.9629051685333252, -0.11502765119075775, -0.29066404700279236, -0.034128107130527496, -0.03708481043577194, 0.0, 0.0]",2,{},2.1958642,True
"[-0.10008172690868378, 0.9568902850151062, -0.1160539761185646, -0.26737043261528015, -0.03615638613700867, -0.040565453469753265, 0.0, 0.0]",2,{},2.9404068,True
"[-0.10124244540929794, 0.9515796899795532, -0.113961361348629, -0.2360805720090866, -0.03823577240109444, -0.04158776253461838, 0.0, 0.0]",2,{},2.4591312,True
"[-0.1024250015616417, 0.946937084197998, -0.11590076982975006, -0.2064008265733719, -0.04056612774729729, -0.046607352793216705, 0.0, 0.0]",3,{},-1.9391179,True
"[-0.10353746265172958, 0.9416881203651428, -0.10710117965936661, -0.23340864479541779, -0.04466254636645317, -0.08192823827266693, 0.0, 0.0]",1,{},-2.4959538,True
"[-0.10474338382482529, 0.9358509182929993, -0.11882422864437103, -0.25948241353034973, -0.04640352725982666, -0.034819819033145905, 0.0, 0.0]",2,{},4.005364,True
"[-0.10574760288000107, 0.9307823181152344, -0.09941564500331879, -0.2253008782863617, -0.04740910977125168, -0.02011130191385746, 0.0, 0.0]",0,{},-2.009924,True
"[-0.10675191879272461, 0.9251137971878052, -0.09941565245389938, -0.2519676387310028, -0.048414673656225204, -0.02011130191385746, 0.0, 0.0]",1,{},-2.09108,True
"[-0.10781679302453995, 0.9188534617424011, -0.10702351480722427, -0.278226763010025, -0.04789097234606743, 0.010474109090864658, 0.0, 0.0]",2,{},4.011166,True
"[-0.10875988006591797, 0.9133800268173218, -0.09519999474287033, -0.2432289868593216, -0.047009050846099854, 0.017638396471738815, 0.0, 0.0]",3,{},-1.8237312,True
"[-0.1096411719918251, 0.90729159116745, -0.08744233101606369, -0.27061396837234497, -0.04769181087613106, -0.01365516148507595, 0.0, 0.0]",2,{},0.13843554,True
"[-0.11063728481531143, 0.9012846350669861, -0.0982774943113327, -0.26702451705932617, -0.04900497570633888, -0.026263227686285973, 0.0, 0.0]",3,{},-1.9969373,True
"[-0.11154985427856445, 0.894662618637085, -0.08779276907444, -0.29443055391311646, -0.05242906138300896, -0.06848181784152985, 0.0, 0.0]",2,{},2.3803005,True
"[-0.1123315840959549, 0.8885157108306885, -0.07515060901641846, -0.27330175042152405, -0.05542280152440071, -0.059874821454286575, 0.0, 0.0]",2,{},3.0009809,True
