obs,acts,infos,rews,terminal
"[0.004920005798339844, 1.412770390510559, 0.4983291029930115, 0.08223236352205276, -0.005694288294762373, -0.11287897825241089, 0.0, 0.0]",1,{},0.70416313,True
"[0.009773731231689453, 1.4140338897705078, 0.4893220365047455, 0.05612832307815552, -0.009601740166544914, -0.07815568149089813, 0.0, 0.0]",1,{},0.9417236,True
"[0.014547538943588734, 1.4146995544433594, 0.47930198907852173, 0.029575901105999947, -0.011494766920804977, -0.03786400705575943, 0.0, 0.0]",1,{},1.1338338,True
"[0.01923685148358345, 1.4147562980651855, 0.4686899185180664, 0.002525063930079341, -0.01126069575548172, 0.004682214464992285, 0.0, 0.0]",1,{},1.3668888,True
"[0.02383394166827202, 1.414215087890625, 0.4571208357810974, -0.02404135838150978, -0.008707030676305294, 0.051078181713819504, 0.0, 0.0]",1,{},1.1486315,True
"[0.02836170233786106, 1.4130691289901733, 0.44843849539756775, -0.05091504752635956, -0.004415886476635933, 0.08583081513643265, 0.0, 0.0]",1,{},1.0310476,True
"[0.0328059196472168, 1.4113197326660156, 0.4379575252532959, -0.07774612307548523, 0.0019730653148144484, 0.12779080867767334, 0.0, 0.0]",1,{},-0.3282823,True
"[0.0371825210750103, 1.408976435661316, 0.4294857084751129, -0.10417734086513519, 0.010054731741547585, 0.16164860129356384, 0.0, 0.0]",1,{},-0.44991285,True
"[0.0414729118347168, 1.4060295820236206, 0.4186861515045166, -0.13107353448867798, 0.02029607631266117, 0.20484542846679688, 0.0, 0.0]",0,{},-1.5493786,True
"[0.04576291888952255, 1.4024839401245117, 0.4186550974845886, -0.157749205827713, 0.030535195022821426, 0.20480099320411682, 0.0, 0.0]",1,{},-0.79586965,True
"[0.04995603486895561, 1.3983415365219116, 0.4065035879611969, -0.18441219627857208, 0.04320191591978073, 0.25335749983787537, 0.0, 0.0]",1,{},-1.2201896,True
"[0.0540582649409771, 1.3936063051223755, 0.39513999223709106, -0.21096208691596985, 0.05813150107860565, 0.2986186146736145, 0.0, 0.0]",3,{},-2.9483564,True
"[0.05823564529418945, 1.3882707357406616, 0.4045883119106293, -0.23769919574260712, 0.07116013765335083, 0.2605968713760376, 0.0, 0.0]",1,{},-1.5863041,True
"[0.062339115887880325, 1.3823362588882446, 0.39534592628479004, -0.2645382583141327, 0.0860326737165451, 0.297477662563324, 0.0, 0.0]",3,{},-2.9092822,True
"[0.06650705635547638, 1.375802755355835, 0.4034619927406311, -0.29120057821273804, 0.09927180409431458, 0.2648071348667145, 0.0, 0.0]",3,{},-2.8752933,True
"[0.07076196372509003, 1.3686816692352295, 0.41439586877822876, -0.3172612190246582, 0.11029879003763199, 0.2205599993467331, 0.0, 0.0]",3,{},-2.6395893,True
"[0.07510776817798615, 1.3609806299209595, 0.4258356988430023, -0.3429339528083801, 0.11899803578853607, 0.174000546336174, 0.0, 0.0]",2,{},3.4951298,True
"[0.07917871326208115, 1.353935956954956, 0.39917394518852234, -0.3137477934360504, 0.12688496708869934, 0.15775327384471893, 0.0, 0.0]",2,{},-0.82160103,True
"[0.08336420357227325, 1.3470925092697144, 0.409782737493515, -0.30491340160369873, 0.13562065362930298, 0.17472966015338898, 0.0, 0.0]",3,{},-2.2519329,True
"[0.08761367946863174, 1.3396601676940918, 0.41782885789871216, -0.33099111914634705, 0.14272122085094452, 0.14202451705932617, 0.0, 0.0]",3,{},-2.2669277,True
"[0.09195394814014435, 1.3316367864608765, 0.4292231500148773, -0.3570600748062134, 0.14752590656280518, 0.09610241651535034, 0.0, 0.0]",3,{},-1.9988922,True
"[0.0963839516043663, 1.3230229616165161, 0.44046059250831604, -0.3830915689468384, 0.15006586909294128, 0.050804026424884796, 0.0, 0.0]",2,{},1.0220591,True
"[0.10077066719532013, 1.3145607709884644, 0.4359681010246277, -0.3763676583766937, 0.15275536477565765, 0.053794652223587036, 0.0, 0.0]",2,{},1.0578126,True
"[0.10514316707849503, 1.306357502937317, 0.43421491980552673, -0.36489877104759216, 0.15578441321849823, 0.060586489737033844, 0.0, 0.0]",2,{},2.2018826,True
"[0.1094813346862793, 1.2988107204437256, 0.4303523004055023, -0.3357836604118347, 0.15925978124141693, 0.06951354444026947, 0.0, 0.0]",2,{},2.5506678,True
"[0.11374960094690323, 1.2920178174972534, 0.42299747467041016, -0.3023214340209961, 0.16307798027992249, 0.07636423408985138, 0.0, 0.0]",1,{},-0.86700606,True
"[0.11795482784509659, 1.2846219539642334, 0.41514644026756287, -0.3293108642101288, 0.16846723854541779, 0.10778496414422989, 0.0, 0.0]",2,{},3.4405365,True
"[0.1218988448381424, 1.2777960300445557, 0.38960030674934387, -0.3039153218269348, 0.17327040433883667, 0.09606342762708664, 0.0, 0.0]",2,{},4.069355,True
"[0.1255313903093338, 1.2716280221939087, 0.3592149019241333, -0.2746136486530304, 0.17732423543930054, 0.08107654750347137, 0.0, 0.0]",2,{},0.7344292,True
"[0.1290879249572754, 1.265559434890747, 0.3515699505805969, -0.2702053487300873, 0.18141233921051025, 0.08176211267709732, 0.0, 0.0]",3,{},-1.8864586,True
"[0.13271407783031464, 1.2589199542999268, 0.36037594079971313, -0.2953677773475647, 0.18366314470767975, 0.04501575976610184, 0.0, 0.0]",2,{},3.4026756,True
"[0.136162668466568, 1.252997875213623, 0.3426845669746399, -0.26347294449806213, 0.18584921956062317, 0.043721288442611694, 0.0, 0.0]",2,{},3.8055615,True
"[0.13941068947315216, 1.2479262351989746, 0.3227173686027527, -0.2256637066602707, 0.18795117735862732, 0.04203929752111435, 0.0, 0.0]",3,{},-1.8009937,True
"[0.14273586869239807, 1.2422754764556885, 0.33240601420402527, -0.2511657178401947, 0.1880647987127304, 0.0022724925074726343, 0.0, 0.0]",2,{},5.002024,True
"[0.1457226723432541, 1.2374294996261597, 0.2992929518222809, -0.21530146896839142, 0.18745167553424835, -0.012262442149221897, 0.0, 0.0]",2,{},1.6462395,True
"[0.14869117736816406, 1.2331246137619019, 0.29688459634780884, -0.1913168728351593, 0.1874115914106369, -0.0008014625054784119, 0.0, 0.0]",3,{},-1.6300093,True
"[0.1517374962568283, 1.228235125541687, 0.30665409564971924, -0.21705874800682068, 0.18538427352905273, -0.04054601490497589, 0.0, 0.0]",1,{},-0.5781535,True
"[0.1547260284423828, 1.2227227687835693, 0.29936015605926514, -0.24492739140987396, 0.18487648665905, -0.01015590038150549, 0.0, 0.0]",3,{},-1.5921915,True
"[0.157788947224617, 1.2166283130645752, 0.3086901307106018, -0.2705670893192291, 0.182460755109787, -0.04831438884139061, 0.0, 0.0]",1,{},-0.5714214,True
"[0.16077928245067596, 1.2099167108535767, 0.29959017038345337, -0.2982218861579895, 0.1819048970937729, -0.011117199435830116, 0.0, 0.0]",2,{},0.919861,True
"[0.16372355818748474, 1.203277349472046, 0.29482120275497437, -0.29504337906837463, 0.1815149039030075, -0.007799988146871328, 0.0, 0.0]",2,{},1.3060986,True
"[0.16654177010059357, 1.1966559886932373, 0.28243476152420044, -0.2942051589488983, 0.18089549243450165, -0.012388212606310844, 0.0, 0.0]",2,{},3.7581434,True
"[0.16922959685325623, 1.190844178199768, 0.26921743154525757, -0.2582548260688782, 0.18046614527702332, -0.008586910553276539, 0.0, 0.0]",2,{},5.3099866,True
"[0.17159804701805115, 1.1859413385391235, 0.23789747059345245, -0.21777506172657013, 0.17941983044147491, -0.020926568657159805, 0.0, 0.0]",3,{},-1.7051016,True
