obs,acts,infos,rews,terminal
"[-0.0032532692421227694, 1.4056613445281982, -0.32952964305877686, -0.23372599482536316, 0.003776439232751727, 0.07464326918125153, 0.0, 0.0]",3,{},-0.4023743,True
"[-0.006431388668715954, 1.3998206853866577, -0.3196257948875427, -0.2595931887626648, 0.005568209104239941, 0.03583941608667374, 0.0, 0.0]",3,{},-0.3397723,True
"[-0.00952615775167942, 1.393371343612671, -0.3091684579849243, -0.28663739562034607, 0.005261574871838093, -0.0061333682388067245, 0.0, 0.0]",3,{},-0.27557892,True
"[-0.012541675940155983, 1.3863173723220825, -0.29922574758529663, -0.313505619764328, 0.002962549217045307, -0.045984748750925064, 0.0, 0.0]",3,{},-0.34339014,True
"[-0.015471172519028187, 1.3786754608154297, -0.2884367108345032, -0.3396444618701935, -0.0014983639121055603, -0.0892266184091568, 0.0, 0.0]",3,{},-1.4249316,True
"[-0.01834077760577202, 1.370429515838623, -0.2809371054172516, -0.3665061593055725, -0.007459127809852362, -0.11922615766525269, 0.0, 0.0]",3,{},-1.5523598,True
"[-0.02114286459982395, 1.3615896701812744, -0.2724562883377075, -0.392941951751709, -0.015115002170205116, -0.15313145518302917, 0.0, 0.0]",2,{},1.9426125,True
"[-0.023872947320342064, 1.353232502937317, -0.2655617892742157, -0.3715265393257141, -0.02248016558587551, -0.14731691777706146, 0.0, 0.0]",0,{},-2.0406215,True
"[-0.026602840051054955, 1.344275712966919, -0.26554059982299805, -0.39820754528045654, -0.029844725504517555, -0.14730484783649445, 0.0, 0.0]",2,{},0.7178479,True
"[-0.02945680543780327, 1.335773229598999, -0.2772495150566101, -0.37807077169418335, -0.037897758185863495, -0.16107578575611115, 0.0, 0.0]",2,{},3.0342853,True
"[-0.03227357938885689, 1.3281689882278442, -0.2735327482223511, -0.338201105594635, -0.04595392942428589, -0.16113826632499695, 0.0, 0.0]",0,{},-2.0966551,True
"[-0.03509015962481499, 1.3199652433395386, -0.27351024746894836, -0.36488261818885803, -0.05400907248258591, -0.16111786663532257, 0.0, 0.0]",2,{},1.8446143,True
"[-0.03784503787755966, 1.3122755289077759, -0.267455518245697, -0.3420768976211548, -0.0619632750749588, -0.15909884870052338, 0.0, 0.0]",2,{},0.571276,True
"[-0.0404047966003418, 1.304499864578247, -0.24877981841564178, -0.34589555859565735, -0.06909919530153275, -0.14273127913475037, 0.0, 0.0]",2,{},0.18478394,True
"[-0.04305467754602432, 1.2970119714736938, -0.2571549415588379, -0.33316946029663086, -0.07685098797082901, -0.15505030751228333, 0.0, 0.0]",2,{},1.6881759,True
"[-0.0455448143184185, 1.2898259162902832, -0.2417377531528473, -0.31977272033691406, -0.08407088369131088, -0.1444113850593567, 0.0, 0.0]",2,{},4.473199,True
"[-0.04776925966143608, 1.2835543155670166, -0.2160150110721588, -0.2791171967983246, -0.0904463529586792, -0.12752099335193634, 0.0, 0.0]",1,{},-2.4653494,True
"[-0.050070762634277344, 1.2766919136047363, -0.2256958782672882, -0.3052724003791809, -0.09486820548772812, -0.08844482153654099, 0.0, 0.0]",2,{},0.36010146,True
"[-0.05230426788330078, 1.2698352336883545, -0.21904221177101135, -0.3050173223018646, -0.09915319830179214, -0.08570758998394012, 0.0, 0.0]",2,{},2.845318,True
"[-0.05436372756958008, 1.2635090351104736, -0.20210090279579163, -0.2814268469810486, -0.102977454662323, -0.07649175822734833, 0.0, 0.0]",1,{},-2.1242821,True
"[-0.05648479610681534, 1.2566018104553223, -0.20984728634357452, -0.3071437478065491, -0.10521849989891052, -0.04482479393482208, 0.0, 0.0]",3,{},-1.4671446,True
"[-0.05853138118982315, 1.2490912675857544, -0.20052465796470642, -0.33409935235977173, -0.10932718217372894, -0.0821814313530922, 0.0, 0.0]",1,{},-2.1845517,True
"[-0.06065645068883896, 1.2409920692443848, -0.21038153767585754, -0.36012718081474304, -0.11144251376390457, -0.04231008142232895, 0.0, 0.0]",2,{},3.4118075,True
"[-0.06269750744104385, 1.233618974685669, -0.2019018679857254, -0.32785218954086304, -0.11362788081169128, -0.043711330741643906, 0.0, 0.0]",2,{},1.7493873,True
"[-0.06453142315149307, 1.2263668775558472, -0.18190568685531616, -0.3224301040172577, -0.11511223763227463, -0.029689911752939224, 0.0, 0.0]",2,{},1.9426922,True
"[-0.06615380942821503, 1.2192802429199219, -0.1614493727684021, -0.31502074003219604, -0.11589603871107101, -0.015676205977797508, 0.0, 0.0]",1,{},-1.9306058,True
"[-0.06785230338573456, 1.2116001844406128, -0.17097964882850647, -0.3412577211856842, -0.11476536095142365, 0.022613564506173134, 0.0, 0.0]",2,{},2.927752,True
"[-0.06959342956542969, 1.2045984268188477, -0.17459659278392792, -0.3111528754234314, -0.11428280919790268, 0.009651150554418564, 0.0, 0.0]",1,{},-1.8110851,True
"[-0.07141866534948349, 1.1970069408416748, -0.18515567481517792, -0.33719301223754883, -0.11167246103286743, 0.052206896245479584, 0.0, 0.0]",2,{},2.6426046,True
"[-0.0730128288269043, 1.18962824344635, -0.16283035278320312, -0.32769492268562317, -0.10827899724245071, 0.06786911934614182, 0.0, 0.0]",2,{},4.829002,True
"[-0.07438679039478302, 1.1830357313156128, -0.14137402176856995, -0.2927160859107971, -0.10433576256036758, 0.07886490225791931, 0.0, 0.0]",1,{},-1.5604767,True
"[-0.07585163414478302, 1.1758489608764648, -0.1527467519044876, -0.31899064779281616, -0.09811197221279144, 0.12447555363178253, 0.0, 0.0]",3,{},-0.9561329,True
"[-0.07722310721874237, 1.1680376529693604, -0.14102871716022491, -0.34691402316093445, -0.09427022188901901, 0.07683498412370682, 0.0, 0.0]",2,{},5.1704884,True
"[-0.0784275084733963, 1.1611385345458984, -0.12464632838964462, -0.3063693344593048, -0.09009797871112823, 0.08344487100839615, 0.0, 0.0]",2,{},1.1014146,True
"[-0.07967615127563477, 1.1543649435043335, -0.12866877019405365, -0.300817608833313, -0.08633144944906235, 0.07533080875873566, 0.0, 0.0]",3,{},-1.3357687,True
"[-0.08083915710449219, 1.1469693183898926, -0.11789590120315552, -0.32860609889030457, -0.08475092053413391, 0.0316103920340538, 0.0, 0.0]",2,{},-0.025235632,True
"[-0.08211927115917206, 1.1395360231399536, -0.12891227006912231, -0.33032122254371643, -0.08385707437992096, 0.01787695102393627, 0.0, 0.0]",2,{},0.9041836,True
"[-0.08329000324010849, 1.132096290588379, -0.1183355301618576, -0.33058059215545654, -0.08261293917894363, 0.02488267421722412, 0.0, 0.0]",2,{},2.1271796,True
"[-0.08452463150024414, 1.1251089572906494, -0.1241469532251358, -0.31051063537597656, -0.08193102478981018, 0.01363847404718399, 0.0, 0.0]",2,{},0.5504998,True
"[-0.0857827216386795, 1.1181720495224, -0.1262313723564148, -0.3082924783229828, -0.08152224123477936, 0.00817563571035862, 0.0, 0.0]",1,{},-1.8618238,True
"[-0.08713798224925995, 1.1106493473052979, -0.13841946423053741, -0.33418068289756775, -0.07865674793720245, 0.05731002613902092, 0.0, 0.0]",2,{},1.3616244,True
"[-0.08830461651086807, 1.1031033992767334, -0.12029906362295151, -0.33518877625465393, -0.07506151497364044, 0.07190484553575516, 0.0, 0.0]",2,{},4.008647,True
"[-0.08955707401037216, 1.0964429378509521, -0.12812958657741547, -0.2958778142929077, -0.07220595329999924, 0.05711132287979126, 0.0, 0.0]",2,{},2.103577,True
"[-0.0909033790230751, 1.0902667045593262, -0.1368352621793747, -0.2743930220603943, -0.07002505660057068, 0.043618153780698776, 0.0, 0.0]",0,{},-1.5258412,True
"[-0.09224958717823029, 1.0834906101226807, -0.13683530688285828, -0.30106011033058167, -0.06784415990114212, 0.043618153780698776, 0.0, 0.0]",2,{},2.8596506,True
"[-0.09362764656543732, 1.07733952999115, -0.13960134983062744, -0.2732996940612793, -0.0660661980509758, 0.03555959463119507, 0.0, 0.0]",3,{},-1.4206133,True
"[-0.09492406994104385, 1.070579171180725, -0.12935325503349304, -0.3004739582538605, -0.06634871661663055, -0.005650859791785479, 0.0, 0.0]",2,{},1.8886956,True
"[-0.09617719799280167, 1.06416654586792, -0.12504015862941742, -0.28502407670021057, -0.06662598997354507, -0.005545375868678093, 0.0, 0.0]",1,{},-1.9814465,True
"[-0.09751863777637482, 1.0571651458740234, -0.13610884547233582, -0.311087429523468, -0.06467631459236145, 0.038993630558252335, 0.0, 0.0]",2,{},0.7313916,True
"[-0.09883870929479599, 1.0501809120178223, -0.13395477831363678, -0.3103252053260803, -0.06275160610675812, 0.0384945385158062, 0.0, 0.0]",2,{},3.9933765,True
"[-0.10020790249109268, 1.0441303253173828, -0.13834106922149658, -0.26885926723480225, -0.06135089695453644, 0.028014088049530983, 0.0, 0.0]",1,{},-1.8425289,True
"[-0.10167264938354492, 1.037497639656067, -0.1503397822380066, -0.2946285605430603, -0.057530950754880905, 0.07639896869659424, 0.0, 0.0]",3,{},-1.1388794,True
"[-0.10304240882396698, 1.03025484085083, -0.13841699063777924, -0.32185229659080505, -0.05610688403248787, 0.02848149836063385, 0.0, 0.0]",2,{},1.7587347,True
"[-0.10421428829431534, 1.0231152772903442, -0.11942966282367706, -0.31723254919052124, -0.05389072000980377, 0.04432331398129463, 0.0, 0.0]",2,{},4.710611,True
"[-0.10525675117969513, 1.0168650150299072, -0.10684261471033096, -0.2776952087879181, -0.05132468044757843, 0.05132085829973221, 0.0, 0.0]",2,{},2.214337,True
"[-0.10642042011022568, 1.0111583471298218, -0.11822079122066498, -0.25357145071029663, -0.0495002344250679, 0.03648912534117699, 0.0, 0.0]",0,{},-1.6404816,True
"[-0.10758419334888458, 1.0048514604568481, -0.11822080612182617, -0.2802383601665497, -0.04767576605081558, 0.03648912161588669, 0.0, 0.0]",3,{},-1.5263665,True
"[-0.1086587905883789, 0.9979365468025208, -0.10703706741333008, -0.3073517084121704, -0.04809652641415596, -0.00841523427516222, 0.0, 0.0]",2,{},0.86744,True
"[-0.10967788845300674, 0.9911048412322998, -0.1016436442732811, -0.30363476276397705, -0.048362407833337784, -0.005317451898008585, 0.0, 0.0]",3,{},-1.8267279,True
"[-0.1106051430106163, 0.9836633205413818, -0.09010405093431473, -0.3308214247226715, -0.050946079194545746, -0.05167326331138611, 0.0, 0.0]",1,{},-2.1306436,True
"[-0.11162853240966797, 0.9756249785423279, -0.10217775404453278, -0.3572618067264557, -0.05111059546470642, -0.0032903924584388733, 0.0, 0.0]",2,{},0.26502377,True
"[-0.11278180778026581, 0.9676411747932434, -0.11444982141256332, -0.3548677861690521, -0.051978226751089096, -0.017352581024169922, 0.0, 0.0]",2,{},2.425911,True
"[-0.11385021358728409, 0.960082471370697, -0.1061873584985733, -0.33596885204315186, -0.052618060261011124, -0.012796849012374878, 0.0, 0.0]",2,{},1.7818898,True
"[-0.11504697799682617, 0.9529824256896973, -0.11825601756572723, -0.31560638546943665, -0.054023247212171555, -0.028103763237595558, 0.0, 0.0]",2,{},2.7017107,True
"[-0.11624012142419815, 0.9464890360832214, -0.1177046149969101, -0.28865277767181396, -0.05561289191246033, -0.03179266303777695, 0.0, 0.0]",2,{},2.691875,True
"[-0.11744556576013565, 0.9406455755233765, -0.11866720765829086, -0.259779155254364, -0.05747435986995697, -0.037229444831609726, 0.0, 0.0]",2,{},0.92570275,True
"[-0.1186334639787674, 0.9349994659423828, -0.11684156954288483, -0.2510131597518921, -0.05939580872654915, -0.03842904418706894, 0.0, 0.0]",0,{},-2.026309,True
"[-0.11982135474681854, 0.9287534356117249, -0.11684159189462662, -0.2776801288127899, -0.061317265033721924, -0.03842903673648834, 0.0, 0.0]",3,{},-1.938864,True
"[-0.12092705070972443, 0.9218962788581848, -0.1065363734960556, -0.3049371838569641, -0.06531228870153427, -0.07990065962076187, 0.0, 0.0]",2,{},2.0682929,True
