obs,acts,infos,rews,terminal
"[0.005758476443588734, 1.4117660522460938, 0.5832604169845581, 0.037581320852041245, -0.00666588032618165, -0.1321171671152115, 0.0, 0.0]",1,{},0.83335996,True
"[0.011426734738051891, 1.4120473861694336, 0.5711314678192139, 0.012482669204473495, -0.010918475687503815, -0.0850590392947197, 0.0, 0.0]",1,{},0.62257963,True
"[0.017024993896484375, 1.4117214679718018, 0.5623388290405273, -0.014510741457343102, -0.013404116965830326, -0.04971728473901749, 0.0, 0.0]",1,{},0.7383811,True
"[0.02255268022418022, 1.4108061790466309, 0.553480863571167, -0.04068582504987717, -0.014109735377132893, -0.01411355845630169, 0.0, 0.0]",1,{},0.9947484,True
"[0.02799959108233452, 1.4092988967895508, 0.5433509945869446, -0.0669809952378273, -0.012782027944922447, 0.026556527242064476, 0.0, 0.0]",1,{},0.8091633,True
"[0.03338604047894478, 1.4071881771087646, 0.5357638597488403, -0.09379148483276367, -0.009935603477060795, 0.056933898478746414, 0.0, 0.0]",1,{},0.9935914,True
"[0.03870429843664169, 1.4044784307479858, 0.5272303819656372, -0.12040150910615921, -0.005380259361118078, 0.09111489355564117, 0.0, 0.0]",1,{},1.0981485,True
"[0.04393434524536133, 1.4011718034744263, 0.5161476135253906, -0.14695410430431366, 0.001393515383824706, 0.13548800349235535, 0.0, 0.0]",1,{},-0.4866965,True
"[0.049096204340457916, 1.397265911102295, 0.507606565952301, -0.17362380027770996, 0.009873674251139164, 0.1696186065673828, 0.0, 0.0]",1,{},-0.71159786,True
"[0.054187677800655365, 1.3927708864212036, 0.49880486726760864, -0.19987978041172028, 0.02010997012257576, 0.20474481582641602, 0.0, 0.0]",1,{},-1.0469699,True
"[0.0592157356441021, 1.3876792192459106, 0.490858256816864, -0.22649575769901276, 0.031930141150951385, 0.23642484843730927, 0.0, 0.0]",1,{},-1.1286585,True
"[0.0641627311706543, 1.3819957971572876, 0.4807051122188568, -0.2529512047767639, 0.045772794634103775, 0.2768784463405609, 0.0, 0.0]",0,{},-2.069707,True
"[0.06910905987024307, 1.375714898109436, 0.4806646406650543, -0.27963414788246155, 0.05961265042424202, 0.276822030544281, 0.0, 0.0]",2,{},-0.97213304,True
"[0.07407999038696289, 1.369592547416687, 0.4828670024871826, -0.27273285388946533, 0.07371066510677338, 0.2819858193397522, 0.0, 0.0]",3,{},-2.7069876,True
"[0.07912082970142365, 1.3628798723220825, 0.4916548728942871, -0.2990029454231262, 0.08603018522262573, 0.24641311168670654, 0.0, 0.0]",3,{},-2.509934,True
"[0.08423080295324326, 1.3555817604064941, 0.5003847479820251, -0.3250042200088501, 0.09657667577266693, 0.21094875037670135, 0.0, 0.0]",2,{},-0.41799644,True
"[0.08941106498241425, 1.348659634590149, 0.506786048412323, -0.3084124028682709, 0.10774651169776917, 0.22341689467430115, 0.0, 0.0]",2,{},1.9503342,True
"[0.0943746566772461, 1.3421238660812378, 0.4858185350894928, -0.29126685857772827, 0.11823791265487671, 0.20984673500061035, 0.0, 0.0]",3,{},-2.4269354,True
"[0.09941587597131729, 1.3349921703338623, 0.495549738407135, -0.3176606595516205, 0.12677422165870667, 0.1707414984703064, 0.0, 0.0]",2,{},0.5671405,True
"[0.10433177649974823, 1.3278571367263794, 0.48336878418922424, -0.3178326487541199, 0.13496510684490204, 0.16383269429206848, 0.0, 0.0]",2,{},3.5687087,True
"[0.1089661568403244, 1.3214313983917236, 0.4559943675994873, -0.2862725555896759, 0.14240401983261108, 0.14879129827022552, 0.0, 0.0]",2,{},2.473955,True
"[0.11347456276416779, 1.3158509731292725, 0.4433361887931824, -0.2487507313489914, 0.14989979565143585, 0.14992931485176086, 0.0, 0.0]",1,{},-0.9422784,True
"[0.11789961159229279, 1.3096528053283691, 0.4328943192958832, -0.276466965675354, 0.15951713919639587, 0.1923639178276062, 0.0, 0.0]",2,{},1.1874229,True
"[0.12228956073522568, 1.3041760921478271, 0.4289116859436035, -0.2445225566625595, 0.16962318122386932, 0.20213890075683594, 0.0, 0.0]",3,{},-2.2918217,True
"[0.1267412155866623, 1.298122525215149, 0.4367084503173828, -0.270034521818161, 0.17810849845409393, 0.16972123086452484, 0.0, 0.0]",3,{},-2.2141826,True
"[0.13126154243946075, 1.291475534439087, 0.4458851218223572, -0.2961635887622833, 0.18428677320480347, 0.12357326596975327, 0.0, 0.0]",2,{},2.423369,True
"[0.13558359444141388, 1.2852859497070312, 0.42598408460617065, -0.27587592601776123, 0.1905325949192047, 0.12491653859615326, 0.0, 0.0]",3,{},-2.0188856,True
"[0.13998231291770935, 1.2785303592681885, 0.43568700551986694, -0.3007983863353729, 0.19474543631076813, 0.08425652980804443, 0.0, 0.0]",3,{},-1.728806,True
"[0.14444570243358612, 1.2712026834487915, 0.4438600540161133, -0.32599493861198425, 0.1972448080778122, 0.04998752102255821, 0.0, 0.0]",2,{},3.412224,True
"[0.1487521231174469, 1.2646892070770264, 0.42801958322525024, -0.28984636068344116, 0.19988586008548737, 0.05282103270292282, 0.0, 0.0]",3,{},-1.7493227,True
"[0.15314483642578125, 1.2576020956039429, 0.43886762857437134, -0.31503358483314514, 0.20028673112392426, 0.008017721585929394, 0.0, 0.0]",2,{},1.0482317,True
"[0.15744733810424805, 1.2505178451538086, 0.4298895299434662, -0.31490767002105713, 0.2006484717130661, 0.007234755903482437, 0.0, 0.0]",2,{},3.2892435,True
"[0.16149874031543732, 1.243802785873413, 0.405317485332489, -0.2984190583229065, 0.20046783983707428, -0.0036125252954661846, 0.0, 0.0]",1,{},-0.55101055,True
"[0.16547736525535583, 1.2364544868469238, 0.39612168073654175, -0.326827734708786, 0.20222313702106476, 0.03510606661438942, 0.0, 0.0]",2,{},3.29151,True
"[0.1692257821559906, 1.2295833826065063, 0.373478502035141, -0.3055705428123474, 0.20360256731510162, 0.027588900178670883, 0.0, 0.0]",2,{},2.866034,True
"[0.1728668212890625, 1.2234060764312744, 0.36241838335990906, -0.274784117937088, 0.20530131459236145, 0.033974867314100266, 0.0, 0.0]",2,{},0.75921106,True
"[0.17653170228004456, 1.2175763845443726, 0.36410239338874817, -0.2594229280948639, 0.20770296454429626, 0.04803279787302017, 0.0, 0.0]",2,{},2.8343656,True
"[0.17991046607494354, 1.2119505405426025, 0.3362783193588257, -0.2502621114253998, 0.20932148396968842, 0.03237012028694153, 0.0, 0.0]",2,{},0.31855324,True
"[0.18329820036888123, 1.2064675092697144, 0.33666035532951355, -0.24399714171886444, 0.21145565807819366, 0.0426834300160408, 0.0, 0.0]",2,{},3.6867871,True
"[0.18643836677074432, 1.2016645669937134, 0.3121933937072754, -0.21372412145137787, 0.21329864859580994, 0.036859914660453796, 0.0, 0.0]",3,{},-1.7474837,True
"[0.18964748084545135, 1.1962800025939941, 0.3208509385585785, -0.23932312428951263, 0.21336185932159424, 0.001264200429432094, 0.0, 0.0]",3,{},-1.5560752,True
"[0.1929200142621994, 1.1903061866760254, 0.3287808895111084, -0.2652873396873474, 0.21181702613830566, -0.030896877869963646, 0.0, 0.0]",1,{},-0.5269799,True
"[0.19610348343849182, 1.1836974620819092, 0.31754663586616516, -0.2938317656517029, 0.21262092888355255, 0.01607823744416237, 0.0, 0.0]",2,{},1.925949,True
"[0.19915743172168732, 1.17734694480896, 0.30462926626205444, -0.2823525369167328, 0.2133978009223938, 0.015537326224148273, 0.0, 0.0]",3,{},-1.7023205,True
"[0.20228871703147888, 1.1704282760620117, 0.31439009308815, -0.3073180317878723, 0.21212807297706604, -0.0253946240991354, 0.0, 0.0]",2,{},2.5981386,True
"[0.20537109673023224, 1.1641225814819336, 0.3089374899864197, -0.280152827501297, 0.2114238739013672, -0.014084098860621452, 0.0, 0.0]",2,{},1.4283328,True
"[0.2084386795759201, 1.158168077468872, 0.3069131076335907, -0.26462602615356445, 0.21126744151115417, -0.0031287174206227064, 0.0, 0.0]",2,{},2.5795379,True
"[0.2113303244113922, 1.1525667905807495, 0.2894934117794037, -0.24889475107192993, 0.2109314203262329, -0.006720098666846752, 0.0, 0.0]",2,{},3.5620747,True
"[0.21395158767700195, 1.1474149227142334, 0.2629988193511963, -0.2288527935743332, 0.2100500911474228, -0.01762675680220127, 0.0, 0.0]",1,{},-0.79143506,True
"[0.21648196876049042, 1.1416267156600952, 0.25153976678848267, -0.2574681341648102, 0.2115667462348938, 0.030333098024129868, 0.0, 0.0]",3,{},-1.8600246,True
"[0.21907587349414825, 1.1352537870407104, 0.25950318574905396, -0.2832263708114624, 0.21145223081111908, -0.0022901950869709253, 0.0, 0.0]",3,{},-1.639905,True
