obs,acts,infos,rews,terminal
"[-0.0016023635398596525, 1.4144212007522583, -0.16232280433177948, 0.15560364723205566, 0.001863592304289341, 0.036768604069948196, 0.0, 0.0]",0,{},1.2376422,True
"[-0.0032050132285803556, 1.417344331741333, -0.162103071808815, 0.12991563975811005, 0.003680536290630698, 0.03634261339902878, 0.0, 0.0]",0,{},1.1386334,True
"[-0.004807663150131702, 1.4196680784225464, -0.16210880875587463, 0.10327085852622986, 0.005496358498930931, 0.03631996735930443, 0.0, 0.0]",0,{},0.93629235,True
"[-0.006410407833755016, 1.4213918447494507, -0.16211417317390442, 0.07659938931465149, 0.007311967201530933, 0.03631560876965523, 0.0, 0.0]",0,{},0.671861,True
"[-0.008013153448700905, 1.4225153923034668, -0.1621195524930954, 0.049930743873119354, 0.009127275086939335, 0.03630997613072395, 0.0, 0.0]",0,{},0.35004243,True
"[-0.009616089053452015, 1.4230390787124634, -0.16212493181228638, 0.02326221391558647, 0.010942320339381695, 0.0363042987883091, 0.0, 0.0]",0,{},-0.013090805,True
"[-0.011219024658203125, 1.4229626655578613, -0.16213031113147736, -0.003406326984986663, 0.012757092714309692, 0.036298640072345734, 0.0, 0.0]",0,{},-0.3887136,True
"[-0.012821960262954235, 1.4222865104675293, -0.16213564574718475, -0.030074890702962875, 0.014571563340723515, 0.03629300743341446, 0.0, 0.0]",0,{},-0.74352795,True
"[-0.01442499179393053, 1.421010136604309, -0.16214098036289215, -0.05674349144101143, 0.0163857601583004, 0.03628743812441826, 0.0, 0.0]",3,{},0.054752454,True
"[-0.015944862738251686, 1.4191354513168335, -0.15170179307460785, -0.08331435173749924, 0.01610560528934002, -0.005603650584816933, 0.0, 0.0]",0,{},-1.1564482,True
"[-0.017464732751250267, 1.4166607856750488, -0.15170042216777802, -0.10998276621103287, 0.0158263947814703, -0.005584764294326305, 0.0, 0.0]",0,{},-1.346332,True
"[-0.018984604626893997, 1.4135862588882446, -0.15169954299926758, -0.13665124773979187, 0.015546785667538643, -0.005592879373580217, 0.0, 0.0]",0,{},-1.479827,True
"[-0.020504379644989967, 1.4099113941192627, -0.15169888734817505, -0.16331976652145386, 0.015267213806509972, -0.005592041648924351, 0.0, 0.0]",3,{},-0.7018219,True
"[-0.021938228979706764, 1.4056422710418701, -0.1409008800983429, -0.18971283733844757, 0.012822356075048447, -0.04890170320868492, 0.0, 0.0]",0,{},-1.4606926,True
"[-0.02337188646197319, 1.400773286819458, -0.14089328050613403, -0.2163817137479782, 0.01037878543138504, -0.04887592792510986, 0.0, 0.0]",1,{},-2.205531,True
"[-0.02488689497113228, 1.3953150510787964, -0.15109498798847198, -0.24258895218372345, 0.00997899193316698, -0.007996545173227787, 0.0, 0.0]",3,{},-0.9359805,True
"[-0.02631235122680664, 1.3892532587051392, -0.13985580205917358, -0.2694031000137329, 0.007327010855078697, -0.05304431915283203, 0.0, 0.0]",0,{},-1.4613684,True
"[-0.02773761749267578, 1.3825913667678833, -0.13984742760658264, -0.29607218503952026, 0.004676808603107929, -0.053008951246738434, 0.0, 0.0]",2,{},0.94404775,True
"[-0.029326248914003372, 1.3761744499206543, -0.15541739761829376, -0.28518378734588623, 0.001274015405215323, -0.06806229054927826, 0.0, 0.0]",2,{},0.8242444,True
"[-0.030825424939393997, 1.3697919845581055, -0.1469140201807022, -0.28366819024086, -0.0017084600403904915, -0.05965474247932434, 0.0, 0.0]",2,{},3.8011913,True
"[-0.032146356999874115, 1.3641633987426758, -0.12989577651023865, -0.25016912817955017, -0.003866010345518589, -0.043154750019311905, 0.0, 0.0]",1,{},-2.216685,True
"[-0.03352775424718857, 1.3579292297363281, -0.13750432431697845, -0.2770713269710541, -0.00449866708368063, -0.012654272839426994, 0.0, 0.0]",0,{},-1.7930186,True
"[-0.03490915149450302, 1.351095199584961, -0.1375027447938919, -0.3037349581718445, -0.005131505895406008, -0.012657972984015942, 0.0, 0.0]",3,{},-1.6295569,True
"[-0.03619823604822159, 1.3436548709869385, -0.12591974437236786, -0.330693781375885, -0.00808428693562746, -0.05906111001968384, 0.0, 0.0]",1,{},-2.119167,True
"[-0.037549592554569244, 1.335619330406189, -0.13374671339988708, -0.35713955760002136, -0.009465500712394714, -0.027626479044556618, 0.0, 0.0]",2,{},3.3500252,True
"[-0.038834571838378906, 1.3282586336135864, -0.12736403942108154, -0.32715314626693726, -0.010577023029327393, -0.02223029173910618, 0.0, 0.0]",2,{},2.0477958,True
"[-0.04003620147705078, 1.3212448358535767, -0.11939569562673569, -0.3117276728153229, -0.011334356851875782, -0.015146891586482525, 0.0, 0.0]",3,{},-1.6772254,True
"[-0.041140079498291016, 1.3136388063430786, -0.10713671147823334, -0.338070273399353, -0.014545232057571411, -0.06421708315610886, 0.0, 0.0]",1,{},-2.2357814,True
"[-0.042340852320194244, 1.3054242134094238, -0.11928486824035645, -0.36509764194488525, -0.015325482934713364, -0.015604903921484947, 0.0, 0.0]",2,{},2.2752542,True
"[-0.043515395373106, 1.2976343631744385, -0.11674126237630844, -0.34622475504875183, -0.016033237800002098, -0.014154973439872265, 0.0, 0.0]",2,{},3.2110844,True
"[-0.04452228546142578, 1.2903869152069092, -0.1006958857178688, -0.3221140205860138, -0.016021722927689552, 0.00023033581965137273, 0.0, 0.0]",2,{},0.8106496,True
"[-0.04547109454870224, 1.2831881046295166, -0.09512890130281448, -0.3199463486671448, -0.015773765742778778, 0.004959084093570709, 0.0, 0.0]",2,{},4.570865,True
"[-0.0463140495121479, 1.276902437210083, -0.08497408032417297, -0.2793574631214142, -0.015110477805137634, 0.013266025111079216, 0.0, 0.0]",1,{},-1.960181,True
"[-0.04724569246172905, 1.2700096368789673, -0.09608366340398788, -0.30632132291793823, -0.012224284000694752, 0.05772408843040466, 0.0, 0.0]",3,{},-1.508203,True
"[-0.04809723049402237, 1.262511968612671, -0.0860360711812973, -0.3332248628139496, -0.01135121751576662, 0.0174613818526268, 0.0, 0.0]",2,{},2.6114671,True
"[-0.0489933006465435, 1.2555432319641113, -0.09024716913700104, -0.30971336364746094, -0.010724145919084549, 0.012541373260319233, 0.0, 0.0]",2,{},2.1677268,True
"[-0.05005369335412979, 1.2491285800933838, -0.1058628186583519, -0.2850929796695709, -0.010895187966525555, -0.0034207054413855076, 0.0, 0.0]",2,{},3.846002,True
"[-0.050927065312862396, 1.243409276008606, -0.08799080550670624, -0.25418412685394287, -0.010244660079479218, 0.013010330498218536, 0.0, 0.0]",3,{},-1.7567798,True
"[-0.05170287936925888, 1.2370941638946533, -0.07575784623622894, -0.2806861996650696, -0.01204320602118969, -0.03597106784582138, 0.0, 0.0]",1,{},-2.174093,True
"[-0.052568815648555756, 1.2301771640777588, -0.08706077188253403, -0.3074198067188263, -0.011578640900552273, 0.00929117389023304, 0.0, 0.0]",3,{},-1.7973317,True
"[-0.05334310606122017, 1.2226536273956299, -0.07556915283203125, -0.3343958258628845, -0.013416662812232971, -0.036760423332452774, 0.0, 0.0]",2,{},4.20255,True
"[-0.05405597761273384, 1.2160241603851318, -0.06964670121669769, -0.29465973377227783, -0.015032286755740643, -0.032312773168087006, 0.0, 0.0]",2,{},1.9097453,True
"[-0.05465526506304741, 1.2097312211990356, -0.05878244712948799, -0.27969685196876526, -0.016166390851140022, -0.02268199995160103, 0.0, 0.0]",2,{},0.43792558,True
"[-0.055344678461551666, 1.2035471200942993, -0.06732936948537827, -0.2748618423938751, -0.01775241270661354, -0.03172046318650246, 0.0, 0.0]",1,{},-2.1341803,True
