obs,acts,infos,rews,terminal
"[0.007655525114387274, 1.398478627204895, 0.7754124999046326, -0.5529876947402954, -0.008864105679094791, -0.17564256489276886, 0.0, 0.0]",2,{},-0.20470345,True
"[0.015482711605727673, 1.3864072561264038, 0.7906941175460815, -0.5365762710571289, -0.01674540899693966, -0.15764111280441284, 0.0, 0.0]",2,{},1.049173,True
"[0.02343463897705078, 1.3751494884490967, 0.8026355504989624, -0.5004410743713379, -0.024099305272102356, -0.14709195494651794, 0.0, 0.0]",2,{},1.3022913,True
"[0.031449221074581146, 1.3646841049194336, 0.8086963891983032, -0.46526819467544556, -0.031259842216968536, -0.1432240605354309, 0.0, 0.0]",1,{},0.10095588,True
"[0.03937988355755806, 1.3536219596862793, 0.7981568574905396, -0.4917621910572052, -0.036300480365753174, -0.1008216142654419, 0.0, 0.0]",2,{},-0.2158286,True
"[0.04738979414105415, 1.3426177501678467, 0.8057769536972046, -0.48919379711151123, -0.04103894904255867, -0.09477831423282623, 0.0, 0.0]",1,{},0.025591252,True
"[0.05534067004919052, 1.3310291767120361, 0.7983585000038147, -0.5151425004005432, -0.0442761592566967, -0.06475012004375458, 0.0, 0.0]",2,{},2.5286434,True
"[0.06323490291833878, 1.3201637268066406, 0.7931483387947083, -0.48302438855171204, -0.04796888306736946, -0.07386093586683273, 0.0, 0.0]",2,{},-0.17158991,True
"[0.07128963619470596, 1.3096282482147217, 0.8085619807243347, -0.4683450162410736, -0.051039475947618484, -0.061417363584041595, 0.0, 0.0]",2,{},1.5297008,True
"[0.07917995750904083, 1.299035906791687, 0.7930113077163696, -0.47091415524482727, -0.054977063089609146, -0.07875865697860718, 0.0, 0.0]",2,{},1.5882039,True
"[0.08704786002635956, 1.2889785766601562, 0.7910702228546143, -0.44716164469718933, -0.059216294437646866, -0.08479221165180206, 0.0, 0.0]",1,{},0.25386146,True
"[0.09483728557825089, 1.278320074081421, 0.7812338471412659, -0.47379985451698303, -0.06148361787199974, -0.04535044729709625, 0.0, 0.0]",1,{},0.62910867,True
"[0.10253200680017471, 1.267059326171875, 0.7693707942962646, -0.5004769563674927, -0.06137722730636597, 0.002127736108377576, 0.0, 0.0]",2,{},1.5259511,True
"[0.11015816032886505, 1.2559139728546143, 0.7629770636558533, -0.4953608214855194, -0.061731964349746704, -0.007095411419868469, 0.0, 0.0]",2,{},0.22073443,True
"[0.11796102672815323, 1.2451609373092651, 0.7799952030181885, -0.4778990149497986, -0.06144684925675392, 0.005702848546206951, 0.0, 0.0]",1,{},0.82899565,True
"[0.1256726235151291, 1.2338098287582397, 0.7685539722442627, -0.5043919086456299, -0.05887022987008095, 0.05153718590736389, 0.0, 0.0]",1,{},0.9133688,True
"[0.13330182433128357, 1.2218619585037231, 0.75822514295578, -0.5308395624160767, -0.05422542616724968, 0.09290458261966705, 0.0, 0.0]",2,{},2.7222881,True
"[0.14092998206615448, 1.2105326652526855, 0.7583401799201965, -0.503361165523529, -0.049790967255830765, 0.08869726210832596, 0.0, 0.0]",2,{},0.37578377,True
"[0.1487686187028885, 1.1995563507080078, 0.7785462737083435, -0.48766815662384033, -0.04451899603009224, 0.1054486483335495, 0.0, 0.0]",2,{},3.8469021,True
"[0.15648145973682404, 1.189348578453064, 0.7667417526245117, -0.45355224609375, -0.040024105459451675, 0.08990602195262909, 0.0, 0.0]",2,{},3.2817178,True
"[0.16411742568016052, 1.1799274682998657, 0.7595926523208618, -0.41861286759376526, -0.03605780750513077, 0.07933273911476135, 0.0, 0.0]",1,{},0.9899661,True
"[0.17167548835277557, 1.1699135303497314, 0.7498030066490173, -0.4449335038661957, -0.030129531398415565, 0.11857622861862183, 0.0, 0.0]",1,{},0.95477104,True
"[0.1791713684797287, 1.1593128442764282, 0.7420187592506409, -0.4710041284561157, -0.022641390562057495, 0.1497761309146881, 0.0, 0.0]",2,{},1.9750059,True
"[0.18673363327980042, 1.1492136716842651, 0.748414933681488, -0.44875648617744446, -0.01492195576429367, 0.15440276265144348, 0.0, 0.0]",2,{},2.6424098,True
"[0.19420918822288513, 1.1394076347351074, 0.7401977777481079, -0.43576374650001526, -0.00764434365555644, 0.14556512236595154, 0.0, 0.0]",2,{},1.6857607,True
"[0.20181016623973846, 1.130314588546753, 0.7525535225868225, -0.4041132628917694, -0.00018853212532121688, 0.14912539720535278, 0.0, 0.0]",2,{},-1.4173158,True
"[0.2095947265625, 1.1214635372161865, 0.7696579694747925, -0.3934083580970764, 0.008487085811793804, 0.17351193726062775, 0.0, 0.0]",2,{},1.5103616,True
"[0.21722355484962463, 1.1129049062728882, 0.7548093199729919, -0.3804442286491394, 0.016467077657580376, 0.1595999300479889, 0.0, 0.0]",1,{},-0.6583591,True
"[0.22477445006370544, 1.1037425994873047, 0.745024561882019, -0.4073566794395447, 0.026407789438962936, 0.19881387054920197, 0.0, 0.0]",2,{},-1.1279224,True
"[0.23238296806812286, 1.0945491790771484, 0.7504695057868958, -0.40881484746932983, 0.03666071966290474, 0.20505814254283905, 0.0, 0.0]",1,{},-0.8414784,True
"[0.2399059236049652, 1.0847647190093994, 0.7397512197494507, -0.4352264404296875, 0.04905492067337036, 0.2478843480348587, 0.0, 0.0]",2,{},0.94720274,True
"[0.24737481772899628, 1.0755635499954224, 0.7344211935997009, -0.40939971804618835, 0.06137797236442566, 0.24646106362342834, 0.0, 0.0]",2,{},-1.2863396,True
"[0.25492221117019653, 1.0664708614349365, 0.7417811155319214, -0.40469688177108765, 0.07419700175523758, 0.2563803195953369, 0.0, 0.0]",2,{},2.9694831,True
"[0.26224765181541443, 1.058330774307251, 0.7202787399291992, -0.3624401092529297, 0.08634761720895767, 0.24301226437091827, 0.0, 0.0]",2,{},1.3890729,True
"[0.269411563873291, 1.0506398677825928, 0.7046037912368774, -0.3425491750240326, 0.09803283214569092, 0.23370425403118134, 0.0, 0.0]",2,{},1.7665254,True
"[0.2764328122138977, 1.0437216758728027, 0.6905908584594727, -0.30827680230140686, 0.10947542637586594, 0.22885191440582275, 0.0, 0.0]",2,{},1.5346106,True
"[0.28326016664505005, 1.037224531173706, 0.6717690229415894, -0.2895981967449188, 0.12037099152803421, 0.21791119873523712, 0.0, 0.0]",2,{},-0.9271915,True
"[0.2901690602302551, 1.0312204360961914, 0.6791630983352661, -0.2678453326225281, 0.1320451945066452, 0.2334839403629303, 0.0, 0.0]",2,{},-1.5358948,True
"[0.297173410654068, 1.0255179405212402, 0.6879104375839233, -0.2545994222164154, 0.1445218324661255, 0.24953310191631317, 0.0, 0.0]",1,{},-0.9938927,True
"[0.30408191680908203, 1.0192089080810547, 0.6759392023086548, -0.28191325068473816, 0.15940558910369873, 0.29767516255378723, 0.0, 0.0]",3,{},-2.8289335,True
"[0.311074823141098, 1.0123271942138672, 0.6866090893745422, -0.30726635456085205, 0.17210036516189575, 0.25389552116394043, 0.0, 0.0]",2,{},0.03870525,True
"[0.31793585419654846, 1.0054200887680054, 0.673738420009613, -0.30846306681632996, 0.18449734151363373, 0.24793961644172668, 0.0, 0.0]",2,{},2.998705,True
"[0.32448387145996094, 0.9992251396179199, 0.6431472301483154, -0.2768220901489258, 0.196213960647583, 0.23433232307434082, 0.0, 0.0]",2,{},1.041758,True
"[0.3308669924736023, 0.9934028387069702, 0.6268505454063416, -0.2603272497653961, 0.20776736736297607, 0.2310681790113449, 0.0, 0.0]",2,{},1.3423817,True
"[0.3370853364467621, 0.9881725907325745, 0.6103838682174683, -0.23410537838935852, 0.21933279931545258, 0.23130826652050018, 0.0, 0.0]",2,{},0.49268457,True
"[0.3432467579841614, 0.9837543368339539, 0.6040344834327698, -0.19821010529994965, 0.2315875142812729, 0.2450944483280182, 0.0, 0.0]",2,{},1.5573516,True
"[0.34919309616088867, 0.9800053834915161, 0.5826348066329956, -0.168545663356781, 0.24377243220806122, 0.24369876086711884, 0.0, 0.0]",3,{},-2.4427123,True
"[0.3552078306674957, 0.9756789207458496, 0.5912652611732483, -0.19401881098747253, 0.2541710138320923, 0.20797181129455566, 0.0, 0.0]",3,{},-2.4164696,True
"[0.36130839586257935, 0.9707944393157959, 0.6021300554275513, -0.2184814065694809, 0.26225391030311584, 0.16165819764137268, 0.0, 0.0]",3,{},-1.9902953,True
"[0.3674679696559906, 0.9653329253196716, 0.6095908880233765, -0.24389229714870453, 0.268770694732666, 0.13033577799797058, 0.0, 0.0]",2,{},-0.09481601,True
"[0.3735833168029785, 0.9599776268005371, 0.6048141717910767, -0.23926594853401184, 0.27566850185394287, 0.13795623183250427, 0.0, 0.0]",3,{},-1.8536272,True
"[0.3797551095485687, 0.9540556073188782, 0.6119832396507263, -0.2641862630844116, 0.281004935503006, 0.1067289263010025, 0.0, 0.0]",2,{},1.5044838,True
"[0.3857782483100891, 0.9485301375389099, 0.5969362258911133, -0.2466263771057129, 0.28653234243392944, 0.11054791510105133, 0.0, 0.0]",2,{},2.2961886,True
"[0.39164239168167114, 0.9439303278923035, 0.5804461240768433, -0.20562167465686798, 0.2926836907863617, 0.12302707135677338, 0.0, 0.0]",1,{},-0.63627017,True
"[0.3974207937717438, 0.9386930465698242, 0.5696359872817993, -0.23443645238876343, 0.30114179849624634, 0.16916298866271973, 0.0, 0.0]",3,{},-2.399918,True
"[0.40329474210739136, 0.9328887462615967, 0.5816445350646973, -0.2591680884361267, 0.3070865869522095, 0.11889646202325821, 0.0, 0.0]",3,{},-1.9211372,True
"[0.40923842787742615, 0.9265236854553223, 0.5904985070228577, -0.2837205231189728, 0.3110996186733246, 0.08026055991649628, 0.0, 0.0]",2,{},0.8004422,True
"[0.4151375889778137, 0.9205920696258545, 0.5852969884872437, -0.26462608575820923, 0.31589123606681824, 0.09583234786987305, 0.0, 0.0]",2,{},2.2150707,True
"[0.420754611492157, 0.9147244095802307, 0.5576730370521545, -0.2616717219352722, 0.32007890939712524, 0.08375364542007446, 0.0, 0.0]",3,{},-1.925536,True
"[0.4264613091945648, 0.9083067178726196, 0.5690352916717529, -0.2855910360813141, 0.3217799961566925, 0.034021686762571335, 0.0, 0.0]",2,{},1.8780326,True
"[0.4319552481174469, 0.9019410610198975, 0.5480414628982544, -0.2832150459289551, 0.3231833577156067, 0.028067205101251602, 0.0, 0.0]",1,{},-0.48755464,True
"[0.43736857175827026, 0.8949387073516846, 0.5379031896591187, -0.31199246644973755, 0.3267650306224823, 0.07163365185260773, 0.0, 0.0]",3,{},-1.8996022,True
"[0.4428725242614746, 0.8873910307884216, 0.5493899583816528, -0.3356723189353943, 0.32780563831329346, 0.0208123829215765, 0.0, 0.0]",2,{},5.374378,True
"[0.4479197561740875, 0.8804769515991211, 0.5044609904289246, -0.3073481023311615, 0.3280714154243469, 0.005315446760505438, 0.0, 0.0]",2,{},1.4431808,True
"[0.45279616117477417, 0.8735281229019165, 0.4875628352165222, -0.3088569939136505, 0.32815107703208923, 0.0015929481014609337, 0.0, 0.0]",2,{},4.0986547,True
"[0.45732489228248596, 0.8670375943183899, 0.4532483220100403, -0.2883833646774292, 0.32776060700416565, -0.007809336297214031, 0.0, 0.0]",3,{},-1.3672274,True
"[0.4619079530239105, 0.8599829077720642, 0.46017080545425415, -0.31312063336372375, 0.32582277059555054, -0.038756757974624634, 0.0, 0.0]",2,{},3.0316322,True
"[0.4663352072238922, 0.8535388708114624, 0.4440908432006836, -0.28609102964401245, 0.3243962228298187, -0.028530782088637352, 0.0, 0.0]",2,{},4.010095,True
"[0.47042807936668396, 0.8475157022476196, 0.41110190749168396, -0.26728910207748413, 0.3225075304508209, -0.03777378425002098, 0.0, 0.0]",2,{},1.1713281,True
"[0.4744698405265808, 0.8417269587516785, 0.4054228365421295, -0.2570030093193054, 0.3212094306945801, -0.02596214972436428, 0.0, 0.0]",3,{},-1.5799215,True
"[0.478600412607193, 0.835379958152771, 0.41663533449172974, -0.2812992036342621, 0.317498117685318, -0.0742267295718193, 0.0, 0.0]",2,{},3.3716495,True
"[0.48244982957839966, 0.8292843699455261, 0.38890859484672546, -0.27004849910736084, 0.3133704662322998, -0.08255387842655182, 0.0, 0.0]",2,{},0.11787406,True
"[0.4863344132900238, 0.8231849670410156, 0.3917485773563385, -0.27038174867630005, 0.3099641501903534, -0.06812656670808792, 0.0, 0.0]",3,{},-1.3588177,True
"[0.490302175283432, 0.8165283799171448, 0.40227198600769043, -0.29468414187431335, 0.30427831411361694, -0.11371701955795288, 0.0, 0.0]",2,{},5.338431,True
"[0.49394482374191284, 0.8106884360313416, 0.36988565325737, -0.2583899199962616, 0.29846611618995667, -0.1162445992231369, 0.0, 0.0]",1,{},-0.22048089,True
"[0.49751290678977966, 0.8042219877243042, 0.3605329692363739, -0.286641001701355, 0.2946198284626007, -0.07692582905292511, 0.0, 0.0]",1,{},-0.5493198,True
"[0.5010083317756653, 0.7971274852752686, 0.3513970971107483, -0.3149379789829254, 0.2927030026912689, -0.038337383419275284, 0.0, 0.0]",2,{},3.0962958,True
"[0.5041977763175964, 0.7902041077613831, 0.32145264744758606, -0.30720147490501404, 0.2901178300380707, -0.05170293524861336, 0.0, 0.0]",2,{},5.0435247,True
"[0.5070596933364868, 0.7840437293052673, 0.288935124874115, -0.2732442021369934, 0.2872830927371979, -0.056694962084293365, 0.0, 0.0]",3,{},-1.5078527,True
"[0.50999516248703, 0.7773270606994629, 0.29830408096313477, -0.29759201407432556, 0.282400518655777, -0.09765151888132095, 0.0, 0.0]",2,{},2.8431325,True
"[0.5127819776535034, 0.7710050940513611, 0.28325173258781433, -0.2801039516925812, 0.27771180868148804, -0.09377394616603851, 0.0, 0.0]",2,{},1.8506461,True
"[0.515453040599823, 0.7648440003395081, 0.27154844999313354, -0.2729882001876831, 0.2731509506702423, -0.09121740609407425, 0.0, 0.0]",3,{},-1.4551477,True
"[0.5182107090950012, 0.7581238746643066, 0.2824944257736206, -0.2974349558353424, 0.26625293493270874, -0.13796022534370422, 0.0, 0.0]",2,{},4.113202,True
"[0.52085942029953, 0.7522459030151367, 0.2709623873233795, -0.2601502239704132, 0.26003924012184143, -0.12427464872598648, 0.0, 0.0]",2,{},2.8529224,True
"[0.5233426094055176, 0.7467011213302612, 0.25439774990081787, -0.24537037312984467, 0.2538243532180786, -0.12429793179035187, 0.0, 0.0]",2,{},2.095569,True
"[0.5256549119949341, 0.7412329912185669, 0.23757052421569824, -0.24194572865962982, 0.2473692148923874, -0.12910272181034088, 0.0, 0.0]",1,{},-0.64661986,True
"[0.5278850793838501, 0.7351329922676086, 0.22721703350543976, -0.270409494638443, 0.24309056997299194, -0.08557283133268356, 0.0, 0.0]",2,{},2.9595203,True
"[0.5300644636154175, 0.7296974658966064, 0.22146213054656982, -0.2409989833831787, 0.23952274024486542, -0.07135682553052902, 0.0, 0.0]",2,{},0.69888294,True
"[0.5322757959365845, 0.7244467735290527, 0.223929762840271, -0.2329137921333313, 0.23667065799236298, -0.0570412203669548, 0.0, 0.0]",3,{},-1.7811803,True
"[0.5345708727836609, 0.7186142802238464, 0.23444566130638123, -0.25844183564186096, 0.2316707819700241, -0.09999778866767883, 0.0, 0.0]",2,{},3.6276543,True
"[0.536655604839325, 0.7133004069328308, 0.21355590224266052, -0.23538197576999664, 0.22651533782482147, -0.10310882329940796, 0.0, 0.0]",2,{},2.7150772,True
"[0.5386278033256531, 0.7084393501281738, 0.20209236443042755, -0.21530479192733765, 0.22158169746398926, -0.0986730307340622, 0.0, 0.0]",3,{},-1.5877775,True
"[0.5406805276870728, 0.7029983997344971, 0.21219202876091003, -0.24079664051532745, 0.21457751095294952, -0.14008362591266632, 0.0, 0.0]",2,{},0.049915045,True
"[0.5428279042243958, 0.6975647807121277, 0.22085778415203094, -0.24061822891235352, 0.20839959383010864, -0.12355830520391464, 0.0, 0.0]",1,{},-0.69907886,True
"[0.5448854565620422, 0.6915098428726196, 0.20958498120307922, -0.2685709595680237, 0.20453068614006042, -0.07737816125154495, 0.0, 0.0]",2,{},4.010283,True
"[0.546893298625946, 0.6864449381828308, 0.20386800169944763, -0.22468301653862, 0.20143245160579681, -0.061964619904756546, 0.0, 0.0]",2,{},2.6643548,True
"[0.5486445426940918, 0.6815802454948425, 0.17886418104171753, -0.21570362150669098, 0.1976650059223175, -0.07534893602132797, 0.0, 0.0]",1,{},-1.2341553,True
"[0.550334632396698, 0.6760953664779663, 0.17116257548332214, -0.24348755180835724, 0.19549275934696198, -0.043444905430078506, 0.0, 0.0]",2,{},1.4313143,True
"[0.551827609539032, 0.6706283688545227, 0.1519804298877716, -0.24262648820877075, 0.192796990275383, -0.05391498655080795, 0.0, 0.0]",1,{},-1.4862266,True
"[0.55323725938797, 0.664542555809021, 0.14152027666568756, -0.270413339138031, 0.19223816692829132, -0.011176424100995064, 0.0, 0.0]",2,{},0.89285,True
"[0.5545234680175781, 0.6585044860839844, 0.12935613095760345, -0.26826030015945435, 0.19150084257125854, -0.01474657654762268, 0.0, 0.0]",2,{},2.856715,True
"[0.5557540059089661, 0.6531031727790833, 0.12331831455230713, -0.24001839756965637, 0.19123612344264984, -0.005294347647577524, 0.0, 0.0]",1,{},-1.9016557,True
"[0.5569223165512085, 0.6470960378646851, 0.11555115133523941, -0.26715120673179626, 0.1925317645072937, 0.025912875309586525, 0.0, 0.0]",2,{},0.39801708,True
"[0.5579166412353516, 0.6410292387008667, 0.09861278533935547, -0.26974162459373474, 0.19335629045963287, 0.016490548849105835, 0.0, 0.0]",3,{},-2.2380564,True
"[0.5590021014213562, 0.6343821883201599, 0.11004137992858887, -0.29523375630378723, 0.19184963405132294, -0.030133167281746864, 0.0, 0.0]",2,{},2.1982002,True
"[0.560015082359314, 0.6281470656394958, 0.10252996534109116, -0.2769588828086853, 0.19060859084129333, -0.024820812046527863, 0.0, 0.0]",2,{},2.8473368,True
