,curr_heading,track_error_deg,curr_alt_ft,altitude_error_ft,new_episode,action,altitude_out_of_bounds,altitude_reward,heading_reward,on_target,reward,heading_target,altitude_target,remaining fuel pounds
0,269.66695867853446,0.33304132146554366,3000.17102406919,0.17102406919002533,1,8,0,0.49958979994929936,0.493343355723866,1.0,0.9929331556731653,270,3000,199.9951461530258
1,269.6612254592585,0.3387745407414968,3003.322959136218,3.3229591362178326,0,3,0,0.4920299054243742,0.4932287633330205,,0.9852586687573948,270,3000,199.99054037016444
2,271.364566418518,-1.3645664185179953,3008.0155390053988,8.01553900539875,0,3,0,0.48077478496459664,0.47272580711828494,,0.9535005920828816,270,3000,199.98616988908876
3,272.09827083168585,-2.098270831685852,3011.0926364809275,11.092636480927467,0,3,0,0.47339438788685906,0.45806093231897765,,0.9314553202058367,270,3000,199.98200073511217
4,272.0389587158495,-2.0389587158495033,3012.1742330901325,12.174233090132475,0,3,0,0.47080018587754635,0.4592464298261638,,0.9300466157037102,270,3000,199.97799895765345
5,270.8291396912893,-0.8291396912892992,3011.5585033483803,11.558503348380327,0,5,0,0.4722770094175361,0.4834276180629813,,0.9557046274805174,270,3000,199.97414024433067
6,269.339355285792,0.6606447142079901,3010.953958489001,10.953958489000797,0,3,0,0.47372700609427754,0.48679540173561986,,0.9605224078298974,270,3000,199.97040285855786
7,268.41679116811287,1.5832088318871342,3010.2517901472747,10.251790147274733,0,3,0,0.4754111520202899,0.46835570444433083,,0.9437668564646207,270,3000,199.96676745060017
8,267.6491863959088,2.3508136040911722,3008.0235796310008,8.023579631000757,0,5,0,0.4807554995795322,0.45301324816671296,,0.9337687477462451,270,3000,199.963215826361
9,267.0142613402399,2.985738659760102,3005.5385369360447,5.538536936044693,0,3,0,0.4867158573484247,0.44032272009952245,,0.9270385774479472,270,3000,199.95973092903546
10,266.92256787875306,3.077432121246943,3002.937836188823,2.9378361888229847,0,3,0,0.4929536201581865,0.43849000230678925,,0.9314436224649758,270,3000,199.95630033832595
11,267.6781123254945,2.32188767450549,2998.972529385239,-1.0274706147611141,0,6,0,0.4975356188151494,0.45359140352221383,,0.9511270223373632,270,3000,199.95291300732143
12,268.32838076476247,1.6716192352375288,2996.884177669883,-3.1158223301172256,0,2,0,0.492526721625549,0.4665886065874541,,0.9591153282130032,270,3000,199.94955980940026
13,269.69918224531864,0.3008177546813613,2996.511078041047,-3.488921958953142,0,3,0,0.4916318447383967,0.49398742241338867,,0.9856192671517854,270,3000,199.94623556428618
14,270.4409821058763,-0.4409821058762873,2994.8027736209333,-5.197226379066706,0,6,0,0.48753448836591906,0.4911858954977675,,0.9787203838636865,270,3000,199.942933592057
15,270.6095873142825,-0.6095873142825212,2994.6869811564684,-5.313018843531609,0,2,0,0.4872567609383165,0.4878159085828559,,0.9750726695211724,270,3000,199.9396486613777
16,271.58943343233784,-1.5894334323378416,2996.193744890392,-3.8062551096081734,0,3,0,0.49087072336463805,0.4682312906004897,,0.9591020139651277,270,3000,199.93637909619358
17,272.21887483808905,-2.21887483808905,2996.378189366311,-3.621810633689165,0,3,0,0.4913131121683413,0.4556503666709376,,0.9469634788392789,270,3000,199.93312194143093
18,271.0452168770434,-1.0452168770434014,2994.7215750031173,-5.278424996882677,0,6,0,0.4873397340409711,0.4791087877285838,,0.9664485217695549,270,3000,199.92987402841962
19,269.4802971719673,0.5197028280326776,2994.907735001296,-5.092264998704195,0,3,0,0.4877862375129848,0.48961246958698396,,0.9773987070999688,270,3000,199.9266329632094
20,268.3581616557845,1.6418383442155005,2996.783085118979,-3.2169148810207844,0,3,0,0.49228425183926394,0.46718385043553756,,0.9594681022748015,270,3000,199.92339911706682
21,267.91597178987246,2.084028210127542,2997.3124636374414,-2.6875363625586033,0,3,0,0.49355396256560474,0.45834560589898876,,0.9518995684645934,270,3000,199.92017111611307
22,267.7885463406958,2.2114536593041976,2995.935406781733,-4.064593218266964,0,6,0,0.4902511011923224,0.4557986970554766,,0.946049798247799,270,3000,199.91694720527383
23,267.80695374186416,2.193046258135837,2996.2423698604107,-3.7576301395893097,0,2,0,0.49098735001994753,0.45616661392863417,,0.9471539639485818,270,3000,199.9137260537522
24,269.0974366168887,0.9025633831113282,2998.2486081831157,-1.7513918168842793,0,3,0,0.4957992988034656,0.4819600662416368,,0.9777593650451024,270,3000,199.91050906180982
25,270.78092818955395,-0.780928189553947,2998.997494723648,-1.0025052763521671,0,3,0,0.4975954980071813,0.48439124268366857,,0.9819867406908498,270,3000,199.90729548052008
26,270.7074915089873,-0.7074915089872889,2997.8493821918964,-2.1506178081035614,0,6,0,0.4948417580162843,0.48585905411679997,,0.9807008121330842,270,3000,199.90408404080895
