,curr_heading,track_error_deg,curr_alt_ft,altitude_error_ft,new_episode,action,altitude_out_of_bounds,altitude_reward,heading_reward,on_target,reward,heading_target,altitude_target,remaining fuel pounds
0,269.9965122853116,0.0034877146883900423,3000.1275987438858,0.12759874388575554,1,1,0,0.49969395529261373,0.4999302895030711,1.0,0.9996242447956849,270,3000,199.99514617336789
1,270.69439630445703,-0.6943963044570296,3001.1414937525988,1.1414937525987625,0,3,0,0.49726213510526257,0.48612079376489414,,0.9833829288701568,270,3000,199.99053920538455
2,272.1035284780706,-2.1035284780705865,3001.9369104616344,1.9369104616343975,0,3,0,0.49535433361322767,0.45795584541396867,,0.9533101790271963,270,3000,199.9861664768404
3,271.8565249784404,-1.8565249784404045,3001.046936068684,1.0469360686838627,0,5,0,0.4974889310581346,0.4628928136699285,,0.9603817447280631,270,3000,199.98199449399945
4,270.86846742148487,-0.8684674214848656,2999.9913546144962,-0.008645385503768921,0,3,0,0.4999792641024812,0.482641557315481,,0.9826208214179621,270,3000,199.97798786182977
5,270.07140639309875,-0.07140639309875496,2998.8413096107543,-1.1586903892457485,0,3,0,0.49722088909083956,0.4985727688209723,,0.9957936579118118,270,3000,199.97412124462974
6,268.95648019160575,1.043519808394251,2996.1988465338945,-3.801153466105461,0,6,0,0.49088295962140216,0.4791427077906947,,0.9700256674120968,270,3000,199.97037396497797
7,267.9394964515464,2.060503548453596,2995.518378086388,-4.481621913611889,0,2,0,0.48925086074204965,0.45881580372246245,,0.9480666644645122,270,3000,199.96672636714695
8,268.61166915556436,1.388330844435643,2996.587540961802,-3.4124590381979942,0,3,0,0.4918152405265979,0.47225081702076727,,0.9640660575473652,270,3000,199.96316345388337
9,269.9746928106043,0.025307189395675778,2996.2217484228313,-3.778251577168703,0,3,0,0.490937889644103,0.4994941740061129,,0.990432063650216,270,3000,199.95966986481747
10,269.49957873898643,0.500421261013571,2993.9232175648212,-6.076782435178757,0,6,0,0.4854248792300821,0.48999785879985347,,0.9754227380299356,270,3000,199.95623159388794
11,269.0510227194709,0.9489772805291068,2993.6246731355786,-6.375326864421368,0,3,0,0.48470882247507846,0.481032371133956,,0.9657411936090345,270,3000,199.95283729560924
12,269.4875834346682,0.5124165653318187,2995.1001755446196,-4.89982445538044,0,3,0,0.4882478048292236,0.48975810334404635,,0.9780059081732699,270,3000,199.94948021662196
13,269.8346327035261,0.16536729647390302,2995.161516368389,-4.83848363161087,0,3,0,0.4883949303720753,0.49669473066378445,,0.9850896610358597,270,3000,199.94615282398826
14,269.43868707606134,0.5613129239386581,2993.304466754198,-6.695533245801926,0,6,0,0.4839408096772362,0.48878079018599235,,0.9727215998632286,270,3000,199.94284825030715
15,268.844302289275,1.1556977107250077,2993.3692051395774,-6.630794860422611,0,2,0,0.48409608424818207,0.476900558413636,,0.9609966426618181,270,3000,199.93956121780704
16,269.44777397644793,0.5522260235520662,2995.1723974198103,-4.827602580189705,0,3,0,0.48842102849888164,0.48896241408533325,,0.977383442584215,270,3000,199.93628995927597
17,270.33262085675113,-0.3326208567511344,2995.607677835971,-4.392322164028883,0,3,0,0.48946504557568143,0.4933517597381852,,0.9828168053138666,270,3000,199.93303121179642
