,curr_heading,track_error_deg,curr_alt_ft,altitude_error_ft,new_episode,action,altitude_out_of_bounds,altitude_reward,heading_reward,on_target,reward,heading_target,altitude_target,remaining fuel pounds
0,269.9965122853116,0.0034877146883900423,3000.1275987438858,0.12759874388575554,1,1,0,0.49969395529261373,0.4999302895030711,1.0,0.9996242447956849,270,3000,199.99514617336789
1,270.69439630445703,-0.6943963044570296,3001.1414937525988,1.1414937525987625,0,3,0,0.49726213510526257,0.48612079376489414,,0.9833829288701568,270,3000,199.99053920538455
2,272.1035284780706,-2.1035284780705865,3001.9369104616344,1.9369104616343975,0,3,0,0.49535433361322767,0.45795584541396867,,0.9533101790271963,270,3000,199.9861664768404
3,270.82673215626335,-0.826732156263347,3001.0862532518804,1.0862532518804073,0,6,0,0.4973946290653391,0.48347573853097475,,0.9808703675963139,270,3000,199.9819943756538
4,269.28349104814293,0.7165089518570653,3002.1828886158764,2.1828886158764362,0,3,0,0.49476435670635593,0.48567881849558536,,0.9804431752019414,270,3000,199.9779884170291
5,268.8820103694837,1.1179896305163197,3004.9963769875467,4.996376987546682,0,3,0,0.48801622424657554,0.477654246500089,,0.9656704707466646,270,3000,199.97412464479282
6,268.6921735889891,1.3078264110109217,3006.3057599514723,6.305759951472282,0,3,0,0.4848756782361065,0.47385989475803403,,0.9587355729941405,270,3000,199.9703830662209
7,267.84500669391434,2.1549933060856574,3005.6320019699633,5.632001969963312,0,6,0,0.48649168210903443,0.4569271951212026,,0.943418877230237,270,3000,199.9667433646387
8,267.09182782253527,2.908172177464735,3006.8570822402835,6.857082240283489,0,3,0,0.48355333552789104,0.44187307570740686,,0.9254264112352979,270,3000,199.96318722217788
9,267.0855319478392,2.914468052160828,3009.8340660743415,9.834066074341536,0,3,0,0.4764130603289135,0.4417472372736816,,0.9181602976025951,270,3000,199.95970170059525
10,267.7946211923862,2.2053788076137835,3011.4214729219675,11.421472921967506,0,3,0,0.47260567595042985,0.45592011780457575,,0.9285257937550055,270,3000,199.95627358622627
11,268.76977512917597,1.2302248708240313,3011.0385391786695,11.038539178669453,0,3,0,0.4735241398933111,0.47541095108351067,,0.9489350909768217,270,3000,199.95289156371604
12,269.306725952985,0.6932740470149952,3009.0435980036855,9.043598003685474,0,6,0,0.47830899254591697,0.48614322482103145,,0.9644522173669484,270,3000,199.94954522463627
13,269.413483390694,0.5865166093059884,3009.017979837954,9.017979837954044,0,2,0,0.4783704375397803,0.48827703297292446,,0.9666474705127048,270,3000,199.94622697662425
14,270.21295450039884,-0.2129545003988369,3010.680678989738,10.680678989738226,0,3,0,0.47438246508893167,0.4957435841597104,,0.9701260492486421,270,3000,199.94293288644118
15,271.02473864054286,-1.0247386405428642,3010.9786714836955,10.978671483695507,0,3,0,0.4736677321469042,0.47951809530395234,,0.9531858274508566,270,3000,199.93965797004444
16,270.4204777730209,-0.4204777730208775,3009.374103460461,9.374103460460901,0,6,0,0.47751627748675474,0.4915957246725296,,0.9691120021592843,270,3000,199.93639755453785
17,269.51385845400523,0.48614154599476933,3009.5075966455042,9.507596645504236,0,2,0,0.47719609500289534,0.4902832737832749,,0.9674793687861702,270,3000,199.9331480168929
