obs,acts,infos,rews,terminal
"[0.016281576827168465, -0.049700360745191574, -0.042824193835258484, 0.00161809753626585]",1,{},1.0,True
"[0.015287569724023342, 0.14600875973701477, -0.042791832238435745, -0.3042629063129425]",0,{},1.0,True
"[0.018207745626568794, -0.04847806692123413, -0.04887709021568298, -0.025376679375767708]",0,{},1.0,True
"[0.017238182947039604, -0.24286624789237976, -0.049384623765945435, 0.2514932155609131]",1,{},1.0,True
"[0.01238085888326168, -0.04707515239715576, -0.04435475915670395, -0.056348539888858795]",0,{},1.0,True
"[0.01143935602158308, -0.24153399467468262, -0.04548173025250435, 0.2220168113708496]",0,{},1.0,True
"[0.006608675699681044, -0.43597733974456787, -0.04104139283299446, 0.5000132322311401]",1,{},1.0,True
"[-0.002110870787873864, -0.24030156433582306, -0.031041128560900688, 0.19468392431735992]",0,{},1.0,True
"[-0.006916902028024197, -0.4349660575389862, -0.027147449553012848, 0.4774153530597687]",0,{},1.0,True
"[-0.015616223216056824, -0.629694402217865, -0.017599143087863922, 0.7614198923110962]",1,{},1.0,True
"[-0.0282101109623909, -0.43433448672294617, -0.002370745176449418, 0.4632515013217926]",1,{},1.0,True
"[-0.036896802484989166, -0.2391791045665741, 0.00689428485929966, 0.16982227563858032]",0,{},1.0,True
"[-0.041680384427309036, -0.4343990683555603, 0.010290730744600296, 0.46467214822769165]",1,{},1.0,True
"[-0.05036836490035057, -0.23942402005195618, 0.0195841733366251, 0.17525050044059753]",1,{},1.0,True
"[-0.05515684559941292, -0.04458774998784065, 0.023089183494448662, -0.11119049042463303]",0,{},1.0,True
"[-0.05604860186576843, -0.24003282189369202, 0.02086537331342697, 0.1886865794658661]",1,{},1.0,True
"[-0.060849256813526154, -0.04521549865603447, 0.024639105424284935, -0.09734181314706802]",0,{},1.0,True
"[-0.061753567308187485, -0.2406817525625229, 0.02269226871430874, 0.20301175117492676]",1,{},1.0,True
"[-0.06656720489263535, -0.04589156061410904, 0.026752503588795662, -0.08242736756801605]",1,{},1.0,True
"[-0.0674850344657898, 0.1488368809223175, 0.02510395646095276, -0.3665512204170227]",0,{},1.0,True
"[-0.06450829654932022, -0.046632640063762665, 0.01777293160557747, -0.06605952978134155]",0,{},1.0,True
"[-0.06544094532728195, -0.24200484156608582, 0.016451742500066757, 0.23217745125293732]",0,{},1.0,True
"[-0.07028104364871979, -0.43735796213150024, 0.021095290780067444, 0.53000408411026]",1,{},1.0,True
"[-0.07902820408344269, -0.24253901839256287, 0.031695373356342316, 0.24404223263263702]",1,{},1.0,True
"[-0.08387898653745651, -0.0478837750852108, 0.03657621517777443, -0.0384770967066288]",0,{},1.0,True
"[-0.08483666181564331, -0.24351061880588531, 0.035806674510240555, 0.265517920255661]",1,{},1.0,True
"[-0.08970687538385391, -0.04891753941774368, 0.04111703485250473, -0.015659695491194725]",1,{},1.0,True
"[-0.09068522602319717, 0.1455913633108139, 0.04080383852124214, -0.295091450214386]",1,{},1.0,True
"[-0.087773397564888, 0.3401085436344147, 0.03490201011300087, -0.57463139295578]",0,{},1.0,True
"[-0.08097122609615326, 0.14451512694358826, 0.02340938337147236, -0.2711608111858368]",0,{},1.0,True
"[-0.0780809223651886, -0.050932906568050385, 0.01798616722226143, 0.028812648728489876]",1,{},1.0,True
"[-0.07909958064556122, 0.14392656087875366, 0.018562419340014458, -0.2581416070461273]",1,{},1.0,True
"[-0.0762210488319397, 0.33877864480018616, 0.013399587012827396, -0.5449123978614807]",0,{},1.0,True
"[-0.06944547593593597, 0.14347100257873535, 0.00250133965164423, -0.24803782999515533]",0,{},1.0,True
"[-0.06657605618238449, -0.05168658494949341, -0.002459416864439845, 0.04543302208185196]",0,{},1.0,True
"[-0.06760978698730469, -0.24677318334579468, -0.0015507565112784505, 0.33733895421028137]",1,{},1.0,True
"[-0.07254525274038315, -0.0516291968524456, 0.005196022801101208, 0.0441674180328846]",0,{},1.0,True
"[-0.07357783615589142, -0.24682526290416718, 0.006079371087253094, 0.3384852111339569]",1,{},1.0,True
"[-0.07851433753967285, -0.051790352910757065, 0.01284907478839159, 0.04772555083036423]",1,{},1.0,True
"[-0.07955014705657959, 0.14314502477645874, 0.01380358636379242, -0.24087584018707275]",0,{},1.0,True
"[-0.07668724656105042, -0.05217136815190315, 0.00898606888949871, 0.05612894892692566]",0,{},1.0,True
"[-0.07773067057132721, -0.247420996427536, 0.010108647868037224, 0.3516334593296051]",1,{},1.0,True
"[-0.08267909288406372, -0.052444253116846085, 0.017141317948698997, 0.06215515732765198]",1,{},1.0,True
"[-0.08372797816991806, 0.14242778718471527, 0.01838442124426365, -0.22507067024707794]",1,{},1.0,True
"[-0.08087942004203796, 0.3372822403907776, 0.013883006758987904, -0.5118982195854187]",0,{},1.0,True
"[-0.07413377612829208, 0.1419675052165985, 0.0036450426559895277, -0.21487289667129517]",0,{},1.0,True
"[-0.07129442691802979, -0.053206365555524826, -0.0006524151540361345, 0.07895760983228683]",1,{},1.0,True
"[-0.07235855609178543, 0.1419249325990677, 0.0009267370915040374, -0.21393108367919922]",1,{},1.0,True
"[-0.06952005624771118, 0.33703362941741943, -0.003351884661242366, -0.5063215494155884]",0,{},1.0,True
"[-0.06277938187122345, 0.1419590562582016, -0.013478315435349941, -0.21469679474830627]",0,{},1.0,True
"[-0.05994020402431488, -0.052967626601457596, -0.017772251740098, 0.07370418310165405]",1,{},1.0,True
"[-0.0609995573759079, 0.14240454137325287, -0.016298167407512665, -0.22453255951404572]",1,{},1.0,True
"[-0.05815146490931511, 0.33775559067726135, -0.02078881859779358, -0.5223116874694824]",0,{},1.0,True
"[-0.05139635503292084, 0.14293232560157776, -0.03123505227267742, -0.23625138401985168]",0,{},1.0,True
"[-0.04853770509362221, -0.05172977223992348, -0.03596007823944092, 0.0464177243411541]",0,{},1.0,True
"[-0.049572303891181946, -0.24631811678409576, -0.035031724721193314, 0.3275415599346161]",1,{},1.0,True
"[-0.054498665034770966, -0.05071539431810379, -0.02848089300096035, 0.024020273238420486]",0,{},1.0,True
