obs,acts,infos,rews,terminal
"[-0.032582495361566544, 0.024193916469812393, -0.002389841014519334, 0.0013930670684203506]",0,{},1.0,True
"[-0.032098617404699326, -0.17089368402957916, -0.002361979568377137, 0.29332101345062256]",1,{},1.0,True
"[-0.035516489297151566, 0.024261867627501488, 0.0035044406540691853, -0.00010591300815576687]",0,{},1.0,True
"[-0.03503125160932541, -0.17091016471385956, 0.0035023223608732224, 0.2936806380748749]",0,{},1.0,True
"[-0.03844945505261421, -0.3660818636417389, 0.009375935420393944, 0.5874661207199097]",1,{},1.0,True
"[-0.04577109217643738, -0.17109248042106628, 0.02112525701522827, 0.2977513372898102]",1,{},1.0,True
"[-0.049192942678928375, 0.02372206188738346, 0.02708028443157673, 0.011805093847215176]",0,{},1.0,True
"[-0.04871850088238716, -0.17177757620811462, 0.027316385880112648, 0.3129076659679413]",1,{},1.0,True
"[-0.0521540530025959, 0.022944791242480278, 0.03357454016804695, 0.02896309830248356]",0,{},1.0,True
"[-0.05169515684247017, -0.17264215648174286, 0.03415380045771599, 0.3320472240447998]",0,{},1.0,True
"[-0.05514800176024437, -0.36823317408561707, 0.040794745087623596, 0.635301947593689]",1,{},1.0,True
"[-0.06251266598701477, -0.17370325326919556, 0.05350078269839287, 0.35574015974998474]",1,{},1.0,True
"[-0.06598673015832901, 0.020618826150894165, 0.06061558797955513, 0.08039581775665283]",1,{},1.0,True
"[-0.06557435542345047, 0.21482183039188385, 0.06222350522875786, -0.19256360828876495]",0,{},1.0,True
"[-0.06127791479229927, 0.0188674908131361, 0.05837223306298256, 0.11908096820116043]",1,{},1.0,True
"[-0.06090056523680687, 0.21310663223266602, 0.060753852128982544, -0.15462982654571533]",1,{},1.0,True
"[-0.056638434529304504, 0.4073084592819214, 0.057661253958940506, -0.4275444746017456]",1,{},1.0,True
"[-0.04849226400256157, 0.601568341255188, 0.04911036416888237, -0.701507031917572]",0,{},1.0,True
"[-0.03646089881658554, 0.40580132603645325, 0.03508022427558899, -0.39377787709236145]",0,{},1.0,True
"[-0.02834487147629261, 0.21019959449768066, 0.027204666286706924, -0.09024433046579361]",0,{},1.0,True
"[-0.02414087951183319, 0.014698480255901814, 0.02539977990090847, 0.21089601516723633]",1,{},1.0,True
"[-0.023846909403800964, 0.20944823324680328, 0.02961770072579384, -0.07366764545440674]",0,{},1.0,True
"[-0.01965794526040554, 0.013914468698203564, 0.028144346550107002, 0.2282106876373291]",1,{},1.0,True
"[-0.01937965489923954, 0.20862315595149994, 0.03270856291055679, -0.05546332150697708]",1,{},1.0,True
