obs,acts,infos,rews,terminal
"[0.018541404977440834, -0.04711638763546944, 0.04852753505110741, -0.006983819417655468]",1,{},1.0,True
"[0.0175990778952837, 0.14727723598480225, 0.048387859016656876, -0.2839694917201996]",1,{},1.0,True
"[0.020544622093439102, 0.34167683124542236, 0.04270847141742706, -0.5610070824623108]",0,{},1.0,True
"[0.027378158643841743, 0.14598233997821808, 0.0314883291721344, -0.25518056750297546]",1,{},1.0,True
"[0.03029780462384224, 0.3406408727169037, 0.026384716853499413, -0.5377675890922546]",0,{},1.0,True
"[0.037110622972249985, 0.14515811204910278, 0.015629364177584648, -0.2368892878293991]",0,{},1.0,True
"[0.040013786405324936, -0.050183601677417755, 0.01089157909154892, 0.06068234518170357]",0,{},1.0,True
"[0.03901011496782303, -0.24546000361442566, 0.012105226516723633, 0.35678163170814514]",0,{},1.0,True
"[0.034100912511348724, -0.44075194001197815, 0.019240859895944595, 0.6532569527626038]",1,{},1.0,True
"[0.02528587356209755, -0.2459031492471695, 0.0323059968650341, 0.36669430136680603]",1,{},1.0,True
"[0.020367810502648354, -0.05125480517745018, 0.03963988274335861, 0.0843704491853714]",0,{},1.0,True
"[0.019342714920639992, -0.24692189693450928, 0.04132729396224022, 0.38929158449172974]",1,{},1.0,True
"[0.014404277317225933, -0.052410151809453964, 0.04911312460899353, 0.10991986840963364]",1,{},1.0,True
"[0.013356073759496212, 0.14197488129138947, 0.05131152272224426, -0.16687263548374176]",0,{},1.0,True
"[0.016195571050047874, -0.05384258180856705, 0.04797406867146492, 0.14154593646526337]",1,{},1.0,True
"[0.015118720009922981, 0.14056062698364258, 0.0508049875497818, -0.13562440872192383]",0,{},1.0,True
"[0.017929932102560997, -0.05525082349777222, 0.04809249937534332, 0.17264403402805328]",1,{},1.0,True
"[0.016824916005134583, 0.13915099203586578, 0.05154538154602051, -0.10448779910802841]",0,{},1.0,True
"[0.019607936963438988, -0.05667029693722725, 0.04945562407374382, 0.20400165021419525]",1,{},1.0,True
"[0.018474530428647995, 0.1377107948064804, 0.05353565886616707, -0.07267946004867554]",1,{},1.0,True
"[0.021228745579719543, 0.33202600479125977, 0.05208206921815872, -0.34800270199775696]",1,{},1.0,True
"[0.027869265526533127, 0.5263699889183044, 0.04512201249599457, -0.6238181591033936]",0,{},1.0,True
"[0.03839666396379471, 0.3306480646133423, 0.03264565020799637, -0.31727275252342224]",0,{},1.0,True
"[0.04500962793827057, 0.13507670164108276, 0.02630019560456276, -0.014475901611149311]",1,{},1.0,True
"[0.04771116003394127, 0.32981178164482117, 0.026010677218437195, -0.29874616861343384]",0,{},1.0,True
"[0.054307397454977036, 0.1343289166688919, 0.0200357548892498, 0.0020252452231943607]",0,{},1.0,True
"[0.05699397623538971, -0.06107456237077713, 0.020076259970664978, 0.30096176266670227]",1,{},1.0,True
"[0.055772483348846436, 0.13375556468963623, 0.026095494627952576, 0.01467746589332819]",0,{},1.0,True
"[0.058447595685720444, -0.06173071265220642, 0.026389043778181076, 0.31547826528549194]",1,{},1.0,True
"[0.05721297860145569, 0.13300560414791107, 0.0326986089348793, 0.03123297728598118]",1,{},1.0,True
"[0.05987309291958809, 0.3276437520980835, 0.033323269337415695, -0.2509565055370331]",1,{},1.0,True
"[0.06642596423625946, 0.522274374961853, 0.028304139152169228, -0.5329451560974121]",0,{},1.0,True
"[0.07687145471572876, 0.3267660140991211, 0.01764523610472679, -0.23147977888584137]",0,{},1.0,True
"[0.08340677618980408, 0.13139644265174866, 0.01301563996821642, 0.06671641021966934]",0,{},1.0,True
"[0.08603470772504807, -0.06390967220067978, 0.014349968172609806, 0.36347725987434387]",1,{},1.0,True
"[0.0847565084695816, 0.1310054212808609, 0.021619513630867004, 0.0753534734249115]",1,{},1.0,True
"[0.08737661689519882, 0.32581087946891785, 0.02312658354640007, -0.21043077111244202]",1,{},1.0,True
"[0.09389283508062363, 0.5205946564674377, 0.01891796663403511, -0.4957297146320343]",1,{},1.0,True
"[0.1043047308921814, 0.715444803237915, 0.009003372862935066, -0.7823910713195801]",0,{},1.0,True
"[0.11861362308263779, 0.520200252532959, -0.0066444482654333115, -0.48688918352127075]",0,{},1.0,True
"[0.129017636179924, 0.32517269253730774, -0.016382232308387756, -0.1963077336549759]",0,{},1.0,True
"[0.1355210840702057, 0.13028885424137115, -0.02030838653445244, 0.09116263687610626]",1,{},1.0,True
"[0.13812686502933502, 0.3256959021091461, -0.018485134467482567, -0.20785777270793915]",0,{},1.0,True
"[0.14464077353477478, 0.13084310293197632, -0.022642290219664574, 0.07893719524145126]",1,{},1.0,True
"[0.14725764095783234, 0.32628220319747925, -0.0210635457187891, -0.22080257534980774]",0,{},1.0,True
"[0.15378329157829285, 0.1314675509929657, -0.025479596108198166, 0.06516233831644058]",1,{},1.0,True
"[0.15641263127326965, 0.32694536447525024, -0.024176349863409996, -0.2354494035243988]",0,{},1.0,True
"[0.1629515439271927, 0.13217702507972717, -0.028885338455438614, 0.04951057583093643]",0,{},1.0,True
"[0.16559508442878723, -0.06251908093690872, -0.02789512649178505, 0.33294180035591125]",1,{},1.0,True
"[0.1643446981906891, 0.1329885721206665, -0.021236291155219078, 0.03159430995583534]",0,{},1.0,True
"[0.16700448095798492, -0.061822496354579926, -0.02060440368950367, 0.3175020217895508]",1,{},1.0,True
"[0.16576802730560303, 0.13358676433563232, -0.014254363253712654, 0.018393080681562424]",0,{},1.0,True
"[0.16843976080417633, -0.06132788583636284, -0.013886502012610435, 0.3065447211265564]",1,{},1.0,True
"[0.16721320152282715, 0.13398917019367218, -0.00775560736656189, 0.009514897130429745]",1,{},1.0,True
"[0.16989298164844513, 0.3292214870452881, -0.007565309759229422, -0.28560489416122437]",1,{},1.0,True
"[0.17647741734981537, 0.5244504809379578, -0.013277407735586166, -0.5806642174720764]",0,{},1.0,True
"[0.1869664192199707, 0.32951709628105164, -0.02489069290459156, -0.29219332337379456]",0,{},1.0,True
"[0.1935567706823349, 0.13475871086120605, -0.030734559521079063, -0.007463367655873299]",1,{},1.0,True
"[0.19625194370746613, 0.33030766248703003, -0.030883826315402985, -0.30968278646469116]",0,{},1.0,True
"[0.2028580904006958, 0.1356390416622162, -0.03707748278975487, -0.026897503063082695]",1,{},1.0,True
"[0.20557087659835815, 0.33127254247665405, -0.03761543333530426, -0.33104437589645386]",0,{},1.0,True
"[0.21219632029533386, 0.1367056667804718, -0.04423632100224495, -0.05045681819319725]",1,{},1.0,True
"[0.2149304449558258, 0.3324330747127533, -0.0452454537153244, -0.35676196217536926]",0,{},1.0,True
"[0.22157910466194153, 0.13798262178897858, -0.052380695939064026, -0.07868241518735886]",1,{},1.0,True
"[0.22433875501155853, 0.3338148295879364, -0.0539543442428112, -0.3874207139015198]",0,{},1.0,True
"[0.23101505637168884, 0.13949860632419586, -0.06170275807380676, -0.11222540587186813]",0,{},1.0,True
"[0.23380501568317413, -0.05468741059303284, -0.06394726783037186, 0.16037021577358246]",0,{},1.0,True
"[0.23271127045154572, -0.24883835017681122, -0.06073985993862152, 0.432213693857193]",1,{},1.0,True
"[0.2277345061302185, -0.05291133373975754, -0.05209558829665184, 0.12101858109235764]",0,{},1.0,True
"[0.22667628526687622, -0.24724969267845154, -0.049675215035676956, 0.3968214690685272]",1,{},1.0,True
