obs,acts,infos,rews,terminal
"[-0.022092722356319427, 0.025363203138113022, -0.027446290478110313, 0.02814716473221779]",1,{},1.0,True
"[-0.021585457026958466, 0.22086778283119202, -0.02688334695994854, -0.273067444562912]",0,{},1.0,True
"[-0.01716810278594494, 0.026139531284570694, -0.032344695180654526, 0.01101662963628769]",1,{},1.0,True
"[-0.016645312309265137, 0.22171005606651306, -0.032124362885951996, -0.29169341921806335]",0,{},1.0,True
"[-0.012211110442876816, 0.027060529217123985, -0.03795823082327843, -0.009312693029642105]",1,{},1.0,True
"[-0.011669899336993694, 0.22270572185516357, -0.03814448416233063, -0.31372612714767456]",1,{},1.0,True
"[-0.007215785328298807, 0.4183497130870819, -0.04441900923848152, -0.6181904077529907]",0,{},1.0,True
"[0.0011512086493894458, 0.22387544810771942, -0.05678281560540199, -0.33982163667678833]",0,{},1.0,True
"[0.005628717597573996, 0.02960548736155033, -0.0635792464017868, -0.06557153165340424]",1,{},1.0,True
"[0.006220827344805002, 0.2255786508321762, -0.06489068269729614, -0.3776170313358307]",0,{},1.0,True
"[0.010732400231063366, 0.03143542632460594, -0.07244302332401276, -0.1060795933008194]",0,{},1.0,True
"[0.011361109092831612, -0.16257764399051666, -0.0745646134018898, 0.16289708018302917]",1,{},1.0,True
"[0.008109556511044502, 0.0335281565785408, -0.07130666822195053, -0.1523459404706955]",1,{},1.0,True
"[0.008780119009315968, 0.2295948565006256, -0.07435359060764313, -0.4666450023651123]",0,{},1.0,True
"[0.01337201613932848, 0.03559786453843117, -0.08368648588657379, -0.19829334318637848]",0,{},1.0,True
"[0.01408397313207388, -0.1582336127758026, -0.08765235543251038, 0.06686122715473175]",0,{},1.0,True
"[0.010919301770627499, -0.35199666023254395, -0.08631513267755508, 0.33065322041511536]",1,{},1.0,True
"[0.003879368305206299, -0.15575887262821198, -0.07970206439495087, 0.012047216296195984]",1,{},1.0,True
"[0.0007641909178346395, 0.04041029140353203, -0.07946112006902695, -0.3046800196170807]",0,{},1.0,True
"[0.0015723967226222157, -0.15349465608596802, -0.08555472642183304, -0.038077354431152344]",0,{},1.0,True
"[-0.0014974962687119842, -0.3472921848297119, -0.08631627261638641, 0.22643327713012695]",1,{},1.0,True
"[-0.008443339727818966, -0.15104949474334717, -0.0817876011133194, -0.09218032658100128]",0,{},1.0,True
"[-0.011464330367743969, -0.3449097275733948, -0.08363121002912521, 0.17361921072006226]",1,{},1.0,True
"[-0.01836252398788929, -0.14869660139083862, -0.08015882968902588, -0.14423072338104248]",0,{},1.0,True
"[-0.021336456760764122, -0.3425845503807068, -0.08304344117641449, 0.12212584912776947]",1,{},1.0,True
"[-0.028188146650791168, -0.1463770717382431, -0.08060092478990555, -0.1955578327178955]",0,{},1.0,True
"[-0.031115688383579254, -0.3402591347694397, -0.08451207727193832, 0.07065007835626602]",1,{},1.0,True
"[-0.03792086988687515, -0.14403364062309265, -0.08309908211231232, -0.2474546581506729]",0,{},1.0,True
"[-0.04080154374241829, -0.3378765285015106, -0.08804817497730255, 0.01790332980453968]",0,{},1.0,True
"[-0.04755907505750656, -0.531632661819458, -0.08769010752439499, 0.28155896067619324]",1,{},1.0,True
"[-0.058191727846860886, -0.33537647128105164, -0.08205892890691757, -0.037442099303007126]",0,{},1.0,True
"[-0.0648992583155632, -0.5292316675186157, -0.08280777186155319, 0.2282639741897583]",1,{},1.0,True
