obs,acts,infos,rews,terminal
"[0.04291275143623352, 0.0234410148113966, -0.037542879581451416, 0.013036945834755898]",1,{},1.0,True
"[0.043381571769714355, 0.21908070147037506, -0.03728213906288147, -0.2912508249282837]",1,{},1.0,True
"[0.04776318371295929, 0.41471385955810547, -0.043107155710458755, -0.5954550504684448]",0,{},1.0,True
"[0.056057464331388474, 0.2202208936214447, -0.055016256868839264, -0.3166562020778656]",0,{},1.0,True
"[0.06046188250184059, 0.02592397667467594, -0.061349380761384964, -0.041818391531705856]",1,{},1.0,True
"[0.060980360954999924, 0.221869558095932, -0.06218574941158295, -0.3532092273235321]",0,{},1.0,True
"[0.06541775166988373, 0.02768445946276188, -0.06924993544816971, -0.08076541870832443]",0,{},1.0,True
"[0.06597144156694412, -0.16637997329235077, -0.07086524367332458, 0.18929031491279602]",0,{},1.0,True
"[0.06264384090900421, -0.3604203164577484, -0.06707943230867386, 0.45880332589149475]",1,{},1.0,True
"[0.055435433983802795, -0.16441741585731506, -0.05790336802601814, 0.1457536518573761]",0,{},1.0,True
"[0.05214708670973778, -0.3586643934249878, -0.05498829483985901, 0.4196217358112335]",1,{},1.0,True
"[0.04497379809617996, -0.16280816495418549, -0.04659586027264595, 0.11012300103902817]",0,{},1.0,True
"[0.04171763360500336, -0.3572325110435486, -0.044393401592969894, 0.38774874806404114]",1,{},1.0,True
"[0.03457298502326012, -0.1615094393491745, -0.03663842752575874, 0.08140603452920914]",0,{},1.0,True
"[0.031342796981334686, -0.3560875654220581, -0.03501030430197716, 0.3623080253601074]",0,{},1.0,True
"[0.024221045896410942, -0.5506948232650757, -0.02776414528489113, 0.6437491774559021]",1,{},1.0,True
"[0.0132071478292346, -0.35519716143608093, -0.014889161102473736, 0.34245404601097107]",1,{},1.0,True
"[0.006103204563260078, -0.1598665863275528, -0.008040079846978188, 0.04511341080069542]",0,{},1.0,True
"[0.0029058726504445076, -0.35487234592437744, -0.007137811742722988, 0.33524882793426514]",1,{},1.0,True
"[-0.004191574174910784, -0.1596495360136032, -0.000432835629908368, 0.04032357037067413]",0,{},1.0,True
"[-0.0073845647275447845, -0.35476526618003845, 0.00037363573210313916, 0.33286988735198975]",1,{},1.0,True
"[-0.014479869976639748, -0.15964864194393158, 0.007031033746898174, 0.04030482470989227]",1,{},1.0,True
"[-0.017672842368483543, 0.03537178039550781, 0.007837129756808281, -0.25015148520469666]",0,{},1.0,True
"[-0.016965407878160477, -0.15986120700836182, 0.002834100741893053, 0.04499310255050659]",0,{},1.0,True
"[-0.020162630826234818, -0.35502368211746216, 0.0037339627742767334, 0.33856886625289917]",1,{},1.0,True
"[-0.027263104915618896, -0.15995505452156067, 0.010505340062081814, 0.04706575721502304]",0,{},1.0,True
"[-0.030462205410003662, -0.355226069688797, 0.011446654796600342, 0.34304460883140564]",1,{},1.0,True
"[-0.03756672888994217, -0.16026881337165833, 0.018307548016309738, 0.053993139415979385]",1,{},1.0,True
"[-0.040772102773189545, 0.03458591178059578, 0.019387410953640938, -0.2328578531742096]",0,{},1.0,True
"[-0.04008038714528084, -0.16080760955810547, 0.014730253256857395, 0.06587690114974976]",1,{},1.0,True
"[-0.043296538293361664, 0.03410008177161217, 0.01604779064655304, -0.22212238609790802]",0,{},1.0,True
"[-0.04261453449726105, -0.16124752163887024, 0.011605343781411648, 0.07557913661003113]",0,{},1.0,True
"[-0.04583948850631714, -0.3565339148044586, 0.013116925954818726, 0.37190088629722595]",1,{},1.0,True
"[-0.05297016352415085, -0.1616007387638092, 0.02055494301021099, 0.08338254690170288]",1,{},1.0,True
"[-0.056202180683612823, 0.033220626413822174, 0.022222595289349556, -0.20274503529071808]",0,{},1.0,True
"[-0.055537767708301544, -0.16221196949481964, 0.01816769316792488, 0.09686437994241714]",0,{},1.0,True
"[-0.05878200754523277, -0.3575895428657532, 0.02010498195886612, 0.39522337913513184]",1,{},1.0,True
"[-0.06593379378318787, -0.16275854408740997, 0.02800944820046425, 0.10894639790058136]",1,{},1.0,True
"[-0.06918896734714508, 0.03195107728242874, 0.03018837608397007, -0.17476975917816162]",1,{},1.0,True
"[-0.06854994595050812, 0.22662827372550964, 0.026692980900406837, -0.4577784538269043]",1,{},1.0,True
"[-0.06401737779378891, 0.42136287689208984, 0.01753741316497326, -0.7419295310974121]",0,{},1.0,True
"[-0.05559012293815613, 0.22600328922271729, 0.002698821946978569, -0.44377946853637695]",0,{},1.0,True
"[-0.05107005685567856, 0.030843259766697884, -0.0061767674051225185, -0.1502470225095749]",1,{},1.0,True
"[-0.05045319348573685, 0.22605310380458832, -0.009181708097457886, -0.4448721706867218]",0,{},1.0,True
"[-0.04593212902545929, 0.031062262132763863, -0.018079152330756187, -0.1550976186990738]",1,{},1.0,True
"[-0.04531088471412659, 0.22643834352493286, -0.021181102842092514, -0.45342883467674255]",0,{},1.0,True
"[-0.04078211635351181, 0.03162221238017082, -0.03024967946112156, -0.1674969643354416]",0,{},1.0,True
"[-0.04014967381954193, -0.1630539745092392, -0.0335996188223362, 0.11549168080091476]",0,{},1.0,True
"[-0.04341075196862221, -0.3576788008213043, -0.03128978610038757, 0.39738771319389343]",1,{},1.0,True
"[-0.05056433007121086, -0.16212721168994904, -0.023342031985521317, 0.09500622004270554]",1,{},1.0,True
"[-0.05380687490105629, 0.033321380615234375, -0.021441906690597534, -0.20494873821735382]",0,{},1.0,True
"[-0.05314044654369354, -0.16148748993873596, -0.025540882721543312, 0.08089394867420197]",0,{},1.0,True
"[-0.056370195001363754, -0.3562341630458832, -0.023923002183437347, 0.3654105067253113]",1,{},1.0,True
"[-0.06349487602710724, -0.16078056395053864, -0.016614792868494987, 0.06528127938508987]",0,{},1.0,True
"[-0.06671048700809479, -0.35566040873527527, -0.015309167094528675, 0.3526761829853058]",1,{},1.0,True
"[-0.07382369786500931, -0.16032414138317108, -0.008255643770098686, 0.05520539730787277]",0,{},1.0,True
"[-0.07703018188476562, -0.35532674193382263, -0.007151536177843809, 0.3452722132205963]",0,{},1.0,True
"[-0.0841367170214653, -0.5503462553024292, -0.00024609171668998897, 0.6356914639472961]",1,{},1.0,True
"[-0.0951436385512352, -0.35522085428237915, 0.012467737309634686, 0.34293103218078613]",1,{},1.0,True
"[-0.10224805772304535, -0.16027848422527313, 0.019326357170939445, 0.054205603897571564]",0,{},1.0,True
"[-0.10545362532138824, -0.355672150850296, 0.02041046880185604, 0.3529229462146759]",0,{},1.0,True
"[-0.11256706714630127, -0.5510782599449158, 0.027468929067254066, 0.6519713997840881]",1,{},1.0,True
"[-0.12358863651752472, -0.3563494384288788, 0.04050835594534874, 0.36806315183639526]",1,{},1.0,True
"[-0.13071562349796295, -0.16182579100131989, 0.047869618982076645, 0.08842325210571289]",1,{},1.0,True
"[-0.13395214080810547, 0.0325784757733345, 0.049638085067272186, -0.18878081440925598]",0,{},1.0,True
"[-0.1333005726337433, -0.1632171869277954, 0.04586246982216835, 0.11913853883743286]",1,{},1.0,True
"[-0.13656491041183472, 0.031218675896525383, 0.04824524000287056, -0.15872974693775177]",1,{},1.0,True
"[-0.1359405368566513, 0.2256179004907608, 0.04507064446806908, -0.4358106851577759]",0,{},1.0,True
"[-0.13142818212509155, 0.029887862503528595, 0.0363544300198555, -0.12926749885082245]",0,{},1.0,True
"[-0.13083042204380035, -0.16573549807071686, 0.03376907855272293, 0.17465950548648834]",1,{},1.0,True
"[-0.13414514064788818, 0.028887290507555008, 0.03726227208971977, -0.10718201845884323]",1,{},1.0,True
"[-0.13356739282608032, 0.2234559953212738, 0.03511863201856613, -0.3878799080848694]",1,{},1.0,True
"[-0.12909826636314392, 0.418062299489975, 0.027361031621694565, -0.6692866086959839]",0,{},1.0,True
"[-0.12073702365159988, 0.22257082164287567, 0.013975298963487148, -0.36811602115631104]",0,{},1.0,True
"[-0.11628560721874237, 0.027253108099102974, 0.0066129788756370544, -0.0710594579577446]",1,{},1.0,True
"[-0.11574054509401321, 0.2222796231508255, 0.00519178993999958, -0.36164864897727966]",0,{},1.0,True
"[-0.1112949550151825, 0.027084270492196083, -0.002041183179244399, -0.0673331692814827]",0,{},1.0,True
"[-0.11075326800346375, -0.16800835728645325, -0.0033878465183079243, 0.2247050553560257]",1,{},1.0,True
"[-0.11411343514919281, 0.027161849662661552, 0.001106254756450653, -0.06904459744691849]",0,{},1.0,True
"[-0.1135701984167099, -0.16797594726085663, -0.0002746372192632407, 0.2239871472120285]",1,{},1.0,True
"[-0.11692971736192703, 0.027149930596351624, 0.004205105826258659, -0.06878238916397095]",0,{},1.0,True
"[-0.11638671904802322, -0.16803205013275146, 0.002829458098858595, 0.2252243012189865]",1,{},1.0,True
"[-0.11974736303091049, 0.027049344033002853, 0.007333944085985422, -0.06656476855278015]",0,{},1.0,True
"[-0.11920637637376785, -0.16817697882652283, 0.006002648267894983, 0.22842299938201904]",0,{},1.0,True
"[-0.12256991118192673, -0.3633841872215271, 0.01057110819965601, 0.5229933261871338]",1,{},1.0,True
"[-0.12983760237693787, -0.16841261088848114, 0.021030975505709648, 0.23366013169288635]",1,{},1.0,True
"[-0.133205845952034, 0.026402626186609268, 0.02570417709648609, -0.05231545493006706]",0,{},1.0,True
"[-0.13267779350280762, -0.1690782755613327, 0.02465786784887314, 0.24836523830890656]",1,{},1.0,True
"[-0.13605935871601105, 0.025683004409074783, 0.029625173658132553, -0.036439199000597]",0,{},1.0,True
"[-0.13554570078849792, -0.16985097527503967, 0.028896389529109, 0.2654415965080261]",1,{},1.0,True
"[-0.13894271850585938, 0.024846883490681648, 0.03420522063970566, -0.017988914623856544]",1,{},1.0,True
"[-0.13844577968120575, 0.21946202218532562, 0.0338454432785511, -0.2996864914894104]",1,{},1.0,True
"[-0.13405653834342957, 0.41408559679985046, 0.027851713821291924, -0.5815060138702393]",0,{},1.0,True
"[-0.1257748305797577, 0.21858471632003784, 0.01622159220278263, -0.28018105030059814]",0,{},1.0,True
"[-0.12140313535928726, 0.02323516085743904, 0.010617971420288086, 0.017573652788996696]",1,{},1.0,True
"[-0.12093843519687653, 0.21820324659347534, 0.01096944510936737, -0.2717403471469879]",0,{},1.0,True
"[-0.11657436937093735, 0.022926494479179382, 0.0055346377193927765, 0.0243820920586586]",0,{},1.0,True
"[-0.11611583828926086, -0.1722743958234787, 0.006022279616445303, 0.31880611181259155]",1,{},1.0,True
"[-0.1195613294839859, 0.022761275991797447, 0.012398401275277138, 0.02802845649421215]",1,{},1.0,True
"[-0.11910609900951385, 0.21770325303077698, 0.012958970852196217, -0.2607170045375824]",0,{},1.0,True
"[-0.11475203931331635, 0.022398728877305984, 0.007744630798697472, 0.036025021225214005]",0,{},1.0,True
"[-0.1143040582537651, -0.1728334277868271, 0.008465130813419819, 0.3311413526535034]",1,{},1.0,True
"[-0.11776073276996613, 0.022167017683386803, 0.015087958425283432, 0.04113990440964699]",1,{},1.0,True
"[-0.11731738597154617, 0.21706940233707428, 0.015910755842924118, -0.24674469232559204]",0,{},1.0,True
"[-0.11297599971294403, 0.02172386273741722, 0.010975862853229046, 0.05091407895088196]",1,{},1.0,True
"[-0.11254152655601501, 0.21668672561645508, 0.011994143947958946, -0.23828576505184174]",0,{},1.0,True
"[-0.10820779204368591, 0.021395498886704445, 0.007228428963571787, 0.05815620347857475]",1,{},1.0,True
"[-0.10777988284826279, 0.21641306579113007, 0.008391552604734898, -0.23223736882209778]",0,{},1.0,True
"[-0.10345161706209183, 0.02117221988737583, 0.003746805479750037, 0.06308067589998245]",1,{},1.0,True
"[-0.10302817076444626, 0.21624025702476501, 0.005008419044315815, -0.2284177541732788]",0,{},1.0,True
"[-0.09870336949825287, 0.021047087386250496, 0.00044006400275975466, 0.06584078818559647]",1,{},1.0,True
"[-0.09828242659568787, 0.21616272628307343, 0.0017568797338753939, -0.22670327126979828]",1,{},1.0,True
"[-0.09395917505025864, 0.4112595319747925, -0.0027771855238825083, -0.5188314914703369]",0,{},1.0,True
"[-0.08573397994041443, 0.21617677807807922, -0.013153815641999245, -0.22702500224113464]",0,{},1.0,True
"[-0.08141044527292252, 0.021245261654257774, -0.017694314941763878, 0.06147988140583038]",0,{},1.0,True
"[-0.08098553866147995, -0.17361858487129211, -0.0164647176861763, 0.34852802753448486]",1,{},1.0,True
"[-0.08445791155099869, 0.02173362858593464, -0.009494156576693058, 0.05069902539253235]",0,{},1.0,True
"[-0.08402323722839355, -0.17325091361999512, -0.008480176329612732, 0.34037140011787415]",1,{},1.0,True
"[-0.08748825639486313, 0.021990669891238213, -0.0016727482434362173, 0.04502643272280693]",1,{},1.0,True
"[-0.08704844862222672, 0.21713656187057495, -0.0007722196169197559, -0.24818378686904907]",0,{},1.0,True
"[-0.08270571380853653, 0.02202565222978592, -0.005735895596444607, 0.04425545781850815]",0,{},1.0,True
"[-0.08226519823074341, -0.1730135828256607, -0.004850786179304123, 0.3351231515407562]",1,{},1.0,True
"[-0.08572547137737274, 0.022177068516612053, 0.0018516767304390669, 0.040914494544267654]",1,{},1.0,True
"[-0.08528193086385727, 0.21727241575717926, 0.002669966546818614, -0.2511836290359497]",0,{},1.0,True
"[-0.0809364840388298, 0.022112442180514336, -0.0023537061642855406, 0.04234025627374649]",0,{},1.0,True
"[-0.0804942324757576, -0.17297567427158356, -0.001506900996901095, 0.3342796266078949]",1,{},1.0,True
"[-0.08395374566316605, 0.022167688235640526, 0.005178691819310188, 0.041121892631053925]",0,{},1.0,True
"[-0.0835103914141655, -0.1730281412601471, 0.006001129746437073, 0.335434228181839]",0,{},1.0,True
"[-0.08697095513343811, -0.3682349920272827, 0.012709814123809338, 0.6300035715103149]",1,{},1.0,True
"[-0.0943356528878212, -0.17329266667366028, 0.025309884920716286, 0.3413502871990204]",1,{},1.0,True
"[-0.09780150651931763, 0.02146020531654358, 0.03213689103722572, 0.05675484612584114]",1,{},1.0,True
"[-0.09737230837345123, 0.21610698103904724, 0.03327198699116707, -0.22561794519424438]",0,{},1.0,True
"[-0.09305016696453094, 0.020525701344013214, 0.028759628534317017, 0.07737176865339279]",0,{},1.0,True
"[-0.09263965487480164, -0.174996480345726, 0.030307063832879066, 0.3789879381656647]",1,{},1.0,True
"[-0.0961395800113678, 0.019682254642248154, 0.03788682445883751, 0.09601283818483353]",0,{},1.0,True
"[-0.09574593603610992, -0.17596164345741272, 0.03980708122253418, 0.400404155254364]",1,{},1.0,True
"[-0.09926516562700272, 0.018573693931102753, 0.04781516268849373, 0.12053249776363373]",1,{},1.0,True
"[-0.09889369457960129, 0.21297913789749146, 0.05022581294178963, -0.1566900610923767]",0,{},1.0,True
"[-0.09463411569595337, 0.01717539317905903, 0.0470920130610466, 0.15140534937381744]",0,{},1.0,True
"[-0.0942906066775322, -0.1785881370306015, 0.050120119005441666, 0.45856502652168274]",1,{},1.0,True
"[-0.0978623703122139, 0.015790805220603943, 0.05929141864180565, 0.18209190666675568]",1,{},1.0,True
"[-0.09754655510187149, 0.2100164294242859, 0.06293325871229172, -0.09131313860416412]",0,{},1.0,True
"[-0.09334622323513031, 0.01405153889209032, 0.06110699474811554, 0.22054246068000793]",1,{},1.0,True
"[-0.09306519478559494, 0.20824921131134033, 0.0655178427696228, -0.05225607380270958]",1,{},1.0,True
"[-0.08890020847320557, 0.4023735225200653, 0.06447272002696991, -0.32356932759284973]",0,{},1.0,True
"[-0.08085273951292038, 0.20639559626579285, 0.058001335710287094, -0.011271344497799873]",1,{},1.0,True
"[-0.0767248272895813, 0.4006398320198059, 0.05777590721845627, -0.285104900598526]",1,{},1.0,True
"[-0.0687120258808136, 0.5948922038078308, 0.05207381024956703, -0.5590206384658813]",1,{},1.0,True
"[-0.05681418254971504, 0.7892460227012634, 0.040893398225307465, -0.8348534107208252]",0,{},1.0,True
"[-0.04102926328778267, 0.5935900211334229, 0.024196330457925797, -0.5295953750610352]",0,{},1.0,True
"[-0.02915746346116066, 0.398136168718338, 0.01360442116856575, -0.22938744723796844]",0,{},1.0,True
