obs,acts,infos,rews,terminal
"[-0.0031631863676011562, -0.033631499856710434, -0.0077701169066131115, 0.008901895955204964]",0,{},1.0,True
"[-0.003835816401988268, -0.22864116728305817, -0.007592078763991594, 0.2991231679916382]",0,{},1.0,True
"[-0.008408639580011368, -0.42365407943725586, -0.0016096156323328614, 0.5894020795822144]",1,{},1.0,True
"[-0.01688172109425068, -0.22850961983203888, 0.01017842534929514, 0.2962125241756439]",0,{},1.0,True
"[-0.021451912820339203, -0.42377519607543945, 0.01610267534852028, 0.5920881032943726]",1,{},1.0,True
"[-0.029927417635917664, -0.2288823276758194, 0.02794443815946579, 0.30452069640159607]",0,{},1.0,True
"[-0.03450506553053856, -0.42439112067222595, 0.0340348519384861, 0.6058840155601501]",1,{},1.0,True
"[-0.042992886155843735, -0.22976121306419373, 0.04615253210067749, 0.32411253452301025]",1,{},1.0,True
"[-0.04758810997009277, -0.03532577306032181, 0.05263478308916092, 0.046333953738212585]",0,{},1.0,True
"[-0.04829462617635727, -0.23116141557693481, 0.053561460226774216, 0.3551480770111084]",0,{},1.0,True
"[-0.052917852997779846, -0.4270024001598358, 0.06066442281007767, 0.6642278432846069]",1,{},1.0,True
"[-0.06145790219306946, -0.23277446627616882, 0.07394897937774658, 0.3912462592124939]",1,{},1.0,True
"[-0.06611339002847672, -0.03877564147114754, 0.08177390694618225, 0.12276449799537659]",1,{},1.0,True
"[-0.06688890606164932, 0.15508532524108887, 0.08422919362783432, -0.1430404931306839]",0,{},1.0,True
"[-0.06378719955682755, -0.04113558307290077, 0.08136838674545288, 0.17498153448104858]",1,{},1.0,True
"[-0.06460990756750107, 0.15273328125476837, 0.08486801385879517, -0.09096371382474899]",1,{},1.0,True
"[-0.06155524402856827, 0.34654271602630615, 0.0830487385392189, -0.35571029782295227]",0,{},1.0,True
"[-0.05462438985705376, 0.15034423768520355, 0.07593453675508499, -0.03803860396146774]",1,{},1.0,True
"[-0.05161750316619873, 0.3442997932434082, 0.0751737654209137, -0.3058302700519562]",0,{},1.0,True
"[-0.0447315089404583, 0.14819158613681793, 0.0690571591258049, 0.009581543505191803]",1,{},1.0,True
"[-0.041767679154872894, 0.3422586917877197, 0.06924878805875778, -0.26053860783576965]",1,{},1.0,True
"[-0.03492250293493271, 0.5363273024559021, 0.06403801590204239, -0.530600905418396]",0,{},1.0,True
"[-0.02419595792889595, 0.3403657376766205, 0.053425997495651245, -0.21844680607318878]",0,{},1.0,True
"[-0.017388643696904182, 0.14452238380908966, 0.04905706271529198, 0.09059884399175644]",0,{},1.0,True
"[-0.014498195610940456, -0.051267143338918686, 0.05086904019117355, 0.39834681153297424]",1,{},1.0,True
"[-0.015523537993431091, 0.1430976241827011, 0.05883597582578659, 0.12212583422660828]",1,{},1.0,True
"[-0.012661585584282875, 0.3373294472694397, 0.06127849221229553, -0.15142996609210968]",1,{},1.0,True
"[-0.0059149968437850475, 0.5315228700637817, 0.05824989080429077, -0.42416873574256897]",1,{},1.0,True
"[0.004715460352599621, 0.7257733345031738, 0.04976651817560196, -0.6979345083236694]",0,{},1.0,True
"[0.019230926409363747, 0.5299979448318481, 0.03580782562494278, -0.39000967144966125]",0,{},1.0,True
"[0.02983088605105877, 0.33438655734062195, 0.028007633984088898, -0.08625541627407074]",0,{},1.0,True
"[0.03651861846446991, 0.13887456059455872, 0.026282526552677155, 0.21513071656227112]",1,{},1.0,True
"[0.03929610922932625, 0.3336111009120941, 0.030585139989852905, -0.0691470354795456]",1,{},1.0,True
"[0.04596833139657974, 0.5282815098762512, 0.02920219860970974, -0.35202544927597046]",0,{},1.0,True
"[0.05653396248817444, 0.33275672793388367, 0.022161690518260002, -0.05027909204363823]",0,{},1.0,True
"[0.06318909674882889, 0.13732412457466125, 0.021156108006834984, 0.24931283295154572]",1,{},1.0,True
"[0.06593557447195053, 0.33213767409324646, 0.026142364367842674, -0.03662265092134476]",0,{},1.0,True
"[0.07257833331823349, 0.13665077090263367, 0.025409910827875137, 0.26419246196746826]",1,{},1.0,True
"[0.07531134784221649, 0.331400990486145, 0.030693762004375458, -0.020368849858641624]",0,{},1.0,True
"[0.08193936944007874, 0.1358526200056076, 0.030286384746432304, 0.2818381190299988]",0,{},1.0,True
"[0.08465641736984253, -0.05968795716762543, 0.03592314571142197, 0.5839172601699829]",1,{},1.0,True
"[0.0834626629948616, 0.13491283357143402, 0.04760149121284485, 0.30276358127593994]",1,{},1.0,True
"[0.08616091310977936, 0.3293251693248749, 0.05365676432847977, 0.025464922189712524]",1,{},1.0,True
"[0.09274742007255554, 0.5236382484436035, 0.05416606366634369, -0.2498176544904709]",0,{},1.0,True
"[0.10322018712759018, 0.32778626680374146, 0.04916970804333687, 0.05944644659757614]",0,{},1.0,True
"[0.10977590829133987, 0.1319950670003891, 0.05035863816738129, 0.3672283887863159]",1,{},1.0,True
"[0.11241581290960312, 0.3263666033744812, 0.057703204452991486, 0.09083986282348633]",1,{},1.0,True
"[0.11894313991069794, 0.5206160545349121, 0.05952000245451927, -0.18309399485588074]",0,{},1.0,True
"[0.12935546040534973, 0.3246951699256897, 0.055858124047517776, 0.12775544822216034]",1,{},1.0,True
"[0.13584937155246735, 0.5189743041992188, 0.05841322988271713, -0.14679494500160217]",0,{},1.0,True
"[0.1462288498878479, 0.3230665922164917, 0.0554773323237896, 0.16372911632061005]",1,{},1.0,True
"[0.15269018709659576, 0.517352283000946, 0.0587519146502018, -0.11094910651445389]",0,{},1.0,True
"[0.1630372256040573, 0.32143980264663696, 0.05653293430805206, 0.19967569410800934]",1,{},1.0,True
"[0.169466033577919, 0.5157095193862915, 0.060526445508003235, -0.07465153187513351]",1,{},1.0,True
"[0.17978021502494812, 0.7099139094352722, 0.05903341621160507, -0.3476407527923584]",0,{},1.0,True
"[0.19397850334644318, 0.5140041708946228, 0.05208060145378113, -0.0369422622025013]",1,{},1.0,True
"[0.20425857603549957, 0.7083420753479004, 0.05134175717830658, -0.31274911761283875]",0,{},1.0,True
"[0.2184254229068756, 0.5125277638435364, 0.04508677497506142, -0.004326797556132078]",1,{},1.0,True
"[0.228675976395607, 0.7069750428199768, 0.045000236481428146, -0.2824503481388092]",0,{},1.0,True
"[0.24281547963619232, 0.51124107837677, 0.03935123234987259, 0.024078987538814545]",1,{},1.0,True
"[0.2530403137207031, 0.7057772278785706, 0.039832811802625656, -0.25593307614326477]",0,{},1.0,True
"[0.26715585589408875, 0.5101099014282227, 0.034714147448539734, 0.04904288798570633]",1,{},1.0,True
"[0.2773580551147461, 0.7047173380851746, 0.03569500520825386, -0.2324884682893753]",0,{},1.0,True
"[0.2914523780345917, 0.5091040134429932, 0.03104523755609989, 0.07123670727014542]",1,{},1.0,True
"[0.30163446068763733, 0.7037674188613892, 0.0324699729681015, -0.2114919126033783]",1,{},1.0,True
"[0.31570982933044434, 0.898410439491272, 0.028240133076906204, -0.49375805258750916]",0,{},1.0,True
"[0.3336780369281769, 0.7029018402099609, 0.01836497336626053, -0.19231055676937103]",1,{},1.0,True
"[0.34773606061935425, 0.8977563381195068, 0.014518761076033115, -0.47914397716522217]",0,{},1.0,True
"[0.3656911849975586, 0.7024324536323547, 0.0049358815886080265, -0.18192069232463837]",1,{},1.0,True
"[0.3797398507595062, 0.8974834084510803, 0.0012974678538739681, -0.47304245829582214]",0,{},1.0,True
"[0.39768949151039124, 0.7023431658744812, -0.00816338136792183, -0.17995086312294006]",0,{},1.0,True
"[0.4117363691329956, 0.5073390007019043, -0.011762398295104504, 0.1101456731557846]",1,{},1.0,True
"[0.42188313603401184, 0.7026274800300598, -0.009559485130012035, -0.18622489273548126]",0,{},1.0,True
"[0.43593570590019226, 0.5076435804367065, -0.013283982872962952, 0.10342711955308914]",0,{},1.0,True
"[0.446088582277298, 0.31271451711654663, -0.01121543999761343, 0.3918895721435547]",1,{},1.0,True
"[0.4523428678512573, 0.5079938173294067, -0.003377649001777172, 0.09569176286458969]",1,{},1.0,True
"[0.46250274777412415, 0.7031640410423279, -0.001463813823647797, -0.19805489480495453]",1,{},1.0,True
"[0.47656601667404175, 0.8983069062232971, -0.005424911621958017, -0.49119922518730164]",0,{},1.0,True
"[0.49453216791152954, 0.7032618522644043, -0.015248896554112434, -0.2002309411764145]",0,{},1.0,True
"[0.5085973739624023, 0.508361279964447, -0.01925351470708847, 0.08760293573141098]",1,{},1.0,True
"[0.5187646150588989, 0.7037538886070251, -0.017501456663012505, -0.2110917717218399]",0,{},1.0,True
"[0.5328397154808044, 0.508886456489563, -0.021723290905356407, 0.07601939886808395]",1,{},1.0,True
"[0.5430174469947815, 0.7043129801750183, -0.02020290307700634, -0.2234373688697815]",1,{},1.0,True
"[0.55710369348526, 0.8997178077697754, -0.024671651422977448, -0.5224239826202393]",0,{},1.0,True
