obs,acts,infos,rews,terminal
"[-0.03949457406997681, -0.017882250249385834, 0.014522545039653778, 0.0029511027969419956]",1,{},1.0,True
"[-0.03985222056508064, 0.17702844738960266, 0.014581567607820034, -0.2851146459579468]",0,{},1.0,True
"[-0.03631165251135826, -0.018298398703336716, 0.008879275061190128, 0.01213131658732891]",0,{},1.0,True
"[-0.03667761757969856, -0.21354655921459198, 0.009121901355683804, 0.30760249495506287]",0,{},1.0,True
"[-0.04094855114817619, -0.4087972939014435, 0.01527395099401474, 0.6031482219696045]",1,{},1.0,True
"[-0.049124494194984436, -0.21389226615428925, 0.027336914092302322, 0.3153151273727417]",1,{},1.0,True
"[-0.05340234190225601, -0.019170161336660385, 0.0336432158946991, 0.0313771553337574]",1,{},1.0,True
"[-0.053785745054483414, 0.1754535734653473, 0.0342707596719265, -0.2505040168762207]",0,{},1.0,True
"[-0.05027667433023453, -0.020140578970313072, 0.029260680079460144, 0.05278857797384262]",1,{},1.0,True
"[-0.050679486244916916, 0.174549862742424, 0.03031645156443119, -0.23052065074443817]",0,{},1.0,True
"[-0.04718848690390587, -0.020991893485188484, 0.025706037878990173, 0.07156886160373688]",1,{},1.0,True
"[-0.04760832339525223, 0.17375227808952332, 0.02713741548359394, -0.21289412677288055]",0,{},1.0,True
"[-0.04413327947258949, -0.02174694649875164, 0.02287953346967697, 0.0882241427898407]",1,{},1.0,True
"[-0.04456821829080582, 0.17303970456123352, 0.024644015356898308, -0.19715337455272675]",0,{},1.0,True
"[-0.0411074236035347, -0.02242591232061386, 0.02070094831287861, 0.10320063680410385]",1,{},1.0,True
"[-0.041555941104888916, 0.17239335179328918, 0.022764962166547775, -0.1828799992799759]",0,{},1.0,True
"[-0.03810807690024376, -0.023046819493174553, 0.019107362255454063, 0.1168966144323349]",0,{},1.0,True
"[-0.03856901079416275, -0.21843725442886353, 0.021445292979478836, 0.4155460000038147]",0,{},1.0,True
"[-0.0429377555847168, -0.41385647654533386, 0.02975621446967125, 0.7149118781089783]",1,{},1.0,True
"[-0.05121488869190216, -0.21915879845619202, 0.04405445232987404, 0.4317416548728943]",1,{},1.0,True
"[-0.05559806153178215, -0.024687429890036583, 0.05268928408622742, 0.15326544642448425]",1,{},1.0,True
"[-0.05609181150794029, 0.16964204609394073, 0.05575459450483322, -0.12234075367450714]",0,{},1.0,True
"[-0.05269896984100342, -0.026232531294226646, 0.053307779133319855, 0.18739791214466095]",1,{},1.0,True
"[-0.0532236211001873, 0.16808781027793884, 0.05705573782324791, -0.0880034789443016]",1,{},1.0,True
"[-0.04986186698079109, 0.36234748363494873, 0.0552956685423851, -0.3621535301208496]",0,{},1.0,True
"[-0.04261491447687149, 0.1664849817752838, 0.0480525977909565, -0.052560172975063324]",1,{},1.0,True
"[-0.039285216480493546, 0.3608861565589905, 0.047001391649246216, -0.32970330119132996]",0,{},1.0,True
"[-0.032067492604255676, 0.1651277244091034, 0.04040732607245445, -0.02257663756608963]",1,{},1.0,True
"[-0.028764938935637474, 0.35964760184288025, 0.03995579481124878, -0.3022417724132538]",0,{},1.0,True
"[-0.021571986377239227, 0.1639796495437622, 0.03391095995903015, 0.0027698096819221973]",1,{},1.0,True
"[-0.018292393535375595, 0.3585992753505707, 0.03396635502576828, -0.2790238857269287]",1,{},1.0,True
"[-0.011120407842099667, 0.5532206296920776, 0.02838587760925293, -0.5608033537864685]",0,{},1.0,True
"[-5.599573705694638e-05, 0.3577120304107666, 0.017169810831546783, -0.25931426882743835]",1,{},1.0,True
"[0.0070982445031404495, 0.552584707736969, 0.01198352500796318, -0.5465325117111206]",0,{},1.0,True
"[0.01814993843436241, 0.3572964668273926, 0.0010528750717639923, -0.2500981092453003]",1,{},1.0,True
"[0.025295868515968323, 0.5524033308029175, -0.0039490871131420135, -0.5424487590789795]",0,{},1.0,True
"[0.03634393587708473, 0.3573371171951294, -0.014798061922192574, -0.2510127127170563]",0,{},1.0,True
"[0.04349067807197571, 0.1624295860528946, -0.019818315282464027, 0.036966122686862946]",1,{},1.0,True
"[0.04673926904797554, 0.3578300476074219, -0.019078994169831276, -0.26190322637557983]",0,{},1.0,True
"[0.053895868360996246, 0.16298556327819824, -0.0243170578032732, 0.02470143884420395]",0,{},1.0,True
"[0.057155583053827286, -0.03177937865257263, -0.023823028430342674, 0.309613972902298]",0,{},1.0,True
"[0.056519992649555206, -0.22655394673347473, -0.017630750313401222, 0.5946896076202393]",1,{},1.0,True
"[0.05198891460895538, -0.03118971921503544, -0.005736957769840956, 0.2965056300163269]",1,{},1.0,True
"[0.05136512219905853, 0.1640135496854782, 0.00019315486133564264, 0.002018900355324149]",1,{},1.0,True
"[0.054645393043756485, 0.3591327369213104, 0.00023353287542704493, -0.29060307145118713]",1,{},1.0,True
"[0.061828047037124634, 0.5542513728141785, -0.0055785286240279675, -0.5832123160362244]",0,{},1.0,True
"[0.07291307300329208, 0.35920798778533936, -0.017242776229977608, -0.29229193925857544]",0,{},1.0,True
"[0.08009723573923111, 0.16433608531951904, -0.023088613525032997, -0.005096648819744587]",0,{},1.0,True
"[0.0833839550614357, -0.03044726885855198, -0.02319054678082466, 0.28021305799484253]",0,{},1.0,True
"[0.08277501165866852, -0.225230872631073, -0.01758628711104393, 0.5654924511909485]",1,{},1.0,True
"[0.07827039062976837, -0.029866661876440048, -0.0062764366157352924, 0.26732137799263]",1,{},1.0,True
"[0.0776730552315712, 0.16534429788589478, -0.000930009235162288, -0.027334555983543396]",0,{},1.0,True
"[0.08097994327545166, -0.02976430021226406, -0.0014767003012821078, 0.2650547921657562]",0,{},1.0,True
"[0.08038465678691864, -0.2248651385307312, 0.0038243955932557583, 0.5572715997695923]",0,{},1.0,True
"[0.07588735222816467, -0.4200405776500702, 0.014969827607274055, 0.8511569499969482]",1,{},1.0,True
"[0.06748654693365097, -0.22512589395046234, 0.031992968171834946, 0.5632186532020569]",0,{},1.0,True
"[0.06298402696847916, -0.42068183422088623, 0.04325734078884125, 0.8658067584037781]",1,{},1.0,True
"[0.05457038804888725, -0.226174458861351, 0.060573477298021317, 0.5870323777198792]",1,{},1.0,True
"[0.050046902149915695, -0.031950823962688446, 0.07231412082910538, 0.31402891874313354]",1,{},1.0,True
"[0.04940788447856903, 0.16207049787044525, 0.07859469950199127, 0.04499940574169159]",1,{},1.0,True
"[0.05264929309487343, 0.35598260164260864, 0.07949469238519669, -0.22188779711723328]",1,{},1.0,True
"[0.05976894497871399, 0.5498836040496826, 0.07505693286657333, -0.4884739816188812]",0,{},1.0,True
"[0.0707666203379631, 0.3537874221801758, 0.06528745591640472, -0.17311179637908936]",1,{},1.0,True
"[0.07784236967563629, 0.5479171872138977, 0.0618252195417881, -0.44450515508651733]",0,{},1.0,True
"[0.08880071341991425, 0.3519774377346039, 0.05293511599302292, -0.13299207389354706]",1,{},1.0,True
"[0.09584026038646698, 0.5463027358055115, 0.050275273621082306, -0.4085160791873932]",0,{},1.0,True
"[0.10676631331443787, 0.35050535202026367, 0.04210495203733444, -0.1004163846373558]",0,{},1.0,True
"[0.11377642303705215, 0.15480606257915497, 0.040096625685691833, 0.20524759590625763]",1,{},1.0,True
"[0.11687254160642624, 0.34933236241340637, 0.044201575219631195, -0.07452207058668137]",1,{},1.0,True
"[0.12385918945074081, 0.5437936782836914, 0.04271113499999046, -0.35293811559677124]",0,{},1.0,True
"[0.13473506271839142, 0.3480912148952484, 0.03565237298607826, -0.04709889739751816]",1,{},1.0,True
"[0.14169688522815704, 0.5426843166351318, 0.03471039608120918, -0.3283234238624573]",0,{},1.0,True
"[0.1525505781173706, 0.3470858335494995, 0.028143925592303276, -0.02489965222775936]",0,{},1.0,True
"[0.15949228405952454, 0.15157181024551392, 0.027645932510495186, 0.2765284478664398]",1,{},1.0,True
